Time,TickMS,Phase,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Floating_PL,Realized_PL,Action,PosCount,ActiveSL,ActiveTP,DOM_Snapshot
2026.01.27 09:59:50,340,IDLE,1.18638,1.18644,6.1,1.6177,-0.24038,-78.65,-94.41,-15.76,50.0,-41.45,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:50,557,IDLE,1.18639,1.18645,6.1,1.29416,-0.32354,-78.72,-94.15,-15.44,50.0,-40.37,-49.0,99.89,99.95,-82.6,0.0,MimicResearch,1,0.0,1.20013,1.18639
2026.01.27 09:59:51,13,IDLE,1.18638,1.18645,6.1,0.81253,-0.11746,-78.65,-94.41,-15.76,50.0,-41.08,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:51,301,IDLE,1.18639,1.18645,6.1,0.65002,-0.16251,-78.72,-94.15,-15.44,50.0,-40.01,-49.0,99.89,99.95,-82.6,0.0,MimicResearch,1,0.0,1.20013,1.18639
2026.01.27 09:59:51,380,IDLE,1.18638,1.18644,6.1,1.03816,-0.25954,-78.65,-94.41,-15.76,50.0,-41.24,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:51,539,IDLE,1.1864,1.18646,6.1,1.16248,0.12432,-78.77,-93.88,-15.11,50.0,-39.14,-49.0,99.89,99.95,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.1864
2026.01.27 09:59:51,718,IDLE,1.18639,1.18645,6.1,0.92998,-0.2325,-78.72,-94.15,-15.44,50.0,-40.11,-49.0,99.89,99.95,-82.6,0.0,MimicResearch,1,0.0,1.20013,1.18639
2026.01.27 09:59:52,470,IDLE,1.18637,1.18643,6.1,0.703,0.05298,-78.56,-94.65,-16.09,50.0,-42.0,-49.0,99.89,99.94,-84.29,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 09:59:52,929,IDLE,1.18638,1.18644,6.1,0.72715,0.02414,-78.65,-94.41,-15.76,50.0,-40.93,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:53,50,IDLE,1.18637,1.18643,6.1,1.02731,-0.03401,-78.56,-94.65,-16.09,50.0,-41.79,-49.0,99.89,99.94,-84.29,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 09:59:53,533,IDLE,1.1864,1.18646,6.1,1.1451,0.41795,-78.77,-93.88,-15.11,50.0,-38.83,-49.0,99.89,99.95,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.1864
2026.01.27 09:59:53,847,IDLE,1.18638,1.18644,6.1,1.06132,-0.08378,-78.65,-94.41,-15.76,50.0,-40.82,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:54,518,IDLE,1.18639,1.18645,6.1,0.94827,-0.07904,-78.72,-94.15,-15.44,50.0,-39.7,-49.0,99.89,99.95,-82.6,0.0,MimicResearch,1,0.0,1.20013,1.18639
2026.01.27 09:59:54,695,IDLE,1.18638,1.18644,6.1,1.10196,0.15369,-78.65,-94.41,-15.76,50.0,-40.67,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:55,219,IDLE,1.18637,1.18643,6.1,1.32235,-0.16568,-78.56,-94.65,-16.09,50.0,-41.55,-49.0,99.89,99.94,-84.29,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 09:59:55,376,IDLE,1.18637,1.18643,6.1,0.88157,-0.22039,-78.56,-94.65,-16.09,50.0,-41.65,-49.0,99.89,99.94,-84.29,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 09:59:55,532,IDLE,1.18635,1.18641,6.1,1.48804,0.60646,-78.37,-95.11,-16.74,50.0,-43.64,-49.0,99.89,99.94,-85.98,0.0,MimicResearch,1,0.0,1.20013,1.18635
2026.01.27 09:59:56,226,IDLE,1.18637,1.18643,6.1,1.05613,-0.26403,-78.56,-94.65,-16.09,50.0,-41.35,-49.0,99.89,99.94,-84.29,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 09:59:56,391,IDLE,1.18635,1.18641,6.1,1.44851,0.12615,-78.37,-95.11,-16.74,50.0,-43.54,-49.0,99.89,99.94,-85.98,0.0,MimicResearch,1,0.0,1.20013,1.18635
2026.01.27 09:59:56,756,IDLE,1.18638,1.18644,6.1,1.65021,0.2017,-78.65,-94.41,-15.76,50.0,-40.43,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:56,946,IDLE,1.18635,1.18641,6.1,1.32017,-0.33004,-78.37,-95.11,-16.74,50.0,-43.44,-49.0,99.89,99.94,-85.98,0.0,MimicResearch,1,0.0,1.20013,1.18635
2026.01.27 09:59:57,382,IDLE,1.18635,1.18641,6.1,1.18855,0.13242,-78.37,-95.11,-16.74,50.0,-43.35,-49.0,99.89,99.94,-85.98,0.0,MimicResearch,1,0.0,1.20013,1.18635
2026.01.27 09:59:57,823,IDLE,1.18638,1.18644,6.1,0.95084,-0.23771,-78.65,-94.41,-15.76,50.0,-40.24,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:58,195,IDLE,1.18638,1.18644,6.1,1.14847,-0.28712,-78.65,-94.41,-15.76,50.0,-40.09,-49.0,99.89,99.94,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18638
2026.01.27 09:59:58,482,IDLE,1.18637,1.18643,6.1,1.12365,0.17281,-78.56,-94.65,-16.09,50.0,-41.21,-49.0,99.89,99.94,-84.29,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 09:59:58,937,IDLE,1.18635,1.18641,6.1,1.43559,0.31194,-78.37,-95.11,-16.74,50.0,-43.2,-49.0,99.89,99.94,-85.98,0.0,MimicResearch,1,0.0,1.20013,1.18635
2026.01.27 09:59:59,385,IDLE,1.18636,1.18642,6.1,1.17502,0.02655,-78.47,-94.89,-16.42,50.0,-42.09,-49.0,99.89,99.94,-85.13,0.0,MimicResearch,1,0.0,1.20013,1.18636
2026.01.27 10:00:00,373,IDLE,1.18637,1.18643,6.1,1.11169,-0.06333,-54.21,-85.41,-31.2,50.0,-39.64,-50.0,99.91,99.96,-84.29,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:00,468,IDLE,1.18641,1.18647,6.0,1.80763,0.69594,-52.74,-82.79,-30.05,50.0,-39.41,-50.0,99.92,99.96,-80.92,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:00,488,IDLE,1.1864,1.18646,6.0,2.16943,0.3618,-53.14,-83.49,-30.34,50.0,-39.47,-50.0,99.91,99.96,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:00,576,IDLE,1.18641,1.18647,6.0,2.57097,0.40154,-52.74,-82.79,-30.05,50.0,-39.19,-50.0,99.92,99.96,-80.92,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:00,733,IDLE,1.18639,1.18645,6.0,2.50023,-0.07073,-53.52,-84.15,-30.63,50.0,-39.64,-50.0,99.91,99.96,-82.6,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:00,844,IDLE,1.18641,1.18647,6.0,2.68325,0.18301,-52.74,-82.79,-30.05,50.0,-38.96,-50.0,99.92,99.96,-80.92,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:00,958,IDLE,1.1864,1.18646,6.0,2.65518,-0.02807,-53.14,-83.49,-30.34,50.0,-39.24,-50.0,99.91,99.96,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:01,328,IDLE,1.18638,1.18644,6.0,2.32948,-0.3257,-53.88,-84.79,-30.91,50.0,-40.09,-50.0,99.91,99.96,-83.45,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:01,502,IDLE,1.18639,1.18645,6.0,2.06102,-0.26846,-53.52,-84.15,-30.63,50.0,-39.64,-50.0,99.91,99.96,-82.6,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:01,630,IDLE,1.18641,1.18647,6.0,1.64881,-0.4122,-52.74,-82.79,-30.05,50.0,-38.51,-50.0,99.92,99.96,-80.92,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:01,799,IDLE,1.1864,1.18646,6.0,1.50702,-0.14179,-53.14,-83.49,-30.34,50.0,-39.02,-50.0,99.91,99.96,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.18637
2026.01.27 10:00:01,957,IDLE,1.18643,1.18649,6.0,1.56663,0.05961,-51.85,-81.33,-29.48,50.0,-38.28,-50.0,99.92,99.96,-79.23,0.0,MimicResearch,1,0.0,1.20013,1.18643
2026.01.27 10:00:02,136,IDLE,1.1864,1.18646,6.0,2.05947,0.12019,-53.14,-83.49,-30.34,50.0,-39.64,-50.0,99.91,99.96,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.1864
2026.01.27 10:00:02,314,IDLE,1.18643,1.18649,6.0,1.64758,-0.41189,-51.85,-81.33,-29.48,50.0,-37.6,-50.0,99.92,99.96,-79.23,0.0,MimicResearch,1,0.0,1.20013,1.18643
2026.01.27 10:00:02,415,IDLE,1.1864,1.18646,6.0,1.62402,0.05739,-53.14,-83.49,-30.34,50.0,-39.64,-50.0,99.91,99.96,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.18643
2026.01.27 10:00:02,549,IDLE,1.18642,1.18648,6.0,1.87173,0.24772,-52.31,-82.08,-29.77,50.0,-38.58,-50.0,99.92,99.96,-80.07,0.0,MimicResearch,1,0.0,1.20013,1.18643
2026.01.27 10:00:02,703,IDLE,1.18643,1.18649,6.0,1.87052,-0.00121,-51.85,-81.33,-29.48,50.0,-37.94,-50.0,99.92,99.96,-79.23,0.0,MimicResearch,1,0.0,1.20013,1.18643
2026.01.27 10:00:02,927,IDLE,1.18642,1.18649,6.0,1.93929,0.06877,-52.31,-82.08,-29.77,50.0,-38.43,-50.0,99.92,99.96,-80.07,0.0,MimicResearch,1,0.0,1.20013,1.18642
2026.01.27 10:00:03,756,IDLE,1.1864,1.18646,6.0,1.88732,0.23974,-53.14,-83.49,-30.34,50.0,-39.64,-50.0,99.91,99.96,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.18643
2026.01.27 10:00:03,942,IDLE,1.18643,1.18649,6.0,1.60877,-0.27855,-51.85,-81.33,-29.48,50.0,-37.37,-50.0,99.92,99.96,-79.23,0.0,MimicResearch,1,0.0,1.20013,1.18643
2026.01.27 10:00:04,47,IDLE,1.18643,1.18649,6.0,1.49338,-0.37335,-51.85,-81.33,-29.48,50.0,-37.14,-50.0,99.92,99.96,-79.23,0.0,MimicResearch,1,0.0,1.20013,1.1864
2026.01.27 10:00:04,156,IDLE,1.1864,1.18646,6.0,1.68691,0.19353,-53.14,-83.49,-30.34,50.0,-39.64,-50.0,99.91,99.96,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.1864
2026.01.27 10:00:04,344,IDLE,1.1864,1.18646,6.0,1.86673,0.25796,-53.14,-83.49,-30.34,50.0,-39.64,-50.0,99.91,99.96,-81.76,0.0,MimicResearch,1,0.0,1.20013,1.18643
2026.01.27 10:00:05,149,IDLE,1.18649,1.18655,6.0,3.54259,0.48047,-48.5,-76.23,-27.72,50.0,-36.95,-50.0,99.92,99.97,-74.17,0.0,MimicResearch,1,0.0,1.20013,1.18649
2026.01.27 10:00:05,297,IDLE,1.18647,1.18653,6.0,4.05999,0.5174,-49.74,-78.05,-28.31,50.0,-37.87,-50.0,99.92,99.97,-75.86,0.0,MimicResearch,1,0.0,1.20013,1.18649
2026.01.27 10:00:05,330,IDLE,1.18646,1.18652,6.0,1.78149,0.09458,-50.31,-78.91,-28.6,50.0,-36.92,-50.0,99.92,99.97,-76.7,0.0,MimicResearch,1,0.0,1.20013,1.18646
2026.01.27 10:00:05,538,IDLE,1.18645,1.18651,6.0,2.26272,0.48122,-50.85,-79.75,-28.9,50.0,-37.43,-50.0,99.92,99.97,-77.54,0.0,MimicResearch,1,0.0,1.20013,1.18645
2026.01.27 10:00:05,705,IDLE,1.18643,1.18649,6.0,2.25135,-0.01137,-51.85,-81.33,-29.48,50.0,-38.66,-50.0,99.92,99.96,-79.23,0.0,MimicResearch,1,0.0,1.20013,1.18645
2026.01.27 10:00:05,933,IDLE,1.1865,1.18656,6.0,3.06211,0.81076,-47.84,-75.26,-27.43,50.0,-36.58,-50.0,99.92,99.97,-73.32,0.0,MimicResearch,1,0.0,1.20013,1.1865
2026.01.27 10:00:06,493,IDLE,1.18653,1.18659,6.0,4.45074,0.39075,-45.63,-72.17,-26.54,50.0,-36.24,-50.0,99.93,99.97,-70.79,0.0,MimicResearch,1,0.0,1.20013,1.18653
2026.01.27 10:00:06,627,IDLE,1.18651,1.18657,6.0,4.66353,0.21279,-47.14,-74.27,-27.13,50.0,-37.0,-50.0,99.92,99.97,-72.48,0.0,MimicResearch,1,0.0,1.20013,1.18653
2026.01.27 10:00:06,833,IDLE,1.18654,1.1866,6.0,5.68812,1.02459,-44.83,-71.07,-26.24,50.0,-36.01,-50.0,99.93,99.97,-69.95,0.0,MimicResearch,1,0.0,1.20013,1.18654
2026.01.27 10:00:07,43,IDLE,1.18656,1.18665,6.1,4.2265,-0.33646,-43.12,-68.76,-25.64,50.0,-35.56,-50.0,99.93,99.97,-68.26,0.0,MimicResearch,1,0.0,1.20013,1.18656
2026.01.27 10:00:07,346,IDLE,1.18655,1.18661,6.0,6.07722,0.38909,-43.99,-69.93,-25.94,50.0,-35.9,-50.0,99.93,99.97,-69.11,0.0,MimicResearch,1,0.0,1.20013,1.18655
2026.01.27 10:00:07,637,IDLE,1.18654,1.1866,6.0,5.45642,-0.62079,-44.83,-71.07,-26.24,50.0,-36.21,-50.0,99.93,99.97,-69.95,0.0,MimicResearch,1,0.0,1.20013,1.18654
2026.01.27 10:00:07,842,IDLE,1.18655,1.18661,6.0,4.56296,-0.89346,-43.99,-69.93,-25.94,50.0,-35.67,-50.0,99.93,99.97,-69.11,0.0,MimicResearch,1,0.0,1.20013,1.18655
2026.01.27 10:00:08,638,IDLE,1.18659,1.18665,6.1,4.3812,0.1547,-40.27,-65.01,-24.74,50.0,-35.44,-50.0,99.93,99.98,-65.73,0.0,MimicResearch,1,0.0,1.20013,1.18659
2026.01.27 10:00:08,751,IDLE,1.18657,1.18663,6.1,4.04259,-0.33861,-42.2,-67.55,-25.34,50.0,-36.11,-50.0,99.93,99.98,-67.42,0.0,MimicResearch,1,0.0,1.20013,1.18659
2026.01.27 10:00:08,969,IDLE,1.18661,1.18667,6.1,4.30264,0.26005,-38.17,-62.31,-24.14,50.0,-35.22,-50.0,99.93,99.98,-64.05,0.0,MimicResearch,1,0.0,1.20013,1.18661
2026.01.27 10:00:09,5,IDLE,1.18664,1.1867,6.1,3.29349,-0.09803,-34.74,-57.97,-23.22,50.0,-34.88,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18664
2026.01.27 10:00:09,384,IDLE,1.18659,1.18665,6.1,3.66751,-0.63513,-40.27,-65.01,-24.74,50.0,-35.86,-50.0,99.93,99.98,-65.73,0.0,MimicResearch,1,0.0,1.20013,1.18659
2026.01.27 10:00:09,577,IDLE,1.18661,1.18667,6.1,3.39152,-0.27599,-38.17,-62.31,-24.14,50.0,-34.99,-50.0,99.93,99.98,-64.05,0.0,MimicResearch,1,0.0,1.20013,1.18661
2026.01.27 10:00:10,60,IDLE,1.18663,1.18669,6.1,2.22769,-0.32129,-35.93,-59.45,-23.53,50.0,-34.91,-50.0,99.93,99.98,-62.36,0.0,MimicResearch,1,0.0,1.20013,1.18663
2026.01.27 10:00:10,215,IDLE,1.18665,1.18671,6.1,1.94635,-0.28133,-33.52,-56.44,-22.92,50.0,-34.42,-50.0,99.94,99.98,-60.68,0.0,MimicResearch,1,0.0,1.20013,1.18665
2026.01.27 10:00:10,394,IDLE,1.1866,1.18666,6.1,2.83145,-0.46204,-39.24,-63.68,-24.44,50.0,-36.21,-50.0,99.93,99.98,-64.89,0.0,MimicResearch,1,0.0,1.20013,1.1866
2026.01.27 10:00:10,631,IDLE,1.18662,1.18669,6.1,2.54898,-0.28247,-37.07,-60.9,-23.83,50.0,-35.39,-50.0,99.93,99.98,-63.2,0.0,MimicResearch,1,0.0,1.20013,1.18662
2026.01.27 10:00:11,262,IDLE,1.18663,1.18669,6.1,2.08699,-0.04556,-35.93,-59.45,-23.53,50.0,-34.97,-50.0,99.93,99.98,-62.36,0.0,MimicResearch,1,0.0,1.20013,1.18663
2026.01.27 10:00:11,496,IDLE,1.18664,1.18671,6.1,2.37156,0.42521,-34.74,-57.97,-23.22,50.0,-34.69,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18664
2026.01.27 10:00:11,906,IDLE,1.18664,1.1867,6.1,2.13254,-0.23902,-34.74,-57.97,-23.22,50.0,-34.69,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18664
2026.01.27 10:00:12,292,IDLE,1.18662,1.18668,6.1,1.66262,-0.17199,-37.07,-60.9,-23.83,50.0,-35.18,-50.0,99.93,99.98,-63.2,0.0,MimicResearch,1,0.0,1.20013,1.18662
2026.01.27 10:00:12,431,IDLE,1.18664,1.1867,6.1,1.83461,-0.25238,-34.74,-57.97,-23.22,50.0,-34.48,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18664
2026.01.27 10:00:13,219,IDLE,1.18666,1.18672,6.2,1.45102,-0.08296,-32.26,-54.87,-22.61,50.0,-34.03,-50.0,99.94,99.98,-59.83,0.0,MimicResearch,1,0.0,1.20013,1.18666
2026.01.27 10:00:13,791,IDLE,1.18667,1.18675,6.2,1.91746,0.25485,-30.96,-53.26,-22.31,50.0,-33.86,-50.0,99.94,99.98,-58.99,0.0,MimicResearch,1,0.0,1.20013,1.18667
2026.01.27 10:00:13,987,IDLE,1.18664,1.1867,6.2,1.53397,-0.38349,-34.74,-57.97,-23.22,50.0,-34.92,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18664
2026.01.27 10:00:14,181,IDLE,1.18661,1.18667,6.2,1.58165,0.23273,-38.17,-62.31,-24.14,50.0,-35.76,-50.0,99.93,99.98,-64.05,0.0,MimicResearch,1,0.0,1.20013,1.18661
2026.01.27 10:00:14,629,IDLE,1.18665,1.18671,6.2,1.60991,0.1589,-33.52,-56.44,-22.92,50.0,-34.33,-50.0,99.94,99.98,-60.68,0.0,MimicResearch,1,0.0,1.20013,1.18665
2026.01.27 10:00:14,754,IDLE,1.18664,1.1867,6.2,1.56153,-0.04839,-34.74,-57.97,-23.22,50.0,-34.65,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18665
2026.01.27 10:00:14,998,IDLE,1.18663,1.1867,6.2,1.34892,-0.21261,-35.93,-59.45,-23.53,50.0,-34.98,-50.0,99.93,99.98,-62.36,0.0,MimicResearch,1,0.0,1.20013,1.18663
2026.01.27 10:00:15,150,IDLE,1.18661,1.18667,6.2,2.01181,0.03538,-38.17,-62.31,-24.14,50.0,-35.63,-50.0,99.93,99.98,-64.05,0.0,MimicResearch,1,0.0,1.20013,1.18661
2026.01.27 10:00:15,339,IDLE,1.18662,1.18668,6.2,1.97643,0.39478,-37.07,-60.9,-23.83,50.0,-35.25,-50.0,99.93,99.98,-63.2,0.0,MimicResearch,1,0.0,1.20013,1.18662
2026.01.27 10:00:16,350,IDLE,1.18664,1.18672,6.2,2.20233,0.19052,-34.74,-57.97,-23.22,50.0,-34.2,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18664
2026.01.27 10:00:16,612,IDLE,1.18664,1.18671,6.2,2.1565,-0.04583,-34.74,-57.97,-23.22,50.0,-34.2,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18664
2026.01.27 10:00:16,781,IDLE,1.18666,1.18672,6.2,2.2796,0.1231,-32.26,-54.87,-22.61,50.0,-33.18,-50.0,99.94,99.98,-59.83,0.0,MimicResearch,1,0.0,1.20013,1.18666
2026.01.27 10:00:16,967,IDLE,1.18667,1.18673,6.2,2.43944,0.15984,-30.96,-53.26,-22.31,50.0,-32.61,-50.0,99.94,99.98,-58.99,0.0,MimicResearch,1,0.0,1.20013,1.18667
2026.01.27 10:00:17,8,IDLE,1.18665,1.18671,6.2,1.70771,0.05292,-33.52,-56.44,-22.92,50.0,-33.25,-50.0,99.94,99.98,-60.68,0.0,MimicResearch,1,0.0,1.20013,1.18665
2026.01.27 10:00:17,172,IDLE,1.18668,1.18674,6.2,1.532,-0.1757,-29.62,-51.61,-22.0,50.0,-32.16,-50.0,99.94,99.98,-58.15,0.0,MimicResearch,1,0.0,1.20013,1.18668
2026.01.27 10:00:17,533,IDLE,1.18665,1.18671,6.2,1.95155,-0.48789,-33.52,-56.44,-22.92,50.0,-33.45,-50.0,99.94,99.98,-60.68,0.0,MimicResearch,1,0.0,1.20013,1.18665
2026.01.27 10:00:17,850,IDLE,1.18666,1.18673,6.2,1.65479,-0.29677,-32.26,-54.87,-22.61,50.0,-32.87,-50.0,99.94,99.98,-59.83,0.0,MimicResearch,1,0.0,1.20013,1.18666
2026.01.27 10:00:18,322,IDLE,1.18668,1.18674,6.2,1.24726,-0.31181,-29.62,-51.61,-22.0,50.0,-32.09,-50.0,99.94,99.98,-58.15,0.0,MimicResearch,1,0.0,1.20013,1.18668
2026.01.27 10:00:18,434,IDLE,1.18667,1.18673,6.2,1.2256,-0.3064,-30.96,-53.26,-22.31,50.0,-32.53,-50.0,99.94,99.98,-58.99,0.0,MimicResearch,1,0.0,1.20013,1.18667
2026.01.27 10:00:18,610,IDLE,1.18668,1.18674,6.2,1.53552,0.30992,-29.62,-51.61,-22.0,50.0,-31.93,-50.0,99.94,99.98,-58.15,0.0,MimicResearch,1,0.0,1.20013,1.18668
2026.01.27 10:00:18,775,IDLE,1.18666,1.18672,6.2,1.3888,-0.14672,-32.26,-54.87,-22.61,50.0,-32.83,-50.0,99.94,99.98,-59.83,0.0,MimicResearch,1,0.0,1.20013,1.18666
2026.01.27 10:00:18,966,IDLE,1.18669,1.18675,6.2,1.55907,0.17027,-28.23,-49.92,-21.69,50.0,-31.7,-50.0,99.94,99.99,-57.3,0.0,MimicResearch,1,0.0,1.20013,1.18669
2026.01.27 10:00:19,33,IDLE,1.18668,1.18675,6.3,1.32459,-0.21311,-29.62,-51.61,-22.0,50.0,-32.17,-50.0,99.94,99.98,-58.15,0.0,MimicResearch,1,0.0,1.20013,1.18668
2026.01.27 10:00:19,263,IDLE,1.18666,1.18672,6.3,1.52263,0.19804,-32.26,-54.87,-22.61,50.0,-33.11,-50.0,99.94,99.98,-59.83,0.0,MimicResearch,1,0.0,1.20013,1.18666
2026.01.27 10:00:19,540,IDLE,1.1867,1.18676,6.2,1.54178,0.29452,-26.82,-48.2,-21.38,50.0,-31.48,-50.0,99.94,99.99,-56.46,0.0,MimicResearch,1,0.0,1.20013,1.1867
2026.01.27 10:00:19,696,IDLE,1.18668,1.18674,6.2,1.23342,-0.30836,-29.62,-51.61,-22.0,50.0,-32.37,-50.0,99.94,99.98,-58.15,0.0,MimicResearch,1,0.0,1.20013,1.18668
2026.01.27 10:00:19,861,IDLE,1.18669,1.18675,6.2,1.5377,0.30428,-28.23,-49.92,-21.69,50.0,-31.76,-50.0,99.94,99.99,-57.3,0.0,MimicResearch,1,0.0,1.20013,1.18669
2026.01.27 10:00:20,3,IDLE,1.18668,1.18674,6.3,1.39447,-0.12816,-29.62,-51.61,-22.0,50.0,-31.97,-50.0,99.94,99.98,-58.15,0.0,MimicResearch,1,0.0,1.20013,1.18668
2026.01.27 10:00:20,165,IDLE,1.18666,1.18672,6.3,1.55572,0.16125,-32.26,-54.87,-22.61,50.0,-32.94,-50.0,99.94,99.98,-59.83,0.0,MimicResearch,1,0.0,1.20013,1.18666
2026.01.27 10:00:21,363,IDLE,1.18667,1.18673,6.3,1.42606,-0.12966,-30.96,-53.26,-22.31,50.0,-32.31,-50.0,99.94,99.98,-58.99,0.0,MimicResearch,1,0.0,1.20013,1.18667
2026.01.27 10:00:21,978,IDLE,1.18665,1.18671,6.3,1.25761,-0.16846,-33.52,-56.44,-22.92,50.0,-33.32,-50.0,99.94,99.98,-60.68,0.0,MimicResearch,1,0.0,1.20013,1.18665
2026.01.27 10:00:22,235,IDLE,1.18662,1.18668,6.2,2.87065,-0.12242,-37.07,-60.9,-23.83,50.0,-34.73,-50.0,99.93,99.98,-63.2,0.0,MimicResearch,1,0.0,1.20013,1.18662
2026.01.27 10:00:22,421,IDLE,1.1866,1.18666,6.3,2.3331,1.07549,-39.24,-63.68,-24.44,50.0,-36.02,-50.0,99.93,99.98,-64.89,0.0,MimicResearch,1,0.0,1.20013,1.1866
2026.01.27 10:00:22,644,IDLE,1.18662,1.18668,6.3,2.64895,0.31585,-37.07,-60.9,-23.83,50.0,-34.85,-50.0,99.93,99.98,-63.2,0.0,MimicResearch,1,0.0,1.20013,1.18662
2026.01.27 10:00:22,967,IDLE,1.1866,1.18666,6.3,2.99307,0.34412,-39.24,-63.68,-24.44,50.0,-35.93,-50.0,99.93,99.98,-64.89,0.0,MimicResearch,1,0.0,1.20013,1.1866
2026.01.27 10:00:23,188,IDLE,1.18662,1.18669,6.2,2.69976,-0.16054,-37.07,-60.9,-23.83,50.0,-34.62,-50.0,99.93,99.98,-63.2,0.0,MimicResearch,1,0.0,1.20013,1.18662
2026.01.27 10:00:23,400,IDLE,1.18661,1.18667,6.2,2.86029,-0.01035,-38.17,-62.31,-24.14,50.0,-35.26,-50.0,99.93,99.98,-64.05,0.0,MimicResearch,1,0.0,1.20013,1.18661
2026.01.27 10:00:24,11,IDLE,1.18661,1.18667,6.2,1.64104,-0.41026,-38.17,-62.31,-24.14,50.0,-35.05,-50.0,99.93,99.98,-64.05,0.0,MimicResearch,1,0.0,1.20013,1.18661
2026.01.27 10:00:24,220,IDLE,1.18662,1.18669,6.3,1.31283,-0.32821,-37.07,-60.9,-23.83,50.0,-34.38,-50.0,99.93,99.98,-63.2,0.0,MimicResearch,1,0.0,1.20013,1.18662
2026.01.27 10:00:24,693,IDLE,1.18659,1.18666,6.2,2.39254,-0.30721,-40.27,-65.01,-24.74,50.0,-36.35,-50.0,99.93,99.98,-65.73,0.0,MimicResearch,1,0.0,1.20013,1.18659
2026.01.27 10:00:24,853,IDLE,1.1866,1.18666,6.2,2.0513,-0.34124,-39.24,-63.68,-24.44,50.0,-35.71,-50.0,99.93,99.98,-64.89,0.0,MimicResearch,1,0.0,1.20013,1.1866
2026.01.27 10:00:25,14,IDLE,1.18663,1.18669,6.3,1.60576,0.09558,-35.93,-59.45,-23.53,50.0,-33.5,-50.0,99.93,99.98,-62.36,0.0,MimicResearch,1,0.0,1.20013,1.18663
2026.01.27 10:00:25,317,IDLE,1.18664,1.1867,6.2,1.55709,-0.04867,-34.74,-57.97,-23.22,50.0,-32.78,-50.0,99.94,99.98,-61.52,0.0,MimicResearch,1,0.0,1.20013,1.18664
