Time,TickMS,Phase,MimicMode,TargetTP,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Micro_Press,Micro_Color,Pivot_PP,Pivot_R1,Pivot_S1,Floating_PL,Realized_PL,Session_PL,Action,PosCount,ActiveSL,ActiveTP,LastEvent,DOM_Snapshot
2026.01.29 14:51:29,829,ACTIVE_HOLD,1,0.00,5536.07000,5536.46000,39.0,0.00000,0.00000,-15.60423,21.80643,37.41066,50.00,0.00,-50.00,100.09890,100.24398,14.79,0.0,5331.36667,5505.42333,5243.64333,-4784.70,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,BURST_FIRED;,5536.07,5536.46,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:29,3,ACTIVE_HOLD,1,0.00,5536.11000,5536.50000,39.0,0.00000,0.00000,-14.94926,22.55775,37.50701,50.00,0.00,-50.00,100.09963,100.24471,15.69,0.0,5331.36667,5505.42333,5243.64333,-4784.70,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.11,5536.50,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:30,636,ACTIVE_HOLD,1,0.00,5536.10000,5536.49000,39.0,0.00000,0.00000,-15.11276,22.37017,37.48293,50.00,0.00,-50.00,100.09945,100.24452,15.34,0.0,5331.36667,5505.42333,5243.64333,-4784.82,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.10,5536.49,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:32,45,ACTIVE_HOLD,1,0.00,5536.19000,5536.58000,39.0,0.00000,0.00000,-13.64720,24.05219,37.69939,50.00,0.00,-50.00,100.10107,100.24615,17.43,0.0,5331.36667,5505.42333,5243.64333,-4784.83,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.10,5536.49,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:33,213,ACTIVE_HOLD,1,0.00,5536.15000,5536.54000,39.0,0.38790,0.38790,-14.29689,23.30636,37.60325,50.00,0.00,-50.00,100.10035,100.24543,16.51,0.0,5331.36667,5505.42333,5243.64333,-4784.73,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.19,5536.58,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:33,862,ACTIVE_HOLD,1,0.00,5536.42000,5536.77000,38.4,2.16963,1.78173,-9.96724,28.28292,38.25017,50.00,0.00,-50.00,100.10523,100.25032,23.09,0.0,5331.36667,5505.42333,5243.64333,-4530.51,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.42,5536.77,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:33,92,ACTIVE_HOLD,1,0.00,5536.67000,5537.06000,38.5,10.93992,8.77029,-6.08669,32.75820,38.84489,50.00,0.00,-50.00,100.10975,100.25485,29.23,0.0,5331.36667,5505.42333,5243.64333,-4786.78,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.67,5537.06,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:34,685,ACTIVE_HOLD,1,0.00,5536.64000,5537.03000,38.6,15.41407,4.47415,-6.54527,32.22847,38.77374,50.00,0.00,-50.00,100.10921,100.25430,28.21,0.0,5331.36667,5505.42333,5243.64333,-4786.53,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.64,5537.03,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:34,902,ACTIVE_HOLD,1,0.00,5536.77000,5537.16000,38.6,19.45349,4.03942,-4.57278,34.50884,39.08161,50.00,0.00,-50.00,100.11156,100.25666,31.19,0.0,5331.36667,5505.42333,5243.64333,-4787.21,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.77,5537.16,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:34,86,ACTIVE_HOLD,1,0.00,5536.84000,5537.23000,38.6,22.75821,3.30472,-3.52683,35.72009,39.24692,50.00,0.00,-50.00,100.11283,100.25792,32.64,0.0,5331.36667,5505.42333,5243.64333,-4787.57,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.77,5537.16,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:35,528,ACTIVE_HOLD,1,0.00,5536.87000,5537.26000,38.7,20.98821,-1.77000,-3.08214,36.23553,39.31767,50.00,0.00,-50.00,100.11337,100.25847,33.09,0.0,5331.36667,5505.42333,5243.64333,-4787.67,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.87,5537.26,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:35,963,ACTIVE_HOLD,1,0.00,5536.96000,5537.35000,38.7,20.37210,-0.61612,-1.76116,37.76838,39.52954,50.00,0.00,-50.00,100.11500,100.26010,34.98,0.0,5331.36667,5505.42333,5243.64333,-4788.13,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.96,5537.35,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:36,612,ACTIVE_HOLD,1,0.00,5536.97000,5537.36000,38.7,18.14100,-2.23110,-1.61562,37.93743,39.55305,50.00,0.00,-50.00,100.11518,100.26028,34.92,0.0,5331.36667,5505.42333,5243.64333,-4788.19,0.00,0.00,MimicResearch,4,5530.57000,5541.65000,,5536.97,5537.36,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:36,27,ACTIVE_HOLD,1,0.00,5536.98000,5537.37000,38.7,14.88874,-3.25226,-1.47033,38.10623,39.57655,50.00,0.00,-50.00,100.11536,100.26046,34.85,0.0,5331.36667,5505.42333,5243.64333,-4788.22,0.00,0.00,MimicResearch,4,5527.42000,5541.65000,,5536.98,5537.37,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:37,786,ACTIVE_HOLD,1,0.00,5537.15000,5537.54000,38.7,14.97482,0.08608,0.96088,40.93592,39.97504,50.00,0.00,-50.00,100.11843,100.26354,38.57,0.0,5331.36667,5505.42333,5243.64333,-4788.99,0.00,0.00,MimicResearch,4,5527.42000,5541.65000,,5536.98,5537.37,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:37,943,ACTIVE_HOLD,1,0.00,5537.24000,5537.63000,38.8,16.03391,1.05909,2.21761,42.40282,40.18520,50.00,0.00,-50.00,100.12006,100.26517,40.36,0.0,5331.36667,5505.42333,5243.64333,-4789.48,0.00,0.00,MimicResearch,4,5527.42000,5541.65000,,5537.24,5537.63,100,200,10000,0,0,100,200,10000,0,0
2026.01.29 14:51:38,142,ACTIVE_HOLD,1,0.00,5537.19000,5537.58000,38.8,16.60071,0.56680,1.52207,41.59058,40.06851,50.00,0.00,-50.00,100.11916,100.26426,38.85,0.0,5331.36667,5505.42333,5243.64333,-4789.21,0.00,0.00,MimicResearch,4,5527.42000,5541.65000,,5537.24,5537.63,100,200,10000,0,0,100,200,10000,0,0
