Time,TickMS,Phase,MimicMode,Verdict,Bid,Ask,Spread,BidVol,AskVol,Bar_Open,Bar_High,Bar_Low,Bar_Close,RSI,CCI,Velocity,Acceleration,Hybrid_MACD,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Mom_Hist,Balance,Margin,MarginPercent,Floating_PL,Realized_PL,Session_PL,PosCount,LotDir,TotalLots,SLTP_Levels,ActionDetails,LastEvent
2026.02.02 05:42:28,213,IDLE,1,STABLE,4651.29000,4651.68000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.29000,34.38,-71.34,56.23016,-2.83500,-12.22841,13.19,50.00,0.00,-50.00,61.26677,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:28,373,IDLE,1,STABLE,4651.04000,4651.43000,38.8,200.00,0.00,4651.21000,4657.38000,4648.95000,4651.04000,34.24,-72.28,48.62049,-7.60967,-12.44270,-0.09,50.00,-0.54,-50.00,61.05260,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:28,581,IDLE,1,STABLE,4650.89000,4651.28000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.89000,34.19,-72.85,42.73612,-5.88436,-12.57127,-0.24,50.00,-1.33,-50.00,60.91861,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:28,805,IDLE,1,STABLE,4651.28000,4651.67000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.28000,34.37,-71.38,36.44083,-6.29529,-12.23699,13.18,50.00,0.00,-50.00,61.25842,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:28,980,IDLE,1,STABLE,4651.46000,4651.85000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.46000,34.49,-70.69,33.41332,-3.02752,-12.08270,13.36,50.00,0.00,-50.00,61.40598,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:29,197,IDLE,1,STABLE,4651.27000,4651.66000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.27000,34.37,-71.41,29.16332,-4.25000,-12.24556,13.17,50.00,0.00,-50.00,61.25005,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:29,411,IDLE,1,STABLE,4650.98000,4651.37000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.98000,34.22,-72.51,24.48450,-4.67882,-12.49413,-0.15,50.00,-1.21,-50.00,60.99950,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:29,700,IDLE,1,STABLE,4650.89000,4651.28000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.89000,34.19,-72.85,19.58760,-4.89690,-12.57127,-0.24,50.00,-1.73,-50.00,60.91861,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:29,880,IDLE,1,STABLE,4650.86000,4651.25000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.86000,34.18,-72.96,23.54262,3.95502,-12.59699,-0.27,50.00,-1.97,-50.00,60.89131,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:29,110,IDLE,1,STABLE,4650.99000,4651.38000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.99000,34.23,-72.47,27.14533,3.60270,-12.48556,-0.14,50.00,-1.39,-50.00,61.00840,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:30,328,IDLE,1,STABLE,4651.52000,4651.91000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.52000,34.53,-70.46,26.13713,-1.00820,-12.03127,13.42,50.00,0.00,-50.00,61.45390,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:30,541,IDLE,1,STABLE,4651.76000,4652.15000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.76000,34.69,-69.55,34.70281,8.56568,-11.82556,13.66,50.00,0.00,-50.00,61.63928,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:30,889,IDLE,1,STABLE,4651.79000,4652.18000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.79000,34.71,-69.44,46.15987,11.45706,-11.79984,13.69,50.00,0.00,-50.00,61.66175,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:30,80,IDLE,1,STABLE,4651.80000,4652.19000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.80000,34.71,-69.40,52.55549,6.39562,-11.79127,13.70,50.00,0.00,-50.00,61.66921,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:31,293,IDLE,1,STABLE,4651.82000,4652.21000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.82000,34.73,-69.32,56.12412,3.56863,-11.77413,13.72,50.00,0.00,-50.00,61.68408,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:31,457,IDLE,1,STABLE,4651.69000,4652.08000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.69000,34.64,-69.82,47.90283,-8.22129,-11.88556,13.59,50.00,0.00,-50.00,61.58624,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:32,252,IDLE,1,STABLE,4651.54000,4651.93000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.54000,34.54,-70.39,42.75534,-5.14749,-12.01413,13.44,50.00,0.00,-50.00,61.46973,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:32,408,IDLE,1,STABLE,4651.31000,4651.70000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.31000,34.39,-71.26,43.36870,0.61335,-12.21127,13.21,50.00,-0.32,-50.00,61.28341,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:33,209,IDLE,1,STABLE,4651.36000,4651.75000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.36000,34.43,-71.07,38.47503,-4.89367,-12.16841,13.26,50.00,-0.11,-50.00,61.32471,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:33,560,IDLE,1,STABLE,4651.31000,4651.70000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.31000,34.39,-71.26,30.78002,-7.69501,-12.21127,13.21,50.00,-0.45,-50.00,61.28341,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:33,806,IDLE,1,STABLE,4651.14000,4651.53000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.14000,34.28,-71.91,27.05432,-3.72570,-12.35699,13.04,50.00,-1.43,-50.00,61.13963,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:33,968,IDLE,1,STABLE,4651.00000,4651.39000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.00000,34.23,-72.44,25.60512,-1.44920,-12.47699,-0.13,50.00,-2.27,-50.00,61.01728,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:33,133,IDLE,1,STABLE,4650.85000,4651.24000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.85000,34.18,-73.00,25.80202,0.19690,-12.60556,-0.28,50.00,-3.17,-50.00,60.88217,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:34,287,IDLE,1,STABLE,4651.02000,4651.41000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.02000,34.24,-72.36,26.92627,1.12426,-12.45984,-0.11,50.00,-2.31,-50.00,61.03498,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:34,625,IDLE,1,STABLE,4650.58000,4650.97000,39.0,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.58000,34.09,-74.02,35.27573,8.34946,-12.83699,-0.55,50.00,-4.83,-50.00,60.62832,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:34,790,IDLE,1,STABLE,4651.30000,4651.65000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.30000,34.39,-71.30,28.71118,-6.56455,-12.21984,13.20,50.00,-0.90,-50.00,61.27510,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:34,952,IDLE,1,STABLE,4650.60000,4650.99000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.60000,34.09,-73.94,32.41776,3.70658,-12.81984,-0.53,50.00,-4.91,-50.00,60.64760,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:34,118,IDLE,1,STABLE,4650.90000,4651.29000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.90000,34.20,-72.81,27.66731,-4.75045,-12.56270,-0.23,50.00,-3.30,-50.00,60.92767,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:35,325,IDLE,1,STABLE,4651.21000,4651.60000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.21000,34.33,-71.64,25.79827,-1.86905,-12.29699,13.11,50.00,-1.61,-50.00,61.19947,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:35,484,IDLE,1,STABLE,4651.37000,4651.76000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.37000,34.43,-71.03,26.47681,0.67855,-12.15984,13.27,50.00,-0.76,-50.00,61.33292,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:35,645,IDLE,1,STABLE,4651.14000,4651.53000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.14000,34.28,-71.91,32.20507,5.72826,-12.35699,13.04,50.00,-2.16,-50.00,61.13963,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:35,849,IDLE,1,STABLE,4651.25000,4651.64000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.25000,34.35,-71.49,26.32691,-5.87816,-12.26270,13.15,50.00,-1.59,-50.00,61.23326,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:35,41,IDLE,1,STABLE,4651.08000,4651.47000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.08000,34.26,-72.13,29.86887,3.54196,-12.40841,-0.05,50.00,-2.65,-50.00,61.08763,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:36,226,IDLE,1,STABLE,4651.38000,4651.77000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.38000,34.44,-71.00,32.59075,2.72188,-12.15127,13.28,50.00,-0.96,-50.00,61.34111,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:36,402,IDLE,1,STABLE,4651.37000,4651.76000,38.9,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.37000,34.43,-71.03,29.03556,-3.55519,-12.15984,13.27,50.00,-1.08,-50.00,61.33292,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:36,626,IDLE,1,STABLE,4651.37000,4651.72000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.37000,34.43,-71.03,23.57932,-5.45623,-12.15984,13.27,50.00,-1.08,-50.00,61.33292,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:36,804,IDLE,1,STABLE,4651.36000,4651.71000,38.8,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.36000,34.43,-71.07,22.31174,-1.26759,-12.16841,13.26,50.00,-1.21,-50.00,61.32471,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:36,996,IDLE,1,STABLE,4651.34000,4651.69000,38.7,300.00,100.00,4651.21000,4657.38000,4648.95000,4651.34000,34.41,-71.15,19.07316,-3.23857,-12.18556,13.24,50.00,-1.39,-50.00,61.30825,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:37,165,IDLE,1,STABLE,4651.07000,4651.42000,38.6,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.07000,34.25,-72.17,15.79045,-3.28272,-12.41699,-0.06,50.00,-3.08,-50.00,61.07890,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:37,343,IDLE,1,STABLE,4651.48000,4651.87000,38.6,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.48000,34.50,-70.62,14.42127,-1.36918,-12.06556,13.38,50.00,-0.67,-50.00,61.42202,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:37,505,IDLE,1,STABLE,4651.17000,4651.56000,38.6,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.17000,34.30,-71.79,15.16349,0.74222,-12.33127,13.07,50.00,-2.62,-50.00,61.16538,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:37,705,IDLE,1,STABLE,4651.32000,4651.67000,38.5,300.00,100.00,4651.21000,4657.38000,4648.95000,4651.32000,34.40,-71.22,13.05245,-2.11104,-12.20270,13.22,50.00,-1.77,-50.00,61.29171,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:37,869,IDLE,1,STABLE,4652.21000,4652.56000,38.4,100.00,100.00,4651.21000,4657.38000,4648.95000,4652.21000,34.98,-67.83,26.43443,13.38198,-11.43984,14.11,50.00,0.00,-50.00,61.96049,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:37,21,IDLE,1,STABLE,4652.71000,4653.06000,38.4,100.00,100.00,4651.21000,4657.38000,4648.95000,4652.71000,35.30,-65.92,47.80124,21.36681,-11.01127,14.61,50.00,0.00,-50.00,62.27865,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:38,186,IDLE,1,STABLE,4652.54000,4652.89000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4652.54000,35.19,-66.57,67.12115,19.31991,-11.15699,14.44,50.00,0.00,-50.00,62.17493,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:38,378,IDLE,1,STABLE,4652.02000,4652.41000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4652.02000,34.86,-68.56,64.10155,-3.01961,-11.60270,13.92,50.00,0.00,-50.00,61.82900,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:38,564,IDLE,1,STABLE,4652.30000,4652.69000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4652.30000,35.04,-67.49,72.62212,8.52058,-11.36270,14.20,50.00,0.00,-50.00,62.02072,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:38,782,IDLE,1,STABLE,4652.34000,4652.73000,38.3,0.00,0.00,4651.21000,4657.38000,4648.95000,4652.34000,35.06,-67.34,77.51880,4.89668,-11.32841,14.24,50.00,0.00,-50.00,62.04706,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:38,986,IDLE,1,STABLE,4652.08000,4652.47000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4652.08000,34.89,-68.33,63.97408,-13.54472,-11.55127,13.98,50.00,0.00,-50.00,61.87117,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:39,160,IDLE,1,STABLE,4652.18000,4652.57000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4652.18000,34.96,-67.95,60.11879,-3.85529,-11.46556,14.08,50.00,0.00,-50.00,61.94013,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:39,364,IDLE,1,STABLE,4651.55000,4651.94000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.55000,34.55,-70.35,64.50789,4.38910,-12.00556,13.45,50.00,-0.88,-50.00,61.47762,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:39,742,IDLE,1,STABLE,4651.70000,4652.09000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.70000,34.65,-69.78,61.79307,-2.71482,-11.87699,13.60,50.00,0.00,-50.00,61.59387,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:39,966,IDLE,1,STABLE,4651.66000,4652.05000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.66000,34.62,-69.93,60.93065,-0.86242,-11.91127,13.56,50.00,-0.28,-50.00,61.56325,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:39,157,IDLE,1,STABLE,4651.56000,4651.95000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.56000,34.56,-70.31,57.62582,-3.30483,-11.99699,13.46,50.00,-0.99,-50.00,61.48549,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:40,382,IDLE,1,STABLE,4651.45000,4651.84000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.45000,34.48,-70.73,48.06336,-9.56246,-12.09127,13.35,50.00,-1.77,-50.00,61.39794,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:40,530,IDLE,1,STABLE,4651.29000,4651.68000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.29000,34.38,-71.34,42.89514,-5.16823,-12.22841,13.19,50.00,-2.89,-50.00,61.26677,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:40,722,IDLE,1,STABLE,4651.31000,4651.70000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.31000,34.39,-71.26,37.84552,-5.04962,-12.21127,13.21,50.00,-2.83,-50.00,61.28341,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:40,113,IDLE,1,STABLE,4651.09000,4651.48000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.09000,34.26,-72.10,40.17225,2.32673,-12.39984,-0.04,50.00,-4.37,-50.00,61.09634,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:41,288,IDLE,1,STABLE,4651.16000,4651.55000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.16000,34.29,-71.83,39.24891,-0.92334,-12.33984,13.06,50.00,-3.97,-50.00,61.15682,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:41,437,IDLE,1,STABLE,4651.18000,4651.57000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.18000,34.31,-71.75,36.53221,-2.71670,-12.32270,13.08,50.00,-3.90,-50.00,61.17393,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:41,660,IDLE,1,STABLE,4651.26000,4651.65000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.26000,34.36,-71.45,29.75910,-6.77311,-12.25413,13.16,50.00,-3.43,-50.00,61.24167,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:41,961,IDLE,1,STABLE,4651.16000,4651.55000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.16000,34.29,-71.83,26.24235,-3.51676,-12.33984,13.06,50.00,-4.18,-50.00,61.15682,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:42,171,IDLE,1,STABLE,4651.05000,4651.44000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.05000,34.25,-72.25,21.75506,-4.48729,-12.43413,-0.08,50.00,-5.01,-50.00,61.06139,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:42,696,IDLE,1,STABLE,4651.03000,4651.42000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4651.03000,34.24,-72.32,21.82712,0.07207,-12.45127,-0.10,50.00,-5.22,-50.00,61.04380,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:42,851,IDLE,1,STABLE,4650.68000,4651.07000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.68000,34.12,-73.64,27.16881,5.34169,-12.75127,-0.45,50.00,-7.73,-50.00,60.72395,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:42,10,IDLE,1,STABLE,4650.42000,4650.81000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4650.42000,34.03,-74.62,35.76348,8.59467,-12.97413,-0.71,50.00,-9.64,-50.00,60.47131,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:43,166,IDLE,1,STABLE,4649.73000,4650.12000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4649.73000,33.80,-77.21,52.30590,16.54241,-13.56556,-1.40,50.00,-14.58,-50.00,59.73609,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.02 05:42:43,369,IDLE,1,STABLE,4649.74000,4650.13000,38.3,100.00,100.00,4651.21000,4657.38000,4648.95000,4649.74000,33.80,-77.17,63.73277,11.42687,-13.55699,-1.39,50.00,-14.63,-50.00,59.74744,1045538.52,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
