Time,TickMS,Phase,MimicMode,TargetTP,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Micro_Press,Micro_Color,Pivot_PP,Pivot_R1,Pivot_S1,Floating_PL,Realized_PL,Session_PL,Action,PosCount,ActiveSL,ActiveTP,LastEvent,DOM_Snapshot
2026.01.27 16:01:32,918,IDLE,0,0.00,1.19238,1.19244,6.3,1.02497,-0.01493,-17.51566,25.51573,43.03139,50.00,0.00,-50.00,99.95054,100.02350,50.00,0.0,1.18737,1.19126,1.18406,0.00,0.00,75.84,MimicResearch,0,0.00000,0.00000,,1.19238,1.19244,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.27 16:01:33,739,IDLE,0,0.00,1.19242,1.19248,6.3,1.25809,0.23312,-10.82667,34.09623,44.92289,50.00,0.00,-50.00,99.95390,100.02685,81.98,0.0,1.18737,1.19126,1.18406,0.00,0.00,75.84,MimicResearch,0,0.00000,0.00000,,1.19242,1.19248,250000,2500000,120200000,0,0,1250000,1000000,110000000,0,0
2026.01.27 16:01:37,647,ARMED,0,0.00,1.19239,1.19245,6.3,1.16036,-0.09773,-15.80257,27.70565,43.50821,50.00,0.00,-50.00,99.95138,100.02434,59.21,0.0,1.18737,1.19126,1.18406,0.00,0.00,75.84,MimicResearch,0,0.00000,0.00000,,1.19239,1.19245,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.27 16:01:38,79,POST_ANALYSIS,0,0.00,1.19237,1.19244,6.3,1.14278,-0.01758,-21.01228,21.05765,42.06994,50.00,0.00,-50.00,99.94887,100.02182,35.00,0.0,1.18737,1.19126,1.18406,-25.16,0.00,75.84,MimicResearch,1,0.00000,0.00000,TRAP_FIRED;,1.19237,1.19244,500000,3000000,100000000,0,0,1000000,1250000,100200000,0,0
2026.01.27 16:01:38,97,ACTIVE_HOLD,0,0.00,1.19236,1.19243,6.3,1.16768,0.02490,-21.01228,21.05765,42.06994,50.00,0.00,-50.00,99.94887,100.02182,35.00,0.0,1.18737,1.19126,1.18406,-25.16,0.00,75.84,MimicResearch,1,0.00000,0.00000,,1.19237,1.19244,500000,3000000,100000000,0,0,1000000,1250000,100200000,0,0
2026.01.27 16:01:38,691,ACTIVE_HOLD,0,0.00,1.19238,1.19244,6.3,1.12794,-0.03974,-17.51566,25.51573,43.03139,50.00,0.00,-50.00,99.95054,100.02350,49.89,0.0,1.18737,1.19126,1.18406,-20.97,0.00,75.84,MimicResearch,1,0.00000,0.00000,,1.19238,1.19244,250000,2500000,120200000,0,0,1250000,1500000,120200000,0,0
2026.01.27 16:01:41,254,ARMED,0,0.00,1.19241,1.19247,6.3,1.13446,0.00652,-12.45633,31.99765,44.45398,50.00,0.00,-50.00,99.95306,100.02602,71.43,0.0,1.18737,1.19126,1.18406,-8.39,0.00,75.84,MimicResearch,1,0.00000,0.00000,,1.19241,1.19247,250000,500000,40000000,0,0,1250000,5010000,10000000,0,0
2026.01.27 16:01:42,259,POST_ANALYSIS,0,0.00,1.19242,1.19248,6.3,1.13872,0.00426,-12.45633,31.99765,44.45398,50.00,0.00,-50.00,99.95306,100.02602,70.13,0.0,1.18737,1.19126,1.18406,-37.74,0.00,75.84,MimicResearch,2,0.00000,0.00000,TRAP_FIRED;,1.19242,1.19248,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.27 16:01:42,270,ACTIVE_HOLD,0,0.00,1.19241,1.19247,6.3,0.91097,-0.22774,-12.45633,31.99765,44.45398,50.00,0.00,-50.00,99.95306,100.02602,70.13,0.0,1.18737,1.19126,1.18406,-37.74,0.00,75.84,MimicResearch,2,0.00000,0.00000,,1.19242,1.19248,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.27 16:01:44,144,ACTIVE_HOLD,0,0.00,1.19241,1.19248,6.3,0.78220,-0.12878,-12.45633,31.99765,44.45398,50.00,0.00,-50.00,99.95306,100.02602,70.48,0.0,1.18737,1.19126,1.18406,-37.74,0.00,75.84,MimicResearch,2,0.00000,0.00000,,1.19241,1.19248,250000,1000000,30000000,0,0,1250000,1000000,110200000,0,0
2026.01.27 16:01:45,788,ACTIVE_HOLD,0,0.00,1.19241,1.19247,6.3,0.62576,-0.15644,-12.45633,31.99765,44.45398,50.00,0.00,-50.00,99.95306,100.02602,70.81,0.0,1.18737,1.19126,1.18406,-33.55,0.00,75.84,MimicResearch,2,0.00000,0.00000,,1.19241,1.19247,250000,1500000,40200000,0,0,1000000,250000,20000000,0,0
2026.01.27 16:01:45,17,ACTIVE_HOLD,0,0.00,1.19230,1.19236,6.3,1.30061,0.67485,-31.90846,7.21592,39.12439,50.00,0.00,-50.00,99.94384,100.01679,2.84,0.0,1.18737,1.19126,1.18406,-33.55,0.00,75.84,MimicResearch,2,0.00000,0.00000,,1.19230,1.19236,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.27 16:01:45,341,ACTIVE_HOLD,0,0.00,1.19229,1.19236,6.3,3.04382,1.74322,-33.75875,4.86599,38.62473,50.00,0.00,-50.00,99.94300,100.01595,0.00,0.0,1.18737,1.19126,1.18406,-37.74,0.00,75.84,MimicResearch,2,0.00000,0.00000,,1.19229,1.19236,250000,1000000,30000000,0,0,1250000,1000000,110200000,0,0
2026.01.27 16:01:45,717,ACTIVE_HOLD,0,0.00,1.19228,1.19235,6.3,4.09111,1.04729,-35.61207,2.51057,38.12265,50.00,0.00,-50.00,99.94216,100.01511,-8.16,1.0,1.18737,1.19126,1.18406,-37.74,0.00,75.84,MimicResearch,2,0.00000,0.00000,,1.19228,1.19235,250000,1000000,30000000,0,0,1250000,1000000,110200000,0,0
