TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
4220431,6905.26,6905.86,5.64008,-1.41002,60.0,100,150,4000,0,0,100,150,4000,0,0
4221354,6905.51,6906.11,9.87400,4.23391,60.0,100,150,4000,0,0,100,150,4000,0,0
4223558,6905.26,6905.86,10.16780,0.29380,60.0,100,150,4000,0,0,100,150,4000,0,0
4223769,6905.51,6906.11,8.13424,-2.03356,60.0,100,150,4000,0,0,100,150,4000,0,0
4223970,6905.26,6905.86,8.41944,0.28520,60.0,100,150,4000,0,0,100,150,4000,0,0
4227740,6905.51,6906.11,8.06111,-0.35833,60.0,100,150,4000,0,0,100,150,4000,0,0
4227923,6905.26,6905.86,6.44889,-1.61222,60.0,100,150,4000,0,0,100,150,4000,0,0
4233203,6904.76,6905.36,7.05269,0.60380,60.0,100,150,4000,0,0,100,150,4000,0,0
4235040,6905.01,6905.61,8.36102,1.30833,60.0,100,150,4000,0,0,100,150,4000,0,0
4236935,6904.76,6905.36,9.33152,0.97050,60.0,100,150,4000,0,0,100,150,4000,0,0
4238846,6905.01,6905.61,10.08165,0.75013,60.0,100,150,4000,0,0,100,150,4000,0,0
4239350,6905.26,6905.86,12.22332,2.14167,60.0,100,150,4000,0,0,100,150,4000,0,0
4242551,6905.76,6906.36,12.89005,0.66672,60.0,100,150,4000,0,0,100,150,4000,0,0
4243098,6906.01,6906.61,14.30246,1.41241,60.0,100,150,4000,0,0,100,150,4000,0,0
4243819,6905.76,6906.36,11.44197,-2.86049,60.0,100,150,4000,0,0,100,150,4000,0,0
4244632,6905.51,6906.11,15.68099,4.23902,60.0,100,150,4000,0,0,100,150,4000,0,0
4245764,6905.76,6906.36,16.95785,1.27686,60.0,100,150,4000,0,0,100,150,4000,0,0
4246431,6905.51,6906.11,13.56628,-3.39157,60.0,100,150,4000,0,0,100,150,4000,0,0
4248514,6905.26,6905.86,13.25572,-0.31057,60.0,100,150,4000,0,0,100,150,4000,0,0
4252478,6905.51,6906.11,11.86434,-1.39138,60.0,100,150,4000,0,0,100,150,4000,0,0
4252906,6905.76,6906.36,11.76627,-0.09807,60.0,100,150,4000,0,0,100,150,4000,0,0
4256739,6906.01,6906.61,10.71986,-1.04641,60.0,100,150,4000,0,0,100,150,4000,0,0
4260190,6906.26,6906.86,10.02181,-0.69805,60.0,100,150,4000,0,0,100,150,4000,0,0
4264424,6906.76,6907.36,10.38096,0.35915,60.0,100,150,4000,0,0,100,150,4000,0,0
4265380,6906.51,6907.11,9.26816,-1.11280,60.0,100,150,4000,0,0,100,150,4000,0,0
4269627,6906.26,6906.86,8.59294,-0.67522,60.0,100,150,4000,0,0,100,150,4000,0,0
4276959,6906.01,6906.61,7.55592,-1.03702,60.0,100,150,4000,0,0,100,150,4000,0,0
4280413,6906.26,6906.86,7.49275,-0.06317,60.0,100,150,4000,0,0,100,150,4000,0,0
4280720,6906.01,6906.61,5.99420,-1.49855,60.0,100,150,4000,0,0,100,150,4000,0,0
4281315,6906.26,6906.86,5.94399,-0.05021,60.0,100,150,4000,0,0,100,150,4000,0,0
4282814,6906.51,6907.11,8.08409,2.14010,60.0,100,150,4000,0,0,100,150,4000,0,0
4283208,6906.76,6907.36,11.74432,3.66023,60.0,100,150,4000,0,0,100,150,4000,0,0
4283737,6907.01,6907.61,15.59636,3.85205,60.0,100,150,4000,0,0,100,150,4000,0,0
4284534,6907.01,6907.61,15.59636,3.85205,60.0,100,150,4000,0,0,100,150,4000,0,0
4285034,6906.76,6907.36,16.32917,0.73281,60.0,100,150,4000,0,0,100,150,4000,0,0
4286954,6906.51,6907.11,15.66750,-0.66167,60.0,100,150,4000,0,0,100,150,4000,0,0
4299369,6906.26,6906.86,12.93687,-2.73063,60.0,100,150,4000,0,0,100,150,4000,0,0
4300158,6906.01,6906.61,11.10736,-1.82951,60.0,100,150,4000,0,0,100,150,4000,0,0
4303803,6906.26,6906.86,10.25238,-0.85498,60.0,100,150,4000,0,0,100,150,4000,0,0
4309665,6906.26,6906.86,10.25238,-0.85498,60.0,100,150,4000,0,0,100,150,4000,0,0
4310335,6906.01,6906.61,8.96784,-1.28454,60.0,100,150,4000,0,0,100,150,4000,0,0
4310540,6906.26,6906.86,7.17427,-1.79357,60.0,100,150,4000,0,0,100,150,4000,0,0
4311376,6906.26,6906.86,7.17427,-1.79357,60.0,100,150,4000,0,0,100,150,4000,0,0
4313677,6906.01,6906.61,7.33228,0.15801,60.0,100,150,4000,0,0,100,150,4000,0,0
4315817,6905.76,6906.36,8.20555,0.87327,60.0,100,150,4000,0,0,100,150,4000,0,0
4317365,6905.51,6906.11,9.79025,1.58470,60.0,100,150,4000,0,0,100,150,4000,0,0
4319341,6905.38,6905.98,9.14732,-0.64293,60.0,100,150,4000,0,0,100,150,4000,0,0
4319739,6905.26,6905.86,9.42312,0.27580,60.0,100,150,4000,0,0,100,150,4000,0,0
4320476,6905.51,6906.11,9.82925,0.40612,60.0,100,150,4000,0,0,100,150,4000,0,0
4320733,6905.26,6905.86,9.60758,-0.22166,60.0,100,150,4000,0,0,100,150,4000,0,0
4321086,6905.38,6905.98,9.46913,-0.13846,60.0,100,150,4000,0,0,100,150,4000,0,0
4322063,6905.51,6906.11,11.32343,1.85430,60.0,100,150,4000,0,0,100,150,4000,0,0
4323874,6905.26,6905.86,11.80147,0.47805,60.0,100,150,4000,0,0,100,150,4000,0,0
4324851,6905.51,6906.11,9.44118,-2.36029,60.0,100,150,4000,0,0,100,150,4000,0,0
4325792,6905.26,6905.86,7.55294,-1.88824,60.0,100,150,4000,0,0,100,150,4000,0,0
4327981,6905.51,6906.11,8.31715,0.76421,60.0,100,150,4000,0,0,100,150,4000,0,0
4330270,6905.26,6905.86,8.84095,0.52380,60.0,100,150,4000,0,0,100,150,4000,0,0
4331760,6905.01,6905.61,10.45342,1.61247,60.0,100,150,4000,0,0,100,150,4000,0,0
4332044,6904.76,6905.36,13.99654,3.54312,60.0,100,150,4000,0,0,100,150,4000,0,0
4332271,6905.01,6905.61,13.69100,-0.30554,60.0,100,150,4000,0,0,100,150,4000,0,0
4334095,6905.26,6905.86,13.69703,0.00604,60.0,100,150,4000,0,0,100,150,4000,0,0
4334501,6905.01,6905.61,10.95763,-2.73941,60.0,100,150,4000,0,0,100,150,4000,0,0
4336904,6904.76,6905.36,10.84683,-0.11079,60.0,100,150,4000,0,0,100,150,4000,0,0
4337181,6904.26,6904.86,14.28285,3.43601,60.0,100,150,4000,0,0,100,150,4000,0,0
4337693,6904.01,6904.61,17.69391,3.41106,60.0,100,150,4000,0,0,100,150,4000,0,0
4337962,6903.76,6904.36,33.13046,15.43655,60.0,100,150,4000,0,0,100,150,4000,0,0
4338933,6904.26,6904.86,30.53337,-2.59708,60.0,100,150,4000,0,0,100,150,4000,0,0
4340061,6904.76,6905.36,33.29981,2.76644,60.0,100,150,4000,0,0,100,150,4000,0,0
4340692,6904.51,6905.11,29.49536,-3.80445,60.0,100,150,4000,0,0,100,150,4000,0,0
4340920,6904.76,6905.36,28.63915,-0.85621,60.0,100,150,4000,0,0,100,150,4000,0,0
4345290,6905.01,6905.61,24.05470,-4.58445,60.0,100,150,4000,0,0,100,150,4000,0,0
