TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
5157833,25264.47,25265.97,23.99712,-0.13899,150.0,25,50,1500,0,0,25,50,1500,0,0
5160508,25264.97,25266.47,23.99712,-0.13899,150.0,25,50,1500,0,0,25,50,1500,0,0
5160520,25265.47,25266.97,26.68272,2.68561,150.0,25,50,1500,0,0,25,50,1500,0,0
5165088,25264.97,25266.47,23.52816,-3.15457,150.0,25,50,1500,0,0,25,50,1500,0,0
5165703,25263.97,25265.47,24.59620,1.06804,150.0,25,50,1500,0,0,25,50,1500,0,0
5166634,25263.47,25264.97,39.08187,14.48568,150.0,25,50,1500,0,0,25,50,1500,0,0
5168431,25263.97,25265.47,36.83343,-2.24845,150.0,25,50,1500,0,0,25,50,1500,0,0
5173330,25263.97,25265.47,36.83343,-2.24845,150.0,25,50,1500,0,0,25,50,1500,0,0
5177414,25263.97,25265.47,29.46674,-7.36669,150.0,25,50,1500,0,0,25,50,1500,0,0
5179173,25264.47,25265.97,29.25844,-0.20830,150.0,25,50,1500,0,0,25,50,1500,0,0
5180197,25263.97,25265.47,33.18192,3.92348,150.0,25,50,1500,0,0,25,50,1500,0,0
5180640,25262.97,25264.47,47.03734,13.85542,150.0,25,50,1500,0,0,25,50,1500,0,0
5184187,25262.97,25264.47,47.03734,13.85542,150.0,25,50,1500,0,0,25,50,1500,0,0
5184755,25263.47,25264.97,40.06296,-6.97438,150.0,25,50,1500,0,0,25,50,1500,0,0
5185849,25263.97,25265.47,41.13302,1.07006,150.0,25,50,1500,0,0,25,50,1500,0,0
5186824,25263.47,25264.97,32.90642,-8.22660,150.0,25,50,1500,0,0,25,50,1500,0,0
5191751,25264.47,25265.97,30.38440,-2.52202,150.0,25,50,1500,0,0,25,50,1500,0,0
5192214,25263.97,25265.47,26.16453,-4.21987,150.0,25,50,1500,0,0,25,50,1500,0,0
