TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
4198847,1.34275,1.34284,0.45037,-0.03226,8.8,100000,500000,30000000,0,0,500000,100000,20000000,0,0
4199537,1.34276,1.34284,0.44620,-0.00416,8.8,100000,500000,35000000,0,0,500000,100000,20000000,0,0
4200608,1.34275,1.34284,0.45060,0.00439,8.8,100000,500000,30000000,0,0,600000,1000000,35000000,0,0
4201089,1.34275,1.34285,0.36048,-0.09012,8.8,600000,1500000,25000000,0,0,600000,2500000,30200000,0,0
4201917,1.34276,1.34285,0.44105,0.08058,8.9,100000,500000,30000000,0,0,600000,1500000,25000000,0,0
4202591,1.34277,1.34285,0.48618,0.04512,8.8,100000,500000,35000000,0,0,100000,500000,10000000,0,0
4202838,1.34277,1.34286,0.56066,0.07449,8.8,100000,500000,35000000,0,0,600000,500000,40000000,0,0
4203073,1.34277,1.34286,0.56066,0.07449,8.8,100000,500000,25000000,0,0,600000,500000,40000000,0,0
4203597,1.34277,1.34285,0.44853,-0.11213,8.8,100000,500000,25000000,0,0,100000,500000,10000000,0,0
4203860,1.34277,1.34286,0.35882,-0.08971,8.8,100000,500000,45000000,0,0,600000,500000,40000000,0,0
4204642,1.34277,1.34286,0.35882,-0.08971,8.8,100000,500000,55000000,0,0,600000,500000,40000000,0,0
4204980,1.34277,1.34286,0.35882,-0.08971,8.8,100000,500000,35000000,0,0,600000,500000,40000000,0,0
4205739,1.34276,1.34285,0.39356,0.03473,8.8,100000,2000000,30000000,0,0,600000,1500000,85200000,0,0
4206694,1.34275,1.34284,0.45609,0.06253,8.8,100000,500000,10000000,0,0,600000,2500000,30000000,0,0
4206927,1.34277,1.34286,0.53350,0.07742,8.8,100000,500000,10000000,0,0,500000,600000,20000000,0,0
4207890,1.34277,1.34286,0.53350,0.07742,8.8,100000,500000,55000000,0,0,600000,500000,20000000,0,0
