 $ sudo ./radar_env/bin/python ebpf_sniffer_v5_port_based.py
[sudo] Misi jelszava:
⚙ eBPF (BCC) 'Port-Based' kód fordítása és betöltése (Kérlek várj)...
✅ Sikeres kprobe attach: ip_local_out
📡 RED TEAM SNIFFER AKTÍV (V5 - Port-Based). Figyelt port: 443. Payload mentése ide: logs/
   Nyomj Ctrl+C-t a leállításhoz.
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] ioport pool thr (PID: 42617) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
[TCP OUT] wineserver (PID: 42551) | 192.168.1.103 -> 78.140.180.54:443 | Size: 40 bytes
[TCP OUT] wineserver (PID: 42551) | 192.168.1.103 -> 18.157.151.145:443 | Size: 52 bytes
