Time,TickMS,Action,LotSize,Bid,Ask,Spread,Velocity,Hybrid_MACD,Hybrid_Color,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Floating_PL,Realized_PL,Session_PL,PosCount,Decision_Log
2026.02.03 21:42:24,149,IDLE,0.01,4943.72000,4944.11000,38.9,20.68938,9.41896,1,-3.26000,50.00,0.00,-50.00,-194.12,0.00,0.00,4,
2026.02.03 21:42:24,326,IDLE,0.01,4943.64000,4944.03000,38.9,22.84647,9.35038,1,-3.34000,50.00,0.00,-50.00,-90.93,0.00,0.00,4,
2026.02.03 21:42:24,596,IDLE,0.01,4943.71000,4944.10000,38.9,25.64019,9.41038,1,-3.27000,50.00,0.00,-50.00,-181.20,0.00,0.00,4,
2026.02.03 21:42:25,137,IDLE,0.01,4943.77000,4944.16000,38.9,26.27975,9.46181,1,-3.21000,50.00,0.00,-50.00,-258.59,0.00,0.00,4,
2026.02.03 21:42:25,378,IDLE,0.01,4943.58000,4943.97000,38.9,22.16666,9.29896,1,-3.40000,50.00,0.00,-50.00,-13.56,0.00,0.00,4,
2026.02.03 21:42:25,548,IDLE,0.01,4943.59000,4943.98000,38.9,18.55233,9.30753,1,-3.39000,50.00,0.00,-50.00,-26.46,0.00,0.00,4,
2026.02.03 21:42:26,835,IDLE,0.01,4943.69000,4944.08000,38.9,15.16496,9.39324,1,-3.29000,50.00,0.00,-50.00,-155.41,0.00,0.00,4,
2026.02.03 21:42:26,192,IDLE,0.01,4943.63000,4944.02000,38.9,14.78349,9.34181,1,-3.35000,50.00,0.00,-50.00,-78.04,0.00,0.00,4,
2026.02.03 21:42:26,455,IDLE,0.01,4943.64000,4944.03000,38.9,12.93996,9.35038,1,-3.34000,50.00,0.00,-50.00,-90.94,0.00,0.00,4,
2026.02.03 21:42:27,644,IDLE,0.01,4943.67000,4944.06000,38.9,11.81316,9.37610,1,-3.31000,50.00,0.00,-50.00,-129.63,0.00,0.00,4,
2026.02.03 21:42:27,988,IDLE,0.01,4943.77000,4944.16000,38.9,10.83821,9.46181,1,-3.21000,50.00,0.00,-50.00,-258.60,0.00,0.00,4,
2026.02.03 21:42:27,145,IDLE,0.01,4943.76000,4944.15000,38.9,9.73927,9.45324,1,-3.22000,50.00,0.00,-50.00,-245.68,0.00,0.00,4,
2026.02.03 21:42:27,329,IDLE,0.01,4943.79000,4944.18000,38.9,10.60584,9.47896,1,-3.19000,50.00,0.00,-50.00,-284.38,0.00,0.00,4,
2026.02.03 21:42:27,488,IDLE,0.01,4943.81000,4944.20000,38.9,11.77606,9.49610,1,-3.17000,50.00,0.00,-50.00,-310.18,0.00,0.00,4,
2026.02.03 21:42:28,706,IDLE,0.01,4943.77000,4944.16000,38.9,11.30231,9.46181,1,-3.21000,50.00,0.00,-50.00,-258.60,0.00,0.00,4,
2026.02.03 21:42:28,888,IDLE,0.01,4943.78000,4944.17000,38.9,10.80892,9.47038,1,-3.20000,50.00,0.00,-50.00,-271.48,0.00,0.00,4,
2026.02.03 21:42:28,90,IDLE,0.01,4943.80000,4944.19000,38.9,9.19111,9.48753,1,-3.18000,50.00,0.00,-50.00,-297.26,0.00,0.00,4,
2026.02.03 21:42:28,308,IDLE,0.01,4943.55000,4943.94000,38.9,10.96113,9.27324,1,-3.43000,50.00,0.00,-50.00,25.14,0.00,0.00,4,
2026.02.03 21:42:28,458,IDLE,0.01,4943.61000,4944.00000,38.9,11.96039,9.32467,1,-3.37000,50.00,0.00,-50.00,-52.24,0.00,0.00,4,
2026.02.03 21:42:29,718,IDLE,0.01,4943.80000,4944.19000,38.9,10.16120,9.48753,1,-3.18000,50.00,0.00,-50.00,-297.26,0.00,0.00,4,
2026.02.03 21:42:29,942,IDLE,0.01,4943.81000,4944.20000,38.9,8.69822,9.49610,1,-3.17000,50.00,0.00,-50.00,-310.16,0.00,0.00,4,
2026.02.03 21:42:29,131,IDLE,0.01,4944.00000,4944.39000,38.9,10.80104,9.65896,1,-2.98000,50.00,0.00,-50.00,-555.18,0.00,0.00,4,
2026.02.03 21:42:29,401,IDLE,0.01,4943.97000,4944.36000,38.9,16.32610,9.63324,1,-3.01000,50.00,0.00,-50.00,-516.48,0.00,0.00,4,
2026.02.03 21:42:29,607,IDLE,0.01,4944.09000,4944.48000,38.9,21.41597,9.73610,1,-2.89000,50.00,0.00,-50.00,-671.26,0.00,0.00,4,
