Time,TickMS,Action,LotSize,Bid,Ask,Spread,Velocity,Hybrid_MACD,Hybrid_Color,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Floating_PL,Realized_PL,Session_PL,PosCount,Decision_Log
2026.02.03 21:34:00,460,IDLE,0.01,4930.49000,4930.88000,39.0,26.40417,5.49061,0,6.48000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:01,748,IDLE,0.01,4930.50000,4930.89000,39.0,26.99582,5.49918,0,6.49000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:01,929,IDLE,0.01,4930.44000,4930.83000,39.0,27.45746,5.44775,0,6.43000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:01,85,IDLE,0.01,4930.46000,4930.85000,39.0,27.41469,5.46489,0,6.45000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:01,295,IDLE,0.01,4930.32000,4930.71000,39.0,24.29661,5.34489,0,6.31000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:02,816,IDLE,0.01,4930.33000,4930.72000,39.0,22.61783,5.35346,0,6.32000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:02,563,IDLE,0.01,4930.37000,4930.76000,39.0,18.88291,5.38775,0,6.36000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:03,66,IDLE,0.01,4930.38000,4930.77000,39.0,15.90633,5.39632,0,6.37000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:03,233,IDLE,0.01,4930.47000,4930.86000,39.0,14.70107,5.47346,0,6.46000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:04,626,IDLE,0.01,4930.53000,4930.92000,39.0,14.76837,5.52489,0,6.52000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:04,813,IDLE,0.01,4930.58000,4930.97000,39.0,15.17470,5.56775,0,6.57000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:04,237,IDLE,0.01,4930.84000,4931.23000,39.0,19.51763,5.79061,0,6.83000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:04,403,IDLE,0.01,4930.88000,4931.27000,39.0,22.63465,5.82489,0,6.87000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:05,615,IDLE,0.01,4930.87000,4931.26000,39.0,23.90062,5.81632,0,6.86000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:05,55,IDLE,0.01,4930.88000,4931.27000,39.0,23.95142,5.82489,0,6.87000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:05,217,IDLE,0.01,4930.54000,4930.93000,39.0,19.73053,5.53346,0,6.53000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:05,416,IDLE,0.01,4930.56000,4930.95000,39.0,22.09606,5.55061,0,6.55000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:06,627,IDLE,0.01,4930.19000,4930.58000,39.0,31.11558,5.23346,0,6.18000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:06,2,IDLE,0.01,4930.26000,4930.65000,39.0,33.68843,5.29346,0,6.25000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:06,383,IDLE,0.01,4930.25000,4930.64000,39.0,31.92928,5.28489,0,6.24000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:06,580,IDLE,0.01,4930.11000,4930.50000,39.0,33.27539,5.16489,0,-0.04000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:07,847,IDLE,0.01,4930.31000,4930.70000,39.0,28.58752,5.33632,0,6.30000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:07,13,IDLE,0.01,4930.28000,4930.67000,39.0,23.26527,5.31061,0,6.27000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:07,276,IDLE,0.01,4930.30000,4930.69000,39.0,19.24016,5.32775,0,6.29000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:08,22,IDLE,0.01,4930.28000,4930.67000,39.0,15.39213,5.31061,0,6.27000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:09,167,IDLE,0.01,4930.23000,4930.62000,39.0,13.18783,5.26775,0,6.22000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:09,318,IDLE,0.01,4929.86000,4930.25000,39.0,17.03675,4.95061,0,-0.29000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:09,581,IDLE,0.01,4929.76000,4930.15000,39.0,20.30463,4.86489,0,-0.39000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:10,862,IDLE,0.01,4929.77000,4930.16000,39.0,21.79019,4.87346,0,-0.38000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:11,740,IDLE,0.01,4929.51000,4929.90000,39.0,21.74622,4.65061,1,-0.64000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:11,414,IDLE,0.01,4929.54000,4929.93000,39.0,20.36089,4.67632,1,-0.61000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:11,569,IDLE,0.01,4929.90000,4930.29000,39.0,17.81275,4.98489,0,-0.25000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:12,762,IDLE,0.01,4929.92000,4930.31000,39.0,22.27368,5.00204,0,-0.23000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:12,929,IDLE,0.01,4929.93000,4930.32000,39.0,24.88370,5.01061,0,-0.22000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:12,436,IDLE,0.01,4929.98000,4930.37000,39.0,28.51753,5.05346,0,-0.17000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:12,608,IDLE,0.01,4930.08000,4930.47000,39.0,26.27556,5.13918,0,-0.07000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:13,772,IDLE,0.01,4930.13000,4930.52000,39.0,25.17887,5.18204,0,-0.02000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:13,26,IDLE,0.01,4930.04000,4930.43000,39.0,22.14856,5.10489,0,-0.11000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:13,395,IDLE,0.01,4929.86000,4930.25000,39.0,18.67383,4.95061,0,-0.29000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:13,577,IDLE,0.01,4929.91000,4930.30000,39.0,16.16606,4.99346,0,-0.24000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:14,810,IDLE,0.01,4929.57000,4929.96000,39.0,23.73323,4.70204,1,-0.58000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:14,56,IDLE,0.01,4929.50000,4929.89000,39.0,29.47202,4.64204,1,-0.65000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:14,222,IDLE,0.01,4929.48000,4929.87000,39.0,32.94217,4.62489,1,-0.67000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:14,397,IDLE,0.01,4929.66000,4930.05000,39.0,30.34575,4.77918,1,-0.49000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:14,580,IDLE,0.01,4929.60000,4929.99000,39.0,30.45805,4.72775,1,-0.55000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:15,739,IDLE,0.01,4929.28000,4929.67000,39.0,35.20982,4.45346,1,-0.87000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:15,952,IDLE,0.01,4929.34000,4929.73000,39.0,32.19587,4.50489,1,-0.81000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:15,186,IDLE,0.01,4929.51000,4929.90000,39.0,25.93479,4.65061,1,-0.64000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:15,389,IDLE,0.01,4929.29000,4929.68000,39.0,24.02652,4.46204,1,-0.86000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:15,583,IDLE,0.01,4929.28000,4929.67000,39.0,25.67283,4.45346,1,-0.87000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:16,758,IDLE,0.01,4929.02000,4929.40000,39.0,25.74455,4.23061,1,-1.13000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:16,942,IDLE,0.01,4927.46000,4927.85000,39.0,50.97962,2.89346,1,-2.69000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:16,153,IDLE,0.01,4927.53000,4927.92000,39.0,70.90016,2.95346,1,-2.62000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:16,378,IDLE,0.01,4927.48000,4927.87000,39.0,90.58168,2.91061,1,-2.67000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:17,657,IDLE,0.01,4927.29000,4927.68000,39.0,109.24908,2.74775,1,-2.86000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:17,818,IDLE,0.01,4927.25000,4927.64000,39.0,120.70115,2.71346,1,-2.90000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:17,991,IDLE,0.01,4927.14000,4927.53000,39.0,102.63879,2.61918,1,-3.01000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:17,222,IDLE,0.01,4927.23000,4927.62000,39.0,87.72376,2.69632,1,-2.92000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:17,576,IDLE,0.01,4927.30000,4927.69000,39.0,73.18652,2.75632,1,-2.85000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:18,827,IDLE,0.01,4927.25000,4927.64000,39.0,58.54922,2.71346,1,-2.90000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:18,18,IDLE,0.01,4927.20000,4927.59000,39.0,48.00783,2.67061,1,-2.95000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:18,440,IDLE,0.01,4927.06000,4927.41000,38.9,41.52613,2.55061,1,-3.09000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:19,623,IDLE,0.01,4926.38000,4926.77000,38.9,50.79493,1.96775,1,-3.77000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:19,784,IDLE,0.01,4926.48000,4926.87000,38.9,54.20087,2.05346,1,-3.67000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:19,280,IDLE,0.01,4926.48000,4926.83000,38.8,55.08811,2.05346,1,-3.67000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:19,432,IDLE,0.01,4925.87000,4926.26000,38.8,62.88237,1.53061,1,-4.28000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:20,680,IDLE,0.01,4925.95000,4926.34000,38.8,58.44213,1.59918,1,-4.20000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:20,838,IDLE,0.01,4926.34000,4926.73000,38.8,49.41277,1.93346,1,-3.81000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:20,993,IDLE,0.01,4926.28000,4926.67000,38.8,42.84148,1.88204,1,-3.87000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:20,180,IDLE,0.01,4926.26000,4926.65000,38.8,37.42730,1.86489,1,-3.89000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:20,391,IDLE,0.01,4926.28000,4926.67000,38.8,33.18217,1.88204,1,-3.87000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:21,743,IDLE,0.01,4926.04000,4926.43000,38.8,28.23746,1.67632,1,-4.11000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:21,922,IDLE,0.01,4926.00000,4926.39000,38.8,28.85725,1.64204,1,-4.15000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:21,137,IDLE,0.01,4925.86000,4926.25000,38.8,30.42205,1.52204,1,-4.29000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:21,339,IDLE,0.01,4925.79000,4926.18000,38.8,32.44808,1.46204,1,-4.36000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:21,610,IDLE,0.01,4925.07000,4925.46000,38.8,45.79453,0.84489,1,-5.08000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:22,775,IDLE,0.01,4925.06000,4925.45000,38.8,55.66475,0.83632,1,-5.09000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:22,939,IDLE,0.01,4925.25000,4925.64000,38.8,59.28106,0.99918,1,-4.90000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:22,122,IDLE,0.01,4925.26000,4925.65000,38.8,59.75818,1.00775,1,-4.89000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:22,301,IDLE,0.01,4925.45000,4925.84000,38.8,54.85122,1.17061,1,-4.70000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:22,542,IDLE,0.01,4925.66000,4926.05000,38.8,46.04584,1.35061,1,-4.49000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:23,696,IDLE,0.01,4925.99000,4926.38000,38.8,53.77958,1.63346,1,-4.16000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:23,864,IDLE,0.01,4926.01000,4926.40000,38.8,60.45486,1.65061,1,-4.14000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:23,57,IDLE,0.01,4925.97000,4926.36000,38.8,61.25556,1.61632,1,-4.18000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:23,259,IDLE,0.01,4926.10000,4926.49000,38.8,63.78017,1.72775,1,-4.05000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:23,458,IDLE,0.01,4926.18000,4926.57000,38.8,63.64298,1.79632,1,-3.97000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:24,757,IDLE,0.01,4926.16000,4926.55000,38.8,54.11891,1.77918,1,-3.99000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:24,959,IDLE,0.01,4926.88000,4927.27000,38.8,59.18554,2.39632,1,-3.27000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:24,129,IDLE,0.01,4926.92000,4927.31000,38.8,65.05579,2.43061,1,-3.23000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:24,296,IDLE,0.01,4926.91000,4927.30000,38.8,67.66662,2.42204,1,-3.24000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:24,464,IDLE,0.01,4926.90000,4927.29000,38.8,68.46165,2.41346,1,-3.25000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:25,630,IDLE,0.01,4926.95000,4927.34000,38.8,67.92048,2.45632,1,-3.20000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:25,956,IDLE,0.01,4927.03000,4927.42000,38.8,68.86059,2.52489,1,-3.12000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:25,144,IDLE,0.01,4926.76000,4927.15000,38.8,58.24118,2.29346,1,-3.39000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:25,376,IDLE,0.01,4926.88000,4927.27000,38.8,47.14799,2.39632,1,-3.27000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:25,599,IDLE,0.01,4926.27000,4926.66000,38.8,48.80018,1.87346,1,-3.88000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:26,830,IDLE,0.01,4926.36000,4926.75000,38.8,48.87348,1.95061,1,-3.79000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:26,999,IDLE,0.01,4926.48000,4926.87000,38.8,49.65541,2.05346,1,-3.67000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:26,176,IDLE,0.01,4926.72000,4927.11000,38.8,40.49877,2.25918,1,-3.43000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:26,370,IDLE,0.01,4926.81000,4927.20000,38.8,33.21734,2.33632,1,-3.34000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:26,518,IDLE,0.01,4926.74000,4927.13000,38.8,29.02786,2.27632,1,-3.41000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:27,877,IDLE,0.01,4926.73000,4927.12000,38.8,30.27663,2.26775,1,-3.42000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:27,105,IDLE,0.01,4926.44000,4926.83000,38.8,24.94332,2.01918,1,-3.71000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:27,352,IDLE,0.01,4926.43000,4926.82000,38.8,24.89083,2.01061,1,-3.72000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:27,529,IDLE,0.01,4926.41000,4926.80000,38.8,26.44085,1.99346,1,-3.74000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:28,709,IDLE,0.01,4926.39000,4926.78000,38.8,27.03504,1.97632,1,-3.76000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:28,179,IDLE,0.01,4926.34000,4926.73000,38.8,23.49023,1.93346,1,-3.81000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:28,377,IDLE,0.01,4926.36000,4926.75000,38.8,20.15803,1.95061,1,-3.79000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:28,599,IDLE,0.01,4926.40000,4926.79000,38.8,16.31422,1.98489,1,-3.75000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:29,492,IDLE,0.01,4926.44000,4926.83000,38.8,14.49023,2.01918,1,-3.71000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:30,680,IDLE,0.01,4926.48000,4926.87000,38.8,13.06548,2.05346,1,-3.67000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:30,896,IDLE,0.01,4927.06000,4927.45000,38.9,20.59063,2.55061,1,-3.09000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:30,339,IDLE,0.01,4927.01000,4927.40000,38.9,23.46391,2.50775,1,-3.14000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:31,840,IDLE,0.01,4927.02000,4927.41000,38.9,28.08950,2.51632,1,-3.13000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:31,57,IDLE,0.01,4927.05000,4927.44000,39.0,22.64387,2.54204,1,-3.10000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:31,334,IDLE,0.01,4927.12000,4927.51000,39.0,18.94959,2.60204,1,-3.03000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:32,857,IDLE,0.01,4927.09000,4927.48000,39.0,16.53492,2.57632,1,-3.06000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:32,40,IDLE,0.01,4927.01000,4927.36000,38.9,13.72835,2.50775,1,-3.14000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:32,337,IDLE,0.01,4926.29000,4926.68000,38.9,27.53303,1.89061,1,-3.86000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:33,639,IDLE,0.01,4926.46000,4926.81000,38.8,32.44788,2.03632,1,-3.69000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:33,859,IDLE,0.01,4926.90000,4927.29000,38.8,29.75072,2.41346,1,-3.25000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:33,157,IDLE,0.01,4926.78000,4927.17000,38.8,27.55393,2.31061,1,-3.37000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:33,377,IDLE,0.01,4926.74000,4927.13000,38.8,30.69699,2.27632,1,-3.41000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:34,621,IDLE,0.01,4926.73000,4927.12000,38.8,31.41117,2.26775,1,-3.42000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:34,150,IDLE,0.01,4926.57000,4926.96000,38.8,30.24125,2.13061,1,-3.58000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:34,317,IDLE,0.01,4926.72000,4927.11000,38.8,25.22749,2.25918,1,-3.43000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:35,942,IDLE,0.01,4926.56000,4926.95000,38.8,22.75580,2.12204,1,-3.59000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:35,959,IDLE,0.01,4926.86000,4927.25000,38.8,20.14929,2.37918,1,-3.29000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:35,239,IDLE,0.01,4926.44000,4926.83000,38.8,18.50694,2.01918,1,-3.71000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:35,424,IDLE,0.01,4926.42000,4926.81000,38.8,20.22561,2.00204,1,-3.73000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:36,649,IDLE,0.01,4926.43000,4926.82000,38.8,20.53811,2.01061,1,-3.72000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:36,904,IDLE,0.01,4926.66000,4927.05000,38.8,17.18807,2.20775,1,-3.49000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:36,67,IDLE,0.01,4926.67000,4927.06000,38.8,17.17696,2.21632,1,-3.48000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:36,526,IDLE,0.01,4926.82000,4927.21000,38.8,21.00110,2.34489,1,-3.33000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:37,677,IDLE,0.01,4927.55000,4927.93000,38.8,38.49349,2.97061,1,-2.60000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:37,914,IDLE,0.01,4927.96000,4928.35000,38.8,56.58844,3.32204,1,-2.19000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:37,103,IDLE,0.01,4927.95000,4928.34000,38.8,69.98118,3.31346,1,-2.20000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:37,418,IDLE,0.01,4927.94000,4928.33000,38.8,74.77192,3.30489,1,-2.21000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:37,575,IDLE,0.01,4927.81000,4928.20000,38.8,78.69266,3.19346,1,-2.34000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:38,4,IDLE,0.01,4928.11000,4928.50000,38.8,65.69636,3.45061,1,-2.04000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:38,174,IDLE,0.01,4927.77000,4928.16000,38.8,55.91843,3.15918,1,-2.38000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:38,330,IDLE,0.01,4927.85000,4928.24000,38.8,46.36607,3.22775,1,-2.30000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:39,769,IDLE,0.01,4927.90000,4928.29000,38.8,38.60039,3.27061,1,-2.25000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:39,922,IDLE,0.01,4927.73000,4928.12000,38.8,32.06814,3.12489,1,-2.42000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:40,742,IDLE,0.01,4927.75000,4928.14000,38.8,27.06994,3.14204,1,-2.40000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:41,780,IDLE,0.01,4929.25000,4929.64000,38.8,50.55768,4.42775,1,-0.90000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:41,2,IDLE,0.01,4929.10000,4929.49000,38.8,61.89174,4.29918,1,-1.05000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:41,229,IDLE,0.01,4928.98000,4929.37000,38.8,66.05677,4.19632,1,-1.17000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:34:41,440,IDLE,0.01,4928.93000,4929.32000,38.8,66.74412,4.15346,1,-1.22000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
