Time,TickMS,Phase,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Floating_PL,Realized_PL,Action,DOM_Snapshot
2026.01.26 21:14:52,494,POST_ANALYSIS,1.18741,1.18747,6.4,0.95844,0.02882,34.59,63.51,28.92,50.00,-16.76,-50.00,99.97,100.02,-0.99,0.00,MimicResearch,1.18741,1.18747,1250000,5000000,10000000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:14:54,982,POST_ANALYSIS,1.18744,1.18750,6.4,1.00801,0.04957,41.02,71.94,30.93,50.00,-8.89,-50.00,99.97,100.02,-0.79,0.00,MimicResearch,1.18744,1.18750,250000,1000000,10200000,0,0,250000,1500000,20000000,0,0
2026.01.26 21:14:55,154,POST_ANALYSIS,1.18745,1.18751,6.4,1.10659,0.09859,42.78,74.36,31.59,50.00,-6.06,-50.00,99.97,100.02,-0.74,0.00,MimicResearch,1.18745,1.18751,1250000,1510000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:14:56,606,POST_ANALYSIS,1.18746,1.18753,6.4,1.09260,-0.01399,44.35,76.60,32.24,50.00,-3.12,-50.00,99.97,100.02,-0.72,0.00,MimicResearch,1.18746,1.18753,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:14:57,708,POST_ANALYSIS,1.18745,1.18751,6.4,1.14484,0.05224,42.78,74.36,31.59,50.00,-5.67,-50.00,99.97,100.02,-0.74,0.00,MimicResearch,1.18745,1.18751,250000,1000000,10200000,0,0,250000,1500000,20000000,0,0
2026.01.26 21:14:58,886,POST_ANALYSIS,1.18746,1.18753,6.4,1.17032,0.02549,44.35,76.60,32.24,50.00,-2.61,-50.00,99.97,100.02,-0.72,0.00,MimicResearch,1.18746,1.18753,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:14:59,890,POST_ANALYSIS,1.18746,1.18752,6.4,1.03596,-0.13436,44.35,76.60,32.24,50.00,-2.61,-50.00,99.97,100.02,-0.69,0.00,MimicResearch,1.18746,1.18752,250000,1000000,30000000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:15:00,116,POST_ANALYSIS,1.18745,1.18751,6.4,1.07814,0.04218,36.08,77.62,41.54,50.00,0.00,-50.00,99.97,100.01,-0.74,0.00,MimicResearch,1.18745,1.18751,1000000,1250000,100200000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:15:00,268,POST_ANALYSIS,1.18741,1.18747,6.4,1.66368,0.58554,28.53,67.54,39.02,50.00,0.00,-50.00,99.97,100.01,-0.99,0.00,MimicResearch,1.18741,1.18747,500000,2000000,20000000,0,0,1000000,1000000,105000000,0,0
2026.01.26 21:15:00,451,POST_ANALYSIS,1.18738,1.18745,6.4,2.35396,0.69028,20.67,57.74,37.07,50.00,0.00,-50.00,99.97,100.00,-1.18,0.00,MimicResearch,1.18738,1.18745,1250000,1000000,110200000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:15:00,731,POST_ANALYSIS,1.18736,1.18743,6.4,2.96836,0.61439,14.33,50.07,35.75,50.00,0.00,-50.00,99.97,100.00,-1.29,0.00,MimicResearch,1.18736,1.18743,500000,2000000,20000000,0,0,1000000,1250000,100200000,0,0
2026.01.26 21:15:00,941,POST_ANALYSIS,1.18735,1.18742,6.4,4.37088,1.40253,10.82,45.90,35.08,50.00,0.00,-50.00,99.96,100.00,-1.34,0.00,MimicResearch,1.18735,1.18742,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:15:01,619,POST_ANALYSIS,1.18736,1.18742,6.4,3.92552,-0.44536,14.33,50.07,35.75,50.00,0.00,-50.00,99.97,100.00,-1.26,0.00,MimicResearch,1.18736,1.18742,1000000,1250000,200000,0,0,500000,2000000,20200000,0,0
2026.01.26 21:15:01,938,POST_ANALYSIS,1.18737,1.18744,6.4,3.30667,-0.61885,17.61,54.02,36.41,50.00,0.00,-50.00,99.97,100.00,-1.23,0.00,MimicResearch,1.18737,1.18744,1000000,250000,20000000,0,0,500000,1523000,70200000,0,0
2026.01.26 21:15:02,128,POST_ANALYSIS,1.18735,1.18742,6.5,2.64534,-0.66133,10.82,45.90,35.08,50.00,0.00,-50.00,99.96,100.00,-1.34,0.00,MimicResearch,1.18735,1.18742,250000,1000000,10200000,0,0,250000,500000,30840000,0,0
2026.01.26 21:15:02,305,POST_ANALYSIS,1.18739,1.18745,6.4,2.63173,-0.01360,23.51,61.24,37.72,50.00,0.00,-50.00,99.97,100.00,-1.09,0.00,MimicResearch,1.18739,1.18745,1000000,250000,30000000,0,0,500000,1000000,11600000,0,0
2026.01.26 21:15:02,535,POST_ANALYSIS,1.18738,1.18745,6.5,2.48227,-0.14946,20.67,57.74,37.07,50.00,0.00,-50.00,99.97,100.00,-1.18,0.00,MimicResearch,1.18738,1.18745,1000000,250000,30000000,0,0,500000,1618000,70200000,0,0
2026.01.26 21:15:02,738,POST_ANALYSIS,1.18737,1.18743,6.4,2.16407,-0.31820,17.61,54.02,36.41,50.00,0.00,-50.00,99.97,100.00,-1.20,0.00,MimicResearch,1.18737,1.18743,250000,1500000,20200000,0,0,250000,500000,32360000,0,0
2026.01.26 21:15:02,939,POST_ANALYSIS,1.18738,1.18745,6.5,1.93106,-0.23301,20.67,57.74,37.07,50.00,0.00,-50.00,99.97,100.00,-1.18,0.00,MimicResearch,1.18738,1.18745,1000000,250000,30000000,0,0,500000,1675000,70200000,0,0
2026.01.26 21:15:03,123,POST_ANALYSIS,1.18737,1.18743,6.4,1.62874,-0.30232,17.61,54.02,36.41,50.00,0.00,-50.00,99.97,100.00,-1.20,0.00,MimicResearch,1.18737,1.18743,250000,1500000,20200000,0,0,250000,500000,33880000,0,0
2026.01.26 21:15:03,407,POST_ANALYSIS,1.18738,1.18745,6.5,1.39390,-0.23484,20.67,57.74,37.07,50.00,0.00,-50.00,99.97,100.00,-1.18,0.00,MimicResearch,1.18738,1.18745,1000000,250000,30000000,0,0,500000,1751000,70200000,0,0
2026.01.26 21:15:04,78,IDLE,1.18737,1.18743,6.4,1.37690,-0.01700,17.61,54.02,36.41,50.00,0.00,-50.00,99.97,100.00,-1.20,0.00,MimicResearch,1.18737,1.18743,250000,1500000,20200000,0,0,250000,500000,36540000,0,0
2026.01.26 21:15:04,282,IDLE,1.18738,1.18745,6.5,1.36171,-0.01519,20.67,57.74,37.07,50.00,0.00,-50.00,99.97,100.00,-1.18,0.00,MimicResearch,1.18738,1.18745,1000000,250000,30000000,0,0,500000,1884000,70200000,0,0
2026.01.26 21:15:04,629,IDLE,1.18736,1.18742,6.4,1.49687,0.13516,14.33,50.07,35.75,50.00,0.00,-50.00,99.97,100.00,-1.26,0.00,MimicResearch,1.18736,1.18742,250000,1500000,120200000,0,0,250000,500000,38440000,0,0
2026.01.26 21:15:04,45,IDLE,1.18737,1.18744,6.5,1.31944,-0.17742,17.61,54.02,36.41,50.00,0.00,-50.00,99.97,100.00,-1.23,0.00,MimicResearch,1.18737,1.18744,1000000,250000,30000000,0,0,500000,1998000,20200000,0,0
2026.01.26 21:15:05,383,IDLE,1.18738,1.18744,6.5,1.14646,-0.17298,20.67,57.74,37.07,50.00,0.00,-50.00,99.97,100.00,-1.15,0.00,MimicResearch,1.18738,1.18744,1000000,250000,20000000,0,0,500000,1000000,20000000,0,0
2026.01.26 21:15:05,838,IDLE,1.18739,1.18745,6.4,1.41263,0.26617,23.51,61.24,37.72,50.00,0.00,-50.00,99.97,100.00,-1.09,0.00,MimicResearch,1.18739,1.18745,1000000,1260000,10000000,0,0,1000000,1000000,50000000,0,0
2026.01.26 21:15:06,829,IDLE,1.18738,1.18744,6.4,1.13010,-0.28253,20.67,57.74,37.07,50.00,0.00,-50.00,99.97,100.00,-1.15,0.00,MimicResearch,1.18738,1.18744,1250000,500000,40200000,0,0,250000,500000,40000000,0,0
2026.01.26 21:15:07,951,IDLE,1.18739,1.18745,6.4,1.08346,-0.04665,23.51,61.24,37.72,50.00,0.00,-50.00,99.97,100.00,-1.09,0.00,MimicResearch,1.18739,1.18745,1000000,250000,30000000,0,0,500000,1000000,20000000,0,0
2026.01.26 21:15:08,832,IDLE,1.18738,1.18744,6.4,0.86676,-0.21669,20.67,57.74,37.07,50.00,0.00,-50.00,99.97,100.00,-1.15,0.00,MimicResearch,1.18738,1.18744,250000,1500000,20200000,0,0,250000,500000,20000000,0,0
2026.01.26 21:15:08,34,IDLE,1.18739,1.18745,6.4,0.69341,-0.17335,23.51,61.24,37.72,50.00,0.00,-50.00,99.97,100.00,-1.09,0.00,MimicResearch,1.18739,1.18745,1250000,1510000,120000000,0,0,250000,1500000,20000000,0,0
2026.01.26 21:15:09,197,IDLE,1.18740,1.18747,6.4,0.79377,0.10036,26.13,64.50,38.37,50.00,0.00,-50.00,99.97,100.01,-1.07,0.00,MimicResearch,1.18740,1.18747,1000000,250000,30000000,0,0,500000,2000000,20200000,0,0
2026.01.26 21:15:10,438,IDLE,1.18739,1.18745,6.4,0.87579,0.08202,23.51,61.24,37.72,50.00,0.00,-50.00,99.97,100.00,-1.09,0.00,MimicResearch,1.18739,1.18745,250000,1500000,20200000,0,0,250000,500000,40000000,0,0
2026.01.26 21:15:10,675,IDLE,1.18740,1.18747,6.4,0.70063,-0.17516,26.13,64.50,38.37,50.00,0.00,-50.00,99.97,100.01,-1.07,0.00,MimicResearch,1.18740,1.18747,1000000,250000,30000000,0,0,500000,2000000,20200000,0,0
2026.01.26 21:15:12,59,IDLE,1.18739,1.18745,6.4,0.77587,0.07524,23.51,61.24,37.72,50.00,0.00,-50.00,99.97,100.00,-1.09,0.00,MimicResearch,1.18739,1.18745,250000,1000000,10200000,0,0,250000,500000,20000000,0,0
2026.01.26 21:15:12,258,IDLE,1.18741,1.18747,6.4,0.68383,-0.09204,28.53,67.54,39.02,50.00,0.00,-50.00,99.97,100.01,-0.99,0.00,MimicResearch,1.18741,1.18747,1000000,250000,30200000,0,0,500000,1000000,20000000,0,0
2026.01.26 21:15:12,491,IDLE,1.18741,1.18748,6.4,0.65713,-0.02669,28.53,67.54,39.02,50.00,0.00,-50.00,99.97,100.01,-1.02,0.00,MimicResearch,1.18741,1.18748,1000000,250000,30000000,0,0,500000,2000000,20200000,0,0
2026.01.26 21:15:13,323,IDLE,1.18740,1.18746,6.4,0.71210,0.05497,26.13,64.50,38.37,50.00,0.00,-50.00,99.97,100.01,-1.04,0.00,MimicResearch,1.18740,1.18746,250000,1000000,10000000,0,0,250000,1500000,20000000,0,0
2026.01.26 21:15:14,241,IDLE,1.18739,1.18745,6.4,0.85490,0.14281,23.51,61.24,37.72,50.00,0.00,-50.00,99.97,100.00,-1.09,0.00,MimicResearch,1.18739,1.18745,1250000,1500000,120200000,0,0,250000,1500000,20000000,0,0
2026.01.26 21:15:21,431,IDLE,1.18733,1.18739,6.4,0.85073,-0.00418,3.19,36.92,33.73,50.00,-9.97,-50.00,99.96,100.00,-1.45,0.00,MimicResearch,1.18733,1.18739,1250000,5010000,10000000,0,0,250000,500000,40000000,0,0
2026.01.26 21:15:23,730,IDLE,1.18735,1.18741,6.4,0.85495,0.00422,10.82,45.90,35.08,50.00,-4.08,-50.00,99.96,100.00,-1.37,0.03,MimicResearch,1.18733,1.18739,1250000,1500000,20200000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:15:24,714,IDLE,1.18736,1.18742,6.4,0.86700,0.01205,14.33,50.07,35.75,50.00,-1.14,-50.00,99.97,100.00,-1.32,0.03,MimicResearch,1.18735,1.18741,1000000,1250000,100200000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:15:25,606,IDLE,1.18735,1.18742,6.4,0.74696,-0.12004,10.82,45.90,35.08,50.00,-4.87,-50.00,99.96,100.00,-1.40,0.00,MimicResearch,1.18735,1.18742,1250000,1000000,110200000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:15:27,300,IDLE,1.18736,1.18742,6.4,0.65653,-0.09043,14.33,50.07,35.75,50.00,-1.73,-50.00,99.97,100.00,-1.35,0.03,MimicResearch,1.18736,1.18742,1000000,250000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:15:28,726,IDLE,1.18735,1.18741,6.4,0.66587,0.00934,10.82,45.90,35.08,50.00,-5.65,-50.00,99.96,100.00,-1.43,0.00,MimicResearch,1.18735,1.18741,1000000,250000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:15:29,479,IDLE,1.18736,1.18743,6.4,0.57851,-0.08737,14.33,50.07,35.75,50.00,-2.32,-50.00,99.97,100.00,-1.35,0.00,MimicResearch,1.18736,1.18743,1000000,1250000,200000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:15:30,453,IDLE,1.18735,1.18742,6.4,0.52051,-0.05800,10.82,45.90,35.08,50.00,-6.44,-50.00,99.96,100.00,-1.43,0.00,MimicResearch,1.18735,1.18742,1250000,1510000,20000000,0,0,1250000,1500000,20200000,0,0
2026.01.26 21:15:30,846,IDLE,1.18736,1.18742,6.4,0.48972,-0.03079,14.33,50.07,35.75,50.00,-2.91,-50.00,99.97,100.00,-1.35,0.00,MimicResearch,1.18736,1.18742,1000000,250000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:15:31,460,IDLE,1.18734,1.18741,6.4,0.59078,0.10106,7.11,41.52,34.41,50.00,-11.24,-50.00,99.96,100.00,-1.52,0.00,MimicResearch,1.18734,1.18741,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:15:33,747,IDLE,1.18734,1.18740,6.4,0.51637,-0.07441,7.11,41.52,34.41,50.00,-11.24,-50.00,99.96,100.00,-1.52,0.00,MimicResearch,1.18734,1.18740,250000,1000000,10200000,0,0,250000,1500000,20000000,0,0
2026.01.26 21:15:34,682,IDLE,1.18735,1.18741,6.4,0.44417,-0.07220,10.82,45.90,35.08,50.00,-7.61,-50.00,99.96,100.00,-1.43,0.00,MimicResearch,1.18735,1.18741,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:15:35,791,IDLE,1.18736,1.18743,6.4,0.62708,0.18290,14.33,50.07,35.75,50.00,-3.79,-50.00,99.97,100.00,-1.35,0.00,MimicResearch,1.18736,1.18743,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:15:35,974,IDLE,1.18734,1.18740,6.4,0.65670,0.02962,7.11,41.52,34.41,50.00,-12.71,-50.00,99.96,100.00,-1.52,0.00,MimicResearch,1.18734,1.18740,250000,1010000,10000000,0,0,250000,1500000,20000000,0,0
2026.01.26 21:15:40,845,IDLE,1.18735,1.18742,6.4,0.58690,-0.06980,10.82,45.90,35.08,50.00,-8.79,-50.00,99.96,100.00,-1.43,0.00,MimicResearch,1.18735,1.18742,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:15:40,11,IDLE,1.18733,1.18739,6.4,0.50917,-0.07773,3.19,36.92,33.73,50.00,-18.20,-50.00,99.96,100.00,-1.60,0.00,MimicResearch,1.18733,1.18739,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:15:42,539,IDLE,1.18732,1.18739,6.4,0.47295,-0.03622,-0.91,32.14,33.04,50.00,-18.79,-50.00,99.96,100.00,-1.68,0.00,MimicResearch,1.18732,1.18739,1250000,1000000,110200000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:15:42,873,IDLE,1.18732,1.18738,6.4,0.48653,0.01358,-0.91,32.14,33.04,50.00,-18.79,-50.00,99.96,100.00,-1.68,0.00,MimicResearch,1.18732,1.18738,1000000,250000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:15:46,89,IDLE,1.18731,1.18737,6.4,0.45114,-0.03539,-5.18,27.18,32.36,50.00,-19.38,-50.00,99.96,100.00,-1.77,0.00,MimicResearch,1.18731,1.18737,1000000,1250000,100000000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:15:47,88,IDLE,1.18730,1.18737,6.4,0.46081,0.00967,-9.59,22.07,31.66,50.00,-19.97,-50.00,99.96,100.00,-1.85,0.00,MimicResearch,1.18730,1.18737,2250000,5000000,10200000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:15:47,959,IDLE,1.18731,1.18737,6.4,0.36865,-0.09216,-5.18,27.18,32.36,50.00,-16.63,-50.00,99.96,100.00,-1.77,0.00,MimicResearch,1.18731,1.18737,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:15:48,265,IDLE,1.18729,1.18735,6.4,0.55243,0.18378,-14.13,16.84,30.97,50.00,-21.14,-50.00,99.96,100.00,-1.94,0.00,MimicResearch,1.18729,1.18735,1250000,5010000,10000000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:15:48,594,IDLE,1.18731,1.18738,6.4,0.57546,0.02303,-5.18,27.18,32.36,50.00,-14.08,-50.00,99.96,100.00,-1.77,0.00,MimicResearch,1.18731,1.18738,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:15:49,503,IDLE,1.18730,1.18736,6.4,0.62101,0.04555,-9.59,22.07,31.66,50.00,-18.42,-50.00,99.96,100.00,-1.85,0.00,MimicResearch,1.18730,1.18736,250000,1000000,10200000,0,0,250000,1500000,20000000,0,0
2026.01.26 21:15:49,682,IDLE,1.18731,1.18738,6.4,0.49681,-0.12420,-5.18,27.18,32.36,50.00,-14.97,-50.00,99.96,100.00,-1.77,0.00,MimicResearch,1.18731,1.18738,1000000,1250000,100200000,0,0,500000,2000000,20000000,0,0
2026.01.26 21:15:50,678,IDLE,1.18731,1.18737,6.4,0.56751,0.07071,-5.18,27.18,32.36,50.00,-14.97,-50.00,99.96,100.00,-1.77,0.00,MimicResearch,1.18731,1.18737,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:15:52,161,IDLE,1.18730,1.18737,6.4,0.52135,-0.04616,-9.59,22.07,31.66,50.00,-19.45,-50.00,99.96,100.00,-1.85,0.00,MimicResearch,1.18730,1.18737,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.26 21:15:53,74,IDLE,1.18730,1.18736,6.4,0.50052,-0.02083,-9.59,22.07,31.66,50.00,-19.45,-50.00,99.96,100.00,-1.85,0.00,MimicResearch,1.18730,1.18736,1250000,1500000,20200000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:15:53,613,IDLE,1.18729,1.18736,6.4,0.53873,0.03821,-14.13,16.84,30.97,50.00,-24.08,-50.00,99.96,100.00,-1.94,0.00,MimicResearch,1.18729,1.18736,1250000,1000000,110200000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:15:56,552,IDLE,1.18729,1.18735,6.4,0.46497,-0.07375,-14.13,16.84,30.97,50.00,-24.08,-50.00,99.96,100.00,-1.94,0.00,MimicResearch,1.18729,1.18735,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:15:57,906,IDLE,1.18729,1.18736,6.4,0.44562,-0.01936,-14.13,16.84,30.97,50.00,-24.08,-50.00,99.96,100.00,-1.94,0.00,MimicResearch,1.18729,1.18736,1250000,1000000,110200000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:15:59,825,IDLE,1.18730,1.18736,6.4,0.40877,-0.03685,-9.59,22.07,31.66,50.00,-20.48,-50.00,99.96,100.00,-1.85,0.00,MimicResearch,1.18730,1.18736,1000000,250000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:16:00,891,IDLE,1.18730,1.18736,6.4,0.32701,-0.08175,-21.75,7.13,28.89,50.00,-16.48,-50.00,99.98,100.05,-1.85,0.00,MimicResearch,1.18730,1.18736,1246000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.26 21:16:02,132,IDLE,1.18731,1.18737,6.3,0.42238,0.09537,-16.95,12.66,29.61,50.00,-15.30,-50.00,99.98,100.05,-1.77,0.00,MimicResearch,1.18731,1.18737,1000000,250000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:16:05,67,IDLE,1.18732,1.18739,6.4,0.44005,0.01767,-12.22,18.11,30.34,50.00,-14.72,-50.00,99.98,100.05,-1.68,0.00,MimicResearch,1.18732,1.18739,1000000,1250000,100200000,0,0,500000,2000000,20000000,0,0
2026.01.26 21:16:05,640,IDLE,1.18731,1.18738,6.4,0.38055,-0.05950,-16.95,12.66,29.61,50.00,-16.48,-50.00,99.98,100.05,-1.77,0.00,MimicResearch,1.18731,1.18738,250000,1000000,30000000,0,0,1250000,1000000,110200000,0,0
2026.01.26 21:16:08,243,IDLE,1.18731,1.18737,6.4,0.34273,-0.03783,-16.95,12.66,29.61,50.00,-16.48,-50.00,99.98,100.05,-1.77,0.00,MimicResearch,1.18731,1.18737,1000000,250000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:16:10,879,IDLE,1.18730,1.18737,6.4,0.31209,-0.03064,-21.75,7.13,28.89,50.00,-19.42,-50.00,99.98,100.05,-1.85,0.00,MimicResearch,1.18730,1.18737,1250000,1510000,20000000,0,0,1250000,1500000,20200000,0,0
2026.01.26 21:16:12,925,IDLE,1.18730,1.18736,6.4,0.29872,-0.01337,-21.75,7.13,28.89,50.00,-19.42,-50.00,99.98,100.05,-1.85,0.00,MimicResearch,1.18730,1.18736,250000,1500000,40000000,0,0,1000000,1250000,100200000,0,0
2026.01.26 21:16:13,797,IDLE,1.18731,1.18737,6.4,0.27337,-0.02534,-16.95,12.66,29.61,50.00,-16.48,-50.00,99.98,100.05,-1.77,0.00,MimicResearch,1.18731,1.18737,1000000,1260000,10000000,0,0,500000,1000000,20000000,0,0
2026.01.26 21:16:13,39,IDLE,1.18730,1.18737,6.4,0.30879,0.03542,-21.75,7.13,28.89,50.00,-20.60,-50.00,99.98,100.05,-1.85,0.00,MimicResearch,1.18730,1.18737,1000000,250000,20200000,0,0,500000,2000000,20200000,0,0
2026.01.26 21:16:14,972,IDLE,1.18731,1.18737,6.4,0.24703,-0.06176,-16.95,12.66,29.61,50.00,-16.48,-50.00,99.98,100.05,-1.77,0.00,MimicResearch,1.18731,1.18737,1250000,1510000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.26 21:16:16,361,IDLE,1.18731,1.18738,6.4,0.26972,0.02269,-16.95,12.66,29.61,50.00,-16.48,-50.00,99.98,100.05,-1.77,0.00,MimicResearch,1.18731,1.18738,1250000,1000000,110200000,0,0,250000,1000000,30000000,0,0
2026.01.26 21:16:17,109,IDLE,1.18728,1.18734,6.4,0.49720,0.22748,-31.45,-4.03,27.42,50.00,-21.78,-50.00,99.98,100.05,-2.02,0.00,MimicResearch,1.18728,1.18734,1000000,1000000,20000000,0,0,1000000,1000000,100200000,0,0
2026.01.26 21:16:17,312,IDLE,1.18730,1.18737,6.4,0.44061,-0.05660,-21.75,7.13,28.89,50.00,-16.48,-50.00,99.98,100.05,-1.85,0.00,MimicResearch,1.18730,1.18737,1250000,1500000,20200000,0,0,1250000,1510000,20000000,0,0
2026.01.26 21:16:17,704,IDLE,1.18729,1.18736,6.4,0.65011,0.20950,-26.60,1.56,28.16,50.00,-19.72,-50.00,99.98,100.05,-1.94,0.00,MimicResearch,1.18729,1.18736,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
