Time,TickMS,Phase,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Floating_PL,Realized_PL,Action,PosCount,ActiveSL,ActiveTP,DOM_Snapshot
2026.01.27 09:56:31,383,IDLE,1.18663,1.18669,6.5,0.95017,-0.05910,-77.78,-87.59,-9.82,50.00,-51.29,-50.00,99.91,99.97,-35.39,0.00,MimicResearch,2,0.00000,1.20013,1.18663,1.18669,250000,1000000,30000000,0,0,1250000,1000000,110000000,0,0
2026.01.27 09:56:32,437,IDLE,1.18661,1.18667,6.5,1.12430,0.17413,-78.17,-88.70,-10.53,50.00,-53.19,-50.00,99.91,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18661,1.18667,500000,2000000,20000000,0,0,1000000,1260000,10000000,0,0
2026.01.27 09:56:32,630,IDLE,1.18660,1.18666,6.5,1.34816,0.22386,-78.31,-89.14,-10.82,50.00,-53.37,-50.00,99.91,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18660,1.18666,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.27 09:56:32,807,IDLE,1.18659,1.18666,6.5,1.53856,0.19040,-78.43,-89.55,-11.12,50.00,-53.56,-50.00,99.91,99.96,-36.24,0.00,MimicResearch,2,0.00000,1.20013,1.18659,1.18666,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.27 09:56:33,452,IDLE,1.18657,1.18663,6.5,2.01903,0.48046,-78.63,-90.34,-11.71,50.00,-53.74,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18657,1.18663,1250000,1510000,21440000,0,0,250000,1000000,10000000,0,0
2026.01.27 09:56:33,708,IDLE,1.18658,1.18665,6.5,1.89249,-0.12654,-78.52,-89.88,-11.36,50.00,-53.10,-50.00,99.90,99.96,-36.24,0.00,MimicResearch,2,0.00000,1.20013,1.18658,1.18665,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.27 09:56:33,941,IDLE,1.18651,1.18657,6.5,3.01311,1.12062,-78.91,-92.36,-13.46,50.00,-54.11,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18651,1.18657,2500000,1000000,120080000,0,0,1000000,928000,100200000,0,0
2026.01.27 09:56:33,204,IDLE,1.18654,1.18660,6.5,3.19732,0.18422,-78.80,-91.21,-12.42,50.00,-52.06,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18654,1.18660,1000000,1000000,100200000,0,0,1000000,1000000,70000000,0,0
2026.01.27 09:56:34,647,IDLE,1.18652,1.18658,6.5,3.39820,0.20087,-78.89,-92.00,-13.11,50.00,-53.73,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18652,1.18658,250000,1000000,10000000,0,0,250000,1000000,30000000,0,0
2026.01.27 09:56:34,291,IDLE,1.18653,1.18659,6.5,2.90238,-0.49582,-78.85,-91.61,-12.76,50.00,-53.15,-50.00,99.90,99.96,-35.39,0.00,MimicResearch,2,0.00000,1.20013,1.18653,1.18659,250000,1500000,40000000,0,0,1250000,1500000,120200000,0,0
2026.01.27 09:56:35,837,IDLE,1.18654,1.18660,6.4,2.65691,-0.24547,-78.80,-91.21,-12.42,50.00,-52.55,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18654,1.18660,1000000,1250000,100200000,0,0,500000,2000000,20000000,0,0
2026.01.27 09:56:36,771,IDLE,1.18655,1.18661,6.4,2.39562,-0.26129,-78.72,-90.79,-12.07,50.00,-51.94,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18655,1.18661,250000,1000000,30000000,0,0,250000,1500000,40000000,0,0
2026.01.27 09:56:36,966,IDLE,1.18656,1.18662,6.4,2.27048,-0.12514,-78.63,-90.35,-11.72,50.00,-51.32,-50.00,99.90,99.96,-35.39,0.00,MimicResearch,2,0.00000,1.20013,1.18656,1.18662,250000,1000000,10000000,0,0,1250000,500000,40000000,0,0
2026.01.27 09:56:36,166,IDLE,1.18655,1.18661,6.4,1.96687,-0.30361,-78.72,-90.79,-12.07,50.00,-52.26,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18655,1.18661,1000000,1250000,100000000,0,0,250000,1000000,30000000,0,0
2026.01.27 09:56:37,300,IDLE,1.18654,1.18660,6.4,1.74971,-0.21716,-78.80,-91.21,-12.42,50.00,-53.21,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18654,1.18660,1250000,1000000,110200000,0,0,250000,1000000,30000000,0,0
2026.01.27 09:56:39,921,IDLE,1.18654,1.18661,6.4,1.46149,-0.28821,-78.80,-91.21,-12.42,50.00,-53.21,-50.00,99.90,99.96,-36.24,0.00,MimicResearch,2,0.00000,1.20013,1.18654,1.18661,1000000,1250000,100200000,0,0,1500000,2000000,100000000,0,0
2026.01.27 09:56:40,372,IDLE,1.18653,1.18659,6.4,1.26614,-0.19535,-78.85,-91.61,-12.76,50.00,-54.18,-50.00,99.90,99.96,-35.39,0.00,MimicResearch,2,0.00000,1.20013,1.18653,1.18659,1250000,5010000,10000000,0,0,250000,500000,40000000,0,0
2026.01.27 09:56:40,578,IDLE,1.18652,1.18658,6.4,1.18889,-0.07725,-78.89,-92.00,-13.11,50.00,-55.16,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18652,1.18658,1250000,1000000,110000000,0,0,250000,2500000,120200000,0,0
2026.01.27 09:56:41,484,IDLE,1.18651,1.18657,6.4,1.31050,0.12161,-78.91,-92.36,-13.46,50.00,-56.15,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18651,1.18657,250000,1000000,10000000,0,0,250000,1000000,30000000,0,0
2026.01.27 09:56:41,88,IDLE,1.18652,1.18659,6.4,1.11454,-0.19596,-78.89,-92.00,-13.11,50.00,-55.51,-50.00,99.90,99.96,-36.24,0.00,MimicResearch,2,0.00000,1.20013,1.18652,1.18659,1000000,1250000,100200000,0,0,500000,2000000,20000000,0,0
2026.01.27 09:56:43,320,IDLE,1.18651,1.18658,6.4,1.05410,-0.06044,-78.91,-92.36,-13.46,50.00,-56.52,-50.00,99.90,99.96,-36.24,0.00,MimicResearch,2,0.00000,1.20013,1.18651,1.18658,250000,1000000,30000000,0,0,1250000,1000000,110200000,0,0
2026.01.27 09:56:43,671,IDLE,1.18652,1.18658,6.4,0.90653,-0.14757,-78.89,-92.00,-13.11,50.00,-55.87,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18652,1.18658,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.27 09:56:44,468,IDLE,1.18653,1.18659,6.4,0.98632,0.07979,-78.85,-91.61,-12.76,50.00,-55.21,-50.00,99.90,99.96,-35.39,0.00,MimicResearch,2,0.00000,1.20013,1.18653,1.18659,250000,2000000,110200000,0,0,250000,1500000,20000000,0,0
2026.01.27 09:56:45,452,IDLE,1.18651,1.18658,6.4,0.84508,-0.14124,-78.91,-92.36,-13.46,50.00,-57.08,-50.00,99.90,99.96,-36.24,0.00,MimicResearch,2,0.00000,1.20013,1.18651,1.18658,1000000,250000,20000000,0,0,500000,2000000,20200000,0,0
2026.01.27 09:56:45,617,IDLE,1.18651,1.18657,6.4,1.02510,0.18002,-78.91,-92.36,-13.46,50.00,-57.08,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18651,1.18657,1000000,250000,20000000,0,0,250000,1500000,40200000,0,0
2026.01.27 09:56:45,828,IDLE,1.18650,1.18657,6.4,1.18746,0.16236,-78.91,-92.66,-13.75,50.00,-57.26,-50.00,99.90,99.95,-36.24,0.00,MimicResearch,2,0.00000,1.20013,1.18650,1.18657,1250000,1000000,110280000,0,0,250000,1000000,30000000,0,0
2026.01.27 09:56:45,34,IDLE,1.18651,1.18657,6.4,1.20572,0.01826,-78.90,-92.31,-13.40,50.00,-56.60,-50.00,99.90,99.96,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18651,1.18657,1000000,1250000,100200000,0,0,250000,1500000,40000000,0,0
2026.01.27 09:56:46,549,IDLE,1.18650,1.18656,6.4,1.23880,0.03308,-78.91,-92.66,-13.75,50.00,-57.63,-50.00,99.90,99.95,-35.40,0.00,MimicResearch,2,0.00000,1.20013,1.18650,1.18656,250000,1000000,30080000,0,0,250000,2000000,110200000,0,0
2026.01.27 09:56:46,725,IDLE,1.18650,1.18657,6.4,1.08089,-0.15791,-78.91,-92.66,-13.75,50.00,-57.63,-50.00,99.90,99.95,-36.24,0.00,MimicResearch,2,0.00000,1.20013,1.18650,1.18656,250000,1000000,30080000,0,0,250000,2000000,110200000,0,0
