Time,TickMS,Phase,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Floating_PL,Realized_PL,Action,PosCount,ActiveSL,ActiveTP,DOM_Snapshot
2026.01.27 10:26:12,978,IDLE,1.18562,1.18568,6.3,1.50717,0.08674,-34.32,-70.46,-36.14,50.00,-42.85,-49.00,99.86,99.95,-147.60,0.00,MimicResearch,1,1.15582,1.20541,1.18562,1.18568,250000,1000000,30000000,0,0,250000,1500000,40000000,0,0
2026.01.27 10:26:13,736,IDLE,1.18560,1.18567,6.3,1.32072,-0.18645,-35.12,-71.52,-36.41,50.00,-43.76,-49.00,99.86,99.95,-149.29,0.00,MimicResearch,1,1.15582,1.20541,1.18560,1.18567,1500000,2000000,100200000,0,0,1000000,1250000,110000000,0,0
2026.01.27 10:26:14,595,IDLE,1.18562,1.18568,6.3,1.05658,-0.26414,-34.32,-70.46,-36.14,50.00,-42.87,-49.00,99.86,99.95,-147.60,0.00,MimicResearch,1,1.15582,1.20541,1.18562,1.18568,250000,1000000,30000000,0,0,250000,1500000,40000000,0,0
2026.01.27 10:26:15,660,IDLE,1.18565,1.18571,6.3,1.40917,0.35259,-33.06,-68.80,-35.75,50.00,-41.53,-49.00,99.86,99.96,-145.07,0.00,MimicResearch,1,1.15582,1.20541,1.18565,1.18571,1250000,1000000,110200000,0,0,250000,1000000,30000000,0,0
2026.01.27 10:26:17,548,IDLE,1.18565,1.18572,6.3,1.18039,-0.22878,-33.06,-68.80,-35.75,50.00,-41.53,-49.00,99.86,99.96,-145.07,0.00,MimicResearch,1,1.15582,1.20541,1.18565,1.18572,1000000,1250000,100000000,0,0,1500000,2000000,100200000,0,0
2026.01.27 10:26:18,433,IDLE,1.18565,1.18571,6.3,0.94431,-0.23608,-33.06,-68.80,-35.75,50.00,-41.53,-49.00,99.86,99.96,-145.07,0.00,MimicResearch,1,1.15582,1.20541,1.18565,1.18571,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.27 10:26:18,594,IDLE,1.18566,1.18573,6.3,0.94611,0.00180,-32.62,-68.23,-35.62,50.00,-41.08,-49.00,99.86,99.96,-144.22,0.00,MimicResearch,1,1.15582,1.20541,1.18566,1.18573,1000000,1250000,100000000,0,0,1500000,2000000,100200000,0,0
2026.01.27 10:26:18,803,IDLE,1.18566,1.18572,6.3,0.83669,-0.10941,-32.62,-68.23,-35.62,50.00,-41.08,-49.00,99.86,99.96,-144.22,0.00,MimicResearch,1,1.15582,1.20541,1.18566,1.18572,1250000,5000000,10000000,0,0,250000,1500000,40000000,0,0
2026.01.27 10:26:20,898,IDLE,1.18567,1.18574,6.4,0.81214,-0.02455,-32.17,-67.66,-35.48,50.00,-40.64,-49.00,99.86,99.96,-143.38,0.00,MimicResearch,1,1.15582,1.20541,1.18567,1.18574,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.27 10:26:21,200,IDLE,1.18566,1.18572,6.4,0.88048,0.06834,-32.62,-68.23,-35.62,50.00,-41.09,-49.00,99.86,99.96,-144.22,0.00,MimicResearch,1,1.15582,1.20541,1.18566,1.18572,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
