Time,TickMS,Phase,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Floating_PL,Realized_PL,Action,PosCount,ActiveSL,ActiveTP,DOM_Snapshot
2026.01.27 10:00:27,314,IDLE,1.18664,1.18671,6.2,2.03400,-0.40921,99.39,99.69,0.30,50.00,0.00,-49.00,99.94,99.94,-61.52,0.00,MimicResearch,1,0.00000,1.20013,1.18664,1.18671,1000000,250000,30000000,0,0,500000,1000000,800000,0,0
2026.01.27 10:00:27,337,IDLE,1.18664,1.18671,6.2,1.70663,-0.32737,98.82,99.71,0.89,50.00,0.00,-49.00,99.94,99.94,-61.52,0.00,MimicResearch,1,0.00000,1.20013,1.18664,1.18671,1000000,250000,30000000,0,0,500000,1000000,800000,0,0
2026.01.27 10:00:28,874,IDLE,1.18665,1.18671,6.2,1.53494,-0.17169,98.25,99.73,1.49,50.00,0.00,-49.00,99.94,99.95,-60.68,0.00,MimicResearch,1,0.00000,1.20013,1.18665,1.18671,1000000,250000,30000000,0,0,500000,1000000,50840000,0,0
2026.01.27 10:00:28,179,IDLE,1.18664,1.18671,6.3,1.29533,-0.23960,98.82,99.71,0.89,50.00,0.00,-49.00,99.94,99.94,-61.52,0.00,MimicResearch,1,0.00000,1.20013,1.18664,1.18671,1000000,250000,30000000,0,0,500000,1000000,860000,0,0
2026.01.27 10:00:29,869,IDLE,1.18663,1.18669,6.2,1.43627,0.14093,99.39,99.69,0.30,50.00,0.00,-49.00,99.94,99.94,-62.36,0.00,MimicResearch,1,0.00000,1.20013,1.18663,1.18669,250000,1500000,20200000,0,0,250000,500000,20000000,0,0
2026.01.27 10:00:29,89,IDLE,1.18664,1.18671,6.3,1.23152,-0.20475,98.82,99.71,0.89,50.00,0.00,-49.00,99.94,99.94,-61.52,0.00,MimicResearch,1,0.00000,1.20013,1.18664,1.18671,1000000,250000,30000000,0,0,500000,1000000,940000,0,0
2026.01.27 10:00:30,511,IDLE,1.18662,1.18668,6.3,1.35947,0.12795,99.97,99.67,-0.30,50.00,0.00,-49.00,99.94,99.94,-63.20,0.00,MimicResearch,1,0.00000,1.20013,1.18662,1.18668,250000,1500000,120200000,0,0,250000,500000,20000000,0,0
2026.01.27 10:00:30,708,IDLE,1.18663,1.18670,6.3,1.21829,-0.14117,99.39,99.69,0.30,50.00,0.00,-49.00,99.94,99.94,-62.36,0.00,MimicResearch,1,0.00000,1.20013,1.18663,1.18670,1000000,250000,30000000,0,0,500000,1000000,980000,0,0
2026.01.27 10:00:30,228,IDLE,1.18665,1.18672,6.3,1.15054,-0.06776,98.25,99.73,1.49,50.00,0.00,-49.00,99.94,99.95,-60.68,0.00,MimicResearch,1,0.00000,1.20013,1.18665,1.18672,1000000,250000,20000000,0,0,1000000,50000,50200000,0,0
2026.01.27 10:00:31,550,IDLE,1.18666,1.18672,6.2,1.69114,0.54061,97.67,99.75,2.08,50.00,0.00,-49.00,99.94,99.95,-59.83,0.00,MimicResearch,1,0.00000,1.20013,1.18666,1.18672,250000,1500000,120200000,0,0,250000,500000,20000000,0,0
