Time,TickMS,Phase,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Floating_PL,Realized_PL,Action,PosCount,ActiveSL,ActiveTP,DOM_Snapshot
2026.01.27 10:27:39,373,IDLE,1.18552,1.18559,6.4,0.45786,0.08259,49.83,26.49,-23.34,50.00,-9.39,-50.00,99.84,99.86,-156.05,0.00,MimicResearch,1,1.14816,1.21936,1.18552,1.18559,1500000,1000000,20000000,0,0,1000000,250000,20200000,0,0
2026.01.27 10:27:39,88,IDLE,1.18552,1.18558,6.4,0.51913,0.06127,49.83,26.49,-23.34,50.00,-9.39,-50.00,99.84,99.86,-156.05,0.00,MimicResearch,1,1.14816,1.21936,1.18552,1.18558,1250000,500000,40000000,0,0,250000,1500000,20000000,0,0
2026.01.27 10:27:43,387,IDLE,1.18553,1.18559,6.4,0.47601,-0.04313,51.57,28.54,-23.04,50.00,-8.61,-50.00,99.84,99.86,-155.20,0.00,MimicResearch,1,1.14816,1.21936,1.18553,1.18559,250000,1000000,30000000,0,0,250000,1500000,40000000,0,0
2026.01.27 10:27:47,756,IDLE,1.18551,1.18558,6.4,0.44936,-0.02665,48.06,24.42,-23.64,50.00,-10.08,-50.00,99.84,99.86,-156.89,0.00,MimicResearch,1,1.14816,1.21936,1.18551,1.18558,1500000,1000000,20200000,0,0,1000000,250000,30000000,0,0
2026.01.27 10:27:49,970,IDLE,1.18553,1.18559,6.4,0.49493,0.04557,51.57,28.54,-23.04,50.00,-8.54,-50.00,99.84,99.86,-155.20,0.00,MimicResearch,1,1.14816,1.21936,1.18553,1.18559,250000,1500000,20000000,0,0,250000,1500000,20200000,0,0
2026.01.27 10:27:50,449,IDLE,1.18555,1.18561,6.4,0.65646,0.16153,54.97,32.54,-22.43,50.00,-6.98,-50.00,99.84,99.86,-153.52,0.00,MimicResearch,1,1.14816,1.21936,1.18555,1.18561,1000000,1000000,105200000,0,0,1000000,1000000,20000000,0,0
2026.01.27 10:27:50,600,IDLE,1.18556,1.18562,6.3,0.84218,0.18572,56.62,34.50,-22.12,50.00,-6.16,-50.00,99.84,99.86,-152.67,0.00,MimicResearch,1,1.14816,1.21936,1.18556,1.18562,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.27 10:27:52,450,IDLE,1.18557,1.18564,6.4,0.83547,-0.00671,58.25,36.43,-21.82,50.00,-5.34,-50.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18564,1000000,1250000,100000000,0,0,1500000,2000000,100200000,0,0
2026.01.27 10:27:52,270,IDLE,1.18557,1.18563,6.4,0.74328,-0.09219,58.25,36.43,-21.82,50.00,-5.34,-50.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18563,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.27 10:27:53,777,IDLE,1.18555,1.18562,6.4,0.89697,0.15369,54.97,32.54,-22.43,50.00,-6.84,-50.00,99.84,99.86,-153.52,0.00,MimicResearch,1,1.14816,1.21936,1.18555,1.18562,1500000,2000000,100200000,0,0,1000000,1250000,100000000,0,0
2026.01.27 10:27:54,450,IDLE,1.18553,1.18560,6.4,1.30929,0.41232,51.57,28.54,-23.04,50.00,-8.36,-50.00,99.84,99.86,-155.20,0.00,MimicResearch,1,1.14816,1.21936,1.18553,1.18560,500000,2000000,20000000,0,0,1000000,1250000,100200000,0,0
2026.01.27 10:27:54,286,IDLE,1.18553,1.18559,6.4,1.37834,0.06905,51.57,28.54,-23.04,50.00,-8.36,-50.00,99.84,99.86,-155.20,0.00,MimicResearch,1,1.14816,1.21936,1.18553,1.18559,1250000,1000000,110200000,0,0,250000,500000,40000000,0,0
2026.01.27 10:27:55,207,IDLE,1.18554,1.18560,6.4,1.15955,-0.21878,53.28,30.55,-22.73,50.00,-7.53,-50.00,99.84,99.86,-154.36,0.00,MimicResearch,1,1.14816,1.21936,1.18554,1.18560,1250000,1000000,110000000,0,0,250000,1000000,30000000,0,0
2026.01.27 10:27:56,567,IDLE,1.18556,1.18562,6.4,1.39676,0.23721,56.62,34.50,-22.12,50.00,-5.90,-50.00,99.84,99.86,-152.67,0.00,MimicResearch,1,1.14816,1.21936,1.18556,1.18562,250000,1500000,40000000,0,0,1250000,1000000,110200000,0,0
2026.01.27 10:27:58,587,IDLE,1.18557,1.18563,6.4,1.21617,-0.18059,58.25,36.43,-21.82,50.00,-5.05,-50.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18563,1250000,1000000,110200000,0,0,250000,1500000,40000000,0,0
2026.01.27 10:27:58,918,IDLE,1.18558,1.18565,6.4,1.18543,-0.03074,59.84,38.33,-21.51,50.00,-4.19,-50.00,99.84,99.86,-150.98,0.00,MimicResearch,1,1.14816,1.21936,1.18558,1.18565,1000000,1250000,100200000,0,0,500000,2000000,20000000,0,0
2026.01.27 10:27:58,255,IDLE,1.18563,1.18570,6.4,1.50576,0.32033,67.28,47.31,-19.97,50.00,-0.09,-50.00,99.85,99.87,-146.76,0.00,MimicResearch,1,1.14816,1.21936,1.18563,1.18570,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.27 10:27:59,468,IDLE,1.18562,1.18569,6.4,1.65242,0.14666,65.86,45.58,-20.28,50.00,-0.81,-50.00,99.85,99.87,-147.60,0.00,MimicResearch,1,1.14816,1.21936,1.18562,1.18569,500000,2000000,20000000,0,0,1000000,1250000,100200000,0,0
2026.01.27 10:27:59,751,IDLE,1.18560,1.18567,6.4,1.92279,0.27037,62.92,42.03,-20.90,50.00,-2.37,-50.00,99.85,99.86,-149.29,0.00,MimicResearch,1,1.14816,1.21936,1.18560,1.18567,1500000,2000000,100200000,0,0,1000000,1250000,100000000,0,0
2026.01.27 10:27:59,914,IDLE,1.18559,1.18565,6.4,1.84127,-0.08153,61.40,40.19,-21.20,50.00,-3.12,-50.00,99.85,99.86,-150.14,0.00,MimicResearch,1,1.14816,1.21936,1.18559,1.18565,250000,1000000,30000000,0,0,250000,1500000,40000000,0,0
2026.01.27 10:28:00,483,IDLE,1.18558,1.18565,6.4,2.26431,0.42304,59.84,38.33,-21.51,50.00,-3.88,-50.00,99.84,99.86,-150.98,0.00,MimicResearch,1,1.14816,1.21936,1.18558,1.18565,250000,1000000,30000000,0,0,1250000,1000000,110200000,0,0
2026.01.27 10:28:00,905,IDLE,1.18557,1.18563,6.4,2.41909,0.15478,58.25,36.43,-21.82,50.00,-4.66,-50.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18563,1000000,250000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.27 10:28:00,128,IDLE,1.18556,1.18563,6.4,2.34477,-0.07432,56.62,34.50,-22.12,50.00,-5.44,-50.00,99.84,99.86,-152.67,0.00,MimicResearch,1,1.14816,1.21936,1.18556,1.18563,1250000,1510000,20000000,0,0,1250000,1500000,20200000,0,0
2026.01.27 10:28:01,14,IDLE,1.18557,1.18563,6.4,1.87582,-0.46895,58.25,36.43,-21.82,50.00,-4.54,-50.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18563,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.27 10:28:03,535,IDLE,1.18558,1.18565,6.4,1.69763,-0.17818,59.84,38.33,-21.51,50.00,-3.64,-50.00,99.84,99.86,-150.98,0.00,MimicResearch,1,1.14816,1.21936,1.18558,1.18565,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.27 10:28:04,439,IDLE,1.18557,1.18563,6.4,1.35811,-0.33953,58.25,36.43,-21.82,50.00,-4.43,-50.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18563,250000,1000000,30000000,0,0,250000,1000000,30000000,0,0
2026.01.27 10:28:12,181,IDLE,1.18558,1.18565,6.4,1.12081,-0.23730,59.84,38.33,-21.51,50.00,-3.51,-50.00,99.84,99.86,-150.98,0.00,MimicResearch,1,1.14816,1.21936,1.18558,1.18565,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.27 10:28:13,739,IDLE,1.18557,1.18563,6.4,0.89665,-0.22416,58.25,36.43,-21.82,50.00,-4.32,-50.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18563,1250000,1510000,20000000,0,0,250000,1000000,10000000,0,0
2026.01.27 10:28:14,452,IDLE,1.18558,1.18565,6.4,0.71732,-0.17933,59.84,38.33,-21.51,50.00,-3.39,-50.00,99.84,99.86,-150.98,0.00,MimicResearch,1,1.14816,1.21936,1.18558,1.18565,1000000,250000,20000000,0,0,1500000,1000000,20200000,0,0
2026.01.27 10:28:15,6,IDLE,1.18557,1.18563,6.4,0.76778,0.05046,58.25,36.43,-21.82,50.00,-4.20,-49.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18563,250000,1000000,10200000,0,0,250000,1500000,20000000,0,0
2026.01.27 10:28:20,947,IDLE,1.18557,1.18564,6.4,0.63445,-0.13333,58.25,36.43,-21.82,50.00,-4.20,-49.00,99.84,99.86,-151.83,0.00,MimicResearch,1,1.14816,1.21936,1.18557,1.18564,1250000,1510000,20000000,0,0,1250000,1500000,20200000,0,0
