Time,TickMS,Phase,MimicMode,Verdict,Bid,Ask,Spread,BidVol,AskVol,Bar_Open,Bar_High,Bar_Low,Bar_Close,RSI,CCI,Velocity,Acceleration,Hybrid_MACD,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Mom_Hist,Balance,Margin,MarginPercent,Floating_PL,Realized_PL,Session_PL,PosCount,LotDir,TotalLots,SLTP_Levels,ActionDetails,LastEvent
2026.02.02 14:52:35,562,ACTIVE_HOLD,0,CRASH_RISK,4794.01000,4794.40000,40.3,0.00,0.00,4788.71000,4794.76000,4786.31000,4794.01000,56.94,30.04,71.34689,2.32103,0.10233,13.87,50.00,0.00,-50.00,91.46258,1308602.94,767192.19,162.44,-62399.52,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:35,777,ACTIVE_HOLD,0,CRASH_RISK,4793.62000,4794.01000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4793.62000,56.68,26.67,61.98911,-9.35779,-0.23195,13.48,50.00,0.00,-50.00,88.76947,1308602.94,767192.19,162.44,-62398.17,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:35,48,ACTIVE_HOLD,0,CRASH_RISK,4793.75000,4794.14000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4793.75000,56.77,27.80,55.48733,-6.50178,-0.12053,13.61,50.00,0.00,-50.00,89.67940,1308602.94,767192.19,162.44,-62398.51,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:36,228,ACTIVE_HOLD,0,CRASH_RISK,4793.74000,4794.13000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4793.74000,56.76,27.71,49.25520,-6.23213,-0.12910,13.60,50.00,0.00,-50.00,89.60983,1308602.94,767192.19,162.44,-62398.36,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:36,394,ACTIVE_HOLD,0,CRASH_RISK,4793.60000,4793.99000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4793.60000,56.67,26.50,41.52566,-7.72953,-0.24910,13.46,50.00,0.00,-50.00,88.62841,1308602.94,767192.19,162.44,-62397.99,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:36,548,ACTIVE_HOLD,0,CRASH_RISK,4793.58000,4793.97000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4793.58000,56.65,26.33,34.17838,-7.34728,-0.26624,13.44,50.00,0.00,-50.00,88.48707,1308602.94,767192.19,162.44,-62397.95,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:36,54,ACTIVE_HOLD,0,CRASH_RISK,4793.48000,4793.87000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4793.48000,56.59,25.46,32.68395,-1.49443,-0.35195,13.34,50.00,0.00,-50.00,87.77612,1308602.94,767192.19,162.44,-62397.67,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:37,212,ACTIVE_HOLD,0,CRASH_RISK,4794.45000,4794.84000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4794.45000,57.22,33.80,38.11297,5.42902,0.47947,14.31,50.00,0.00,-50.00,94.36632,1308602.94,767192.19,162.44,-62400.20,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:37,374,ACTIVE_HOLD,0,CRASH_RISK,4794.39000,4794.78000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4794.39000,57.18,33.29,41.82429,3.71132,0.42805,14.25,50.00,0.00,-50.00,93.97892,1308602.94,767192.19,162.44,-62400.18,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
2026.02.02 14:52:37,531,ACTIVE_HOLD,0,CRASH_RISK,4794.18000,4794.57000,40.3,100.00,100.00,4788.71000,4794.76000,4786.31000,4794.18000,57.05,31.50,43.59044,1.76615,0.24805,14.04,50.00,0.00,-50.00,92.60164,1308602.94,767192.19,162.44,-62399.62,0.00,70109.71,11,NEUTRAL_HEDGE,0.20,B:4734.50/4830.14|S:4923.62/4757.82|S:4925.27/4760.75|...,NONE,
