Time,TickMS,Phase,MimicMode,Verdict,Bid,Ask,Spread,BidVol,AskVol,Bar_Open,Bar_High,Bar_Low,Bar_Close,RSI,CCI,Velocity,Acceleration,Hybrid_MACD,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Balance,Margin,MarginPercent,Floating_PL,Realized_PL,Session_PL,PosCount,LotDir,TotalLots,SLTP_Levels,ActionDetails,LastEvent
2026.02.03 22:33:50,155,IDLE,0,STABLE,4945.65000,4946.00000,39.1,0.00,0.00,4946.66000,4947.66000,4944.65000,4945.65000,63.54,101.03,12.19460,2.13026,8.98575,-1.01,50.00,0.00,-50.00,1275808.66,239309.04,533.12,-3.42,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:50,305,IDLE,0,WINNING,4946.28000,4946.67000,39.1,100.00,100.00,4946.66000,4947.66000,4944.65000,4946.28000,64.31,106.85,26.05900,13.86440,9.52575,-0.38,50.00,0.00,-50.00,1275808.66,239309.04,533.37,605.82,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:50,487,IDLE,0,WINNING,4946.23000,4946.62000,39.1,0.00,0.00,4946.66000,4947.66000,4944.65000,4946.23000,64.25,106.39,34.64701,8.58801,9.48289,-0.43,50.00,0.00,-50.00,1275808.66,239309.04,533.35,557.49,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:51,724,IDLE,0,WINNING,4946.26000,4946.65000,39.1,100.00,100.00,4946.66000,4947.66000,4944.65000,4946.26000,64.29,106.67,39.41721,4.77020,9.50860,-0.40,50.00,0.00,-50.00,1275808.66,239309.04,533.37,586.53,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:51,32,IDLE,0,WINNING,4946.36000,4946.75000,39.1,100.00,100.00,4946.66000,4947.66000,4944.65000,4946.36000,64.41,107.58,46.45914,7.04193,9.59432,-0.30,50.00,0.00,-50.00,1275808.66,239309.04,533.41,683.22,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:51,230,IDLE,0,WINNING,4946.38000,4946.77000,39.1,0.00,0.00,4946.66000,4947.66000,4944.65000,4946.38000,64.43,107.76,51.12080,4.66166,9.61146,-0.28,50.00,0.00,-50.00,1275808.66,239309.04,533.42,702.54,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:51,417,IDLE,0,WINNING,4946.32000,4946.71000,39.1,100.00,100.00,4946.66000,4947.66000,4944.65000,4946.32000,64.36,107.22,41.61607,-9.50474,9.56003,-0.34,50.00,0.00,-50.00,1275808.66,239309.04,533.39,644.54,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:51,610,IDLE,0,WINNING,4945.71000,4946.10000,39.1,100.00,100.00,4946.66000,4947.66000,4944.65000,4945.71000,63.62,101.59,42.55376,0.93770,9.03717,-0.95,50.00,0.00,-50.00,1275808.66,239309.04,533.14,54.65,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:52,769,IDLE,0,CRASH_RISK,4945.60000,4945.99000,39.1,100.00,100.00,4946.66000,4947.66000,4944.65000,4945.60000,63.48,100.57,46.67459,4.12083,8.94289,-1.06,50.00,0.00,-50.00,1275808.66,239309.04,533.10,-51.77,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:52,953,IDLE,0,CRASH_RISK,4944.86000,4945.47000,39.5,0.00,0.00,4946.66000,4947.66000,4944.65000,4944.86000,62.61,93.51,58.33235,11.65776,8.30860,-1.80,50.00,0.00,-50.00,1275808.66,239309.04,532.80,-767.70,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:53,933,IDLE,0,CRASH_RISK,4944.87000,4945.26000,39.5,0.00,0.00,4946.66000,4947.66000,4944.65000,4944.87000,62.62,93.61,59.19807,0.86572,8.31717,-1.79,50.00,0.00,-50.00,1275808.66,239309.04,532.81,-758.03,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:53,190,IDLE,0,CRASH_RISK,4944.89000,4945.27000,39.5,100.00,100.00,4946.66000,4947.66000,4944.65000,4944.89000,62.64,93.80,48.73275,-10.46532,8.33432,-1.77,50.00,0.00,-50.00,1275808.66,239309.04,532.81,-738.68,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:53,400,IDLE,0,CRASH_RISK,4944.64000,4945.03000,39.5,100.00,100.00,4946.66000,4947.66000,4944.64000,4944.64000,62.35,91.37,43.54736,-5.18539,8.12003,-2.02,50.00,-3.54,-50.00,1275808.66,239309.04,532.71,-980.60,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:53,621,IDLE,0,CRASH_RISK,4944.68000,4945.07000,39.5,0.00,0.00,4946.66000,4947.66000,4944.64000,4944.68000,62.40,91.76,38.34454,-5.20282,8.15432,-1.98,50.00,-2.92,-50.00,1275808.66,239309.04,532.73,-941.89,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:54,190,IDLE,0,CRASH_RISK,4944.72000,4945.09000,39.6,0.00,0.00,4946.66000,4947.66000,4944.64000,4944.72000,62.45,92.15,34.17563,-4.16891,8.18860,-1.94,50.00,-2.29,-50.00,1275808.66,239309.04,532.74,-903.18,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:54,410,IDLE,0,CRASH_RISK,4944.46000,4944.85000,39.6,0.00,0.00,4946.66000,4947.66000,4944.46000,4944.46000,62.15,89.61,30.90486,-3.27077,7.96575,-2.20,50.00,-4.08,-50.00,1275808.66,239309.04,532.64,-1154.78,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:55,861,IDLE,0,CRASH_RISK,4944.50000,4944.89000,39.6,0.00,0.00,4946.66000,4947.66000,4944.46000,4944.50000,62.19,90.01,27.59241,-3.31245,8.00003,-2.16,50.00,-3.49,-50.00,1275808.66,239309.04,532.66,-1116.08,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:55,78,IDLE,0,CRASH_RISK,4944.36000,4944.75000,39.6,0.00,0.00,4946.66000,4947.66000,4944.36000,4944.36000,62.03,88.63,26.42471,-1.16770,7.88003,-2.30,50.00,-4.44,-50.00,1275808.66,239309.04,532.60,-1251.56,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:55,414,IDLE,0,CRASH_RISK,4944.28000,4944.67000,39.6,0.00,0.00,4946.66000,4947.66000,4944.28000,4944.28000,61.94,87.85,24.72543,-1.69929,7.81146,-2.38,50.00,-4.62,-50.00,1275808.66,239309.04,532.57,-1328.96,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:55,621,IDLE,0,CRASH_RISK,4944.08000,4944.47000,39.6,100.00,100.00,4946.66000,4947.66000,4944.08000,4944.08000,61.71,85.88,26.05615,1.33072,7.64003,-2.58,50.00,-4.81,-50.00,1275808.66,239309.04,532.49,-1522.51,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:56,810,IDLE,0,CRASH_RISK,4943.66000,4944.05000,39.6,0.00,0.00,4946.66000,4947.66000,4943.66000,4943.66000,61.24,81.70,32.26533,6.20918,7.28003,-3.00,50.00,-4.99,-50.00,1275808.66,239309.04,532.32,-1928.94,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:56,119,IDLE,0,CRASH_RISK,4943.59000,4943.94000,39.5,0.00,0.00,4946.66000,4947.66000,4943.59000,4943.59000,61.16,81.00,40.97541,8.71008,7.22003,-3.07,50.00,-5.17,-50.00,1275808.66,239309.04,532.29,-1996.67,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:56,390,IDLE,0,CRASH_RISK,4943.82000,4944.21000,39.5,100.00,100.00,4946.66000,4947.66000,4943.59000,4943.82000,61.42,83.30,41.01204,0.03662,7.41717,-2.84,50.00,-1.75,-50.00,1275808.66,239309.04,532.38,-1774.10,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:56,574,IDLE,0,CRASH_RISK,4943.83000,4944.22000,39.5,0.00,0.00,4946.66000,4947.66000,4943.59000,4943.83000,61.43,83.40,40.56157,-0.45047,7.42575,-2.83,50.00,-1.75,-50.00,1275808.66,239309.04,532.38,-1764.44,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:57,795,IDLE,0,CRASH_RISK,4943.95000,4944.30000,39.4,100.00,100.00,4946.66000,4947.66000,4943.59000,4943.95000,61.56,84.59,35.00245,-5.55912,7.52860,-2.71,50.00,-0.01,-50.00,1275808.66,239309.04,532.43,-1648.31,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:57,94,IDLE,0,CRASH_RISK,4944.35000,4944.74000,39.4,100.00,100.00,4946.66000,4947.66000,4943.59000,4944.35000,62.02,88.54,38.74962,3.74717,7.87146,-2.31,50.00,0.00,-50.00,1275808.66,239309.04,532.59,-1261.23,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:57,391,IDLE,0,CRASH_RISK,4944.28000,4944.67000,39.4,100.00,100.00,4946.66000,4947.66000,4943.59000,4944.28000,61.94,87.85,40.19051,1.44089,7.81146,-2.38,50.00,0.00,-50.00,1275808.66,239309.04,532.57,-1328.96,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:57,543,IDLE,0,CRASH_RISK,4944.24000,4944.63000,39.1,0.00,0.00,4946.66000,4947.66000,4943.59000,4944.24000,61.89,87.45,39.43775,-0.75276,7.77717,-2.42,50.00,0.00,-50.00,1275808.66,239309.04,532.55,-1367.67,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:58,702,IDLE,0,CRASH_RISK,4944.22000,4944.61000,39.1,100.00,100.00,4946.66000,4947.66000,4943.59000,4944.22000,61.87,87.26,38.47123,-0.96652,7.76003,-2.44,50.00,0.00,-50.00,1275808.66,239309.04,532.54,-1387.03,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:58,894,IDLE,0,CRASH_RISK,4944.31000,4944.70000,39.1,0.00,0.00,4946.66000,4947.66000,4943.59000,4944.31000,61.97,88.14,37.69866,-0.77257,7.83717,-2.35,50.00,0.00,-50.00,1275808.66,239309.04,532.58,-1299.94,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:58,457,IDLE,0,CRASH_RISK,4944.33000,4944.72000,39.1,0.00,0.00,4946.66000,4947.66000,4943.59000,4944.33000,62.00,88.34,31.09701,-6.60165,7.85432,-2.33,50.00,0.00,-50.00,1275808.66,239309.04,532.59,-1280.58,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:59,858,IDLE,0,CRASH_RISK,4944.12000,4944.51000,39.1,0.00,0.00,4946.66000,4947.66000,4943.59000,4944.12000,61.76,86.27,26.60622,-4.49079,7.67432,-2.54,50.00,0.00,-50.00,1275808.66,239309.04,532.50,-1483.82,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:33:59,272,IDLE,0,CRASH_RISK,4944.29000,4944.68000,39.1,100.00,100.00,4946.66000,4947.66000,4943.59000,4944.29000,61.95,87.95,21.57525,-5.03097,7.82003,-2.37,50.00,0.00,-50.00,1275808.66,239309.04,532.57,-1319.31,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:00,748,IDLE,0,UNDER_PRESSURE,4944.29000,4944.68000,39.1,100.00,100.00,4944.29000,4944.29000,4944.29000,4944.29000,61.95,75.17,17.88084,-3.69441,5.35537,-2.37,50.00,-20.47,-50.00,1275808.66,239309.04,532.57,-1319.31,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:00,105,IDLE,0,UNDER_PRESSURE,4944.30000,4944.69000,39.1,0.00,0.00,4944.29000,4944.30000,4944.29000,4944.30000,61.96,75.27,17.19391,-0.68692,5.36394,0.01,50.00,-20.10,-50.00,1275808.66,239309.04,532.57,-1309.63,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:00,374,IDLE,0,UNDER_PRESSURE,4944.32000,4944.71000,39.1,100.00,100.00,4944.29000,4944.32000,4944.29000,4944.32000,61.97,75.46,14.29960,-2.89432,5.38109,0.03,50.00,-19.92,-50.00,1275808.66,239309.04,532.58,-1290.28,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:00,576,IDLE,0,UNDER_PRESSURE,4944.57000,4944.96000,39.1,0.00,0.00,4944.29000,4944.57000,4944.29000,4944.57000,62.16,77.86,15.73745,1.43786,5.59537,0.28,50.00,-19.74,-50.00,1275808.66,239309.04,532.68,-1048.35,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:01,758,IDLE,0,CRASH_RISK,4944.85000,4945.24000,39.1,100.00,100.00,4944.29000,4944.85000,4944.29000,4944.85000,62.37,80.52,23.65715,7.91970,5.83537,0.56,50.00,-19.56,-50.00,1275808.66,239309.04,532.80,-777.42,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:01,971,IDLE,0,CRASH_RISK,4945.52000,4945.91000,39.1,0.00,0.00,4944.29000,4945.52000,4944.29000,4945.52000,62.86,86.83,39.00736,15.35020,6.40966,1.23,50.00,-19.38,-50.00,1275808.66,239309.04,533.07,-129.17,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:01,213,IDLE,0,CRASH_RISK,4945.49000,4945.88000,39.1,100.00,100.00,4944.29000,4945.52000,4944.29000,4945.49000,62.84,86.55,52.68603,13.67867,6.38394,1.20,50.00,-19.26,-50.00,1275808.66,239309.04,533.06,-158.18,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:01,412,IDLE,0,CRASH_RISK,4945.40000,4945.79000,39.1,100.00,100.00,4944.29000,4945.52000,4944.29000,4945.40000,62.77,85.71,62.95807,10.27204,6.30680,1.11,50.00,-19.30,-50.00,1275808.66,239309.04,533.02,-245.26,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:01,512,IDLE,0,CRASH_RISK,4945.38000,4945.77000,39.1,0.00,0.00,4944.29000,4945.52000,4944.29000,4945.38000,62.76,85.52,68.99563,6.03756,6.28966,1.09,50.00,-19.21,-50.00,1275808.66,239309.04,533.01,-264.61,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:02,829,IDLE,0,CRASH_RISK,4945.34000,4945.69000,39.1,100.00,100.00,4944.29000,4945.52000,4944.29000,4945.34000,62.73,85.14,63.97335,-5.02228,6.25537,1.05,50.00,-19.18,-50.00,1275808.66,239309.04,533.00,-303.30,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:02,993,IDLE,0,UNDER_PRESSURE,4945.61000,4946.00000,39.1,0.00,0.00,4944.29000,4945.61000,4944.29000,4945.61000,62.92,87.67,52.93993,-11.03342,6.48680,1.32,50.00,-18.47,-50.00,1275808.66,239309.04,533.10,-42.10,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:02,224,IDLE,0,STABLE,4945.65000,4946.04000,39.1,100.00,100.00,4944.29000,4945.65000,4944.29000,4945.65000,62.95,88.04,45.51713,-7.42280,6.52109,1.36,50.00,-18.29,-50.00,1275808.66,239309.04,533.12,-3.39,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:02,672,IDLE,0,CRASH_RISK,4945.59000,4945.98000,39.1,100.00,100.00,4944.29000,4945.65000,4944.29000,4945.59000,62.91,87.48,40.03439,-5.48274,6.46966,1.30,50.00,-18.32,-50.00,1275808.66,239309.04,533.10,-61.44,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:03,244,IDLE,0,CRASH_RISK,4945.56000,4945.95000,39.1,100.00,100.00,4944.29000,4945.65000,4944.29000,4945.56000,62.89,87.20,33.79222,-6.24217,6.44394,1.27,50.00,-18.27,-50.00,1275808.66,239309.04,533.08,-90.46,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:03,653,IDLE,0,UNDER_PRESSURE,4945.64000,4946.03000,39.1,0.00,0.00,4944.29000,4945.65000,4944.29000,4945.64000,62.94,87.95,27.17383,-6.61839,6.51252,1.35,50.00,-17.79,-50.00,1275808.66,239309.04,533.12,-13.07,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:04,952,IDLE,0,WINNING,4945.67000,4946.06000,39.1,100.00,100.00,4944.29000,4945.67000,4944.29000,4945.67000,62.97,88.22,22.99004,-4.18379,6.53823,1.38,50.00,-17.57,-50.00,1275808.66,239309.04,533.13,15.95,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:04,240,IDLE,0,UNDER_PRESSURE,4945.63000,4946.02000,39.1,0.00,0.00,4944.29000,4945.67000,4944.29000,4945.63000,62.94,87.85,18.90256,-4.08748,6.50394,1.34,50.00,-17.56,-50.00,1275808.66,239309.04,533.11,-22.74,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:04,494,IDLE,0,STABLE,4945.65000,4946.04000,39.1,0.00,0.00,4944.29000,4945.67000,4944.29000,4945.65000,62.95,88.04,16.56205,-2.34051,6.52109,1.36,50.00,-17.30,-50.00,1275808.66,239309.04,533.12,-3.40,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:05,912,IDLE,0,WINNING,4945.67000,4946.06000,39.1,100.00,100.00,4944.29000,4945.67000,4944.29000,4945.67000,62.97,88.22,13.72583,-2.83622,6.53823,1.38,50.00,-17.02,-50.00,1275808.66,239309.04,533.13,15.95,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:05,654,IDLE,0,UNDER_PRESSURE,4945.63000,4946.02000,39.1,100.00,100.00,4944.29000,4945.67000,4944.29000,4945.63000,62.94,87.85,11.32549,-2.40034,6.50394,1.34,50.00,-17.05,-50.00,1275808.66,239309.04,533.11,-22.74,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:06,809,IDLE,0,STABLE,4945.65000,4946.04000,39.1,0.00,0.00,4944.29000,4945.67000,4944.29000,4945.65000,62.95,88.04,9.06039,-2.26510,6.52109,1.36,50.00,-16.77,-50.00,1275808.66,239309.04,533.12,-3.40,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:06,273,IDLE,0,WINNING,4945.88000,4946.23000,39.1,0.00,0.00,4944.29000,4945.88000,4944.29000,4945.88000,63.11,90.17,10.04038,0.97999,6.71823,1.59,50.00,-16.48,-50.00,1275808.66,239309.04,533.21,219.06,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:07,688,IDLE,0,WINNING,4946.38000,4946.77000,39.1,0.00,0.00,4944.29000,4946.38000,4944.29000,4946.38000,63.47,94.77,22.53907,12.49869,7.14680,2.09,50.00,-16.30,-50.00,1275808.66,239309.04,533.42,702.54,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.03 22:34:08,321,IDLE,0,WINNING,4946.37000,4946.76000,39.1,0.00,0.00,4944.29000,4946.38000,4944.29000,4946.37000,63.46,94.68,18.15373,-4.38534,7.13823,2.08,50.00,-16.16,-50.00,1275808.66,239309.04,533.41,692.85,0.00,0.00,3,BUY,0.03,B:0.00/0.00|B:0.00/0.00|B:0.00/0.00|...,NONE,
