Time,Open,High,Low,Close,Volume
2025.12.12 00:05:00,1.1738,1.17387,1.17379,1.17387,7
2025.12.12 00:06:00,1.17386,1.17387,1.17386,1.17386,7
2025.12.12 00:07:00,1.17386,1.17386,1.17386,1.17386,1
2025.12.12 00:08:00,1.17386,1.17387,1.17386,1.17386,3
2025.12.12 00:09:00,1.17387,1.17387,1.17386,1.17387,3
2025.12.12 00:10:00,1.17387,1.17387,1.17386,1.17387,3
2025.12.12 00:11:00,1.17387,1.17387,1.17386,1.17387,3
2025.12.12 00:12:00,1.17386,1.17387,1.17386,1.17387,6
2025.12.12 00:13:00,1.17387,1.17394,1.17383,1.17392,8
2025.12.12 00:14:00,1.17392,1.17392,1.17352,1.17381,16
2025.12.12 00:15:00,1.17381,1.17386,1.17379,1.1738,6
2025.12.12 00:16:00,1.1738,1.17386,1.17378,1.17386,8
2025.12.12 00:17:00,1.1738,1.17386,1.17379,1.17379,3
2025.12.12 00:18:00,1.17386,1.17387,1.17381,1.17381,3
2025.12.12 00:19:00,1.17387,1.17387,1.17381,1.17381,2
2025.12.12 00:20:00,1.17387,1.17387,1.17384,1.17386,4
2025.12.12 00:21:00,1.17388,1.17388,1.1738,1.17388,3
2025.12.12 00:22:00,1.1738,1.17388,1.1738,1.1738,3
2025.12.12 00:23:00,1.17388,1.17388,1.1738,1.17388,3
2025.12.12 00:24:00,1.1738,1.17389,1.1738,1.17389,5
2025.12.12 00:25:00,1.17389,1.1739,1.17389,1.1739,2
2025.12.12 00:26:00,1.17389,1.17391,1.17382,1.1739,10
2025.12.12 00:27:00,1.1739,1.17393,1.1739,1.17392,5
2025.12.12 00:28:00,1.17392,1.17392,1.17384,1.17392,6
2025.12.12 00:29:00,1.17392,1.17392,1.17387,1.17387,2
2025.12.12 00:30:00,1.17387,1.17387,1.17386,1.17387,3
2025.12.12 00:31:00,1.17387,1.17387,1.17387,1.17387,1
2025.12.12 00:32:00,1.17387,1.17387,1.17387,1.17387,1
2025.12.12 00:33:00,1.17387,1.17387,1.17386,1.17387,3
2025.12.12 00:34:00,1.17387,1.17387,1.17387,1.17387,1
2025.12.12 00:35:00,1.17387,1.17387,1.17386,1.17387,3
2025.12.12 00:36:00,1.17387,1.17387,1.17386,1.17387,5
2025.12.12 00:37:00,1.17387,1.17388,1.17387,1.17387,5
2025.12.12 00:38:00,1.17387,1.1739,1.17387,1.17389,10
2025.12.12 00:39:00,1.17388,1.1739,1.17387,1.17387,14
2025.12.12 00:40:00,1.17387,1.17388,1.17386,1.17387,5
2025.12.12 00:41:00,1.17387,1.17387,1.17387,1.17387,1
2025.12.12 00:42:00,1.17387,1.17387,1.17387,1.17387,1
2025.12.12 00:43:00,1.17387,1.17387,1.17383,1.17383,11
2025.12.12 00:44:00,1.17384,1.17385,1.17381,1.17383,20
2025.12.12 00:45:00,1.17383,1.17384,1.17378,1.17379,19
2025.12.12 00:46:00,1.1738,1.17383,1.17377,1.17383,10
2025.12.12 00:47:00,1.17382,1.17392,1.17378,1.17392,7
2025.12.12 00:48:00,1.17381,1.17392,1.17381,1.1739,6
2025.12.12 00:49:00,1.17382,1.1739,1.1738,1.1739,6
2025.12.12 00:50:00,1.1738,1.1739,1.1738,1.1739,5
2025.12.12 00:51:00,1.17386,1.17392,1.17386,1.17392,6
2025.12.12 00:52:00,1.17391,1.17391,1.17391,1.17391,1
2025.12.12 00:53:00,1.17391,1.17392,1.17385,1.17386,4
2025.12.12 00:54:00,1.17392,1.17392,1.17385,1.17391,5
2025.12.12 00:55:00,1.17391,1.17392,1.1739,1.1739,4
2025.12.12 00:56:00,1.1739,1.17391,1.17381,1.17391,7
2025.12.12 00:57:00,1.17391,1.17392,1.17391,1.17392,2
2025.12.12 00:58:00,1.17392,1.17392,1.1738,1.17391,3
2025.12.12 00:59:00,1.17391,1.17392,1.17382,1.17383,22
2025.12.12 01:00:00,1.1739,1.174,1.17381,1.174,49
2025.12.12 01:01:00,1.17401,1.1741,1.174,1.17404,23
2025.12.12 01:02:00,1.17404,1.17404,1.17399,1.17399,10
2025.12.12 01:03:00,1.17399,1.17399,1.17399,1.17399,1
2025.12.12 01:04:00,1.174,1.17404,1.17399,1.17404,3
2025.12.12 01:05:00,1.17405,1.17415,1.17404,1.1740599999999999,18
2025.12.12 01:06:00,1.1740599999999999,1.17409,1.1740599999999999,1.1740599999999999,4
2025.12.12 01:07:00,1.1740599999999999,1.1740599999999999,1.17405,1.17405,2
2025.12.12 01:08:00,1.1740599999999999,1.1740599999999999,1.17405,1.1740599999999999,5
2025.12.12 01:09:00,1.17405,1.17408,1.17404,1.17408,6
2025.12.12 01:10:00,1.17409,1.17414,1.17408,1.17414,23
2025.12.12 01:11:00,1.17414,1.17415,1.1741,1.1741,5
2025.12.12 01:12:00,1.1741,1.17411,1.17402,1.17403,11
2025.12.12 01:13:00,1.17402,1.17402,1.17394,1.17395,22
2025.12.12 01:14:00,1.17395,1.17398,1.17394,1.17397,16
2025.12.12 01:15:00,1.17397,1.17397,1.17394,1.1739600000000001,13
2025.12.12 01:16:00,1.17397,1.17397,1.1739600000000001,1.1739600000000001,2
2025.12.12 01:17:00,1.1739600000000001,1.1739600000000001,1.17394,1.17395,6
2025.12.12 01:18:00,1.17395,1.1739600000000001,1.17395,1.17395,3
2025.12.12 01:19:00,1.17395,1.17397,1.17395,1.1739600000000001,4
2025.12.12 01:20:00,1.17397,1.17397,1.17395,1.17397,10
2025.12.12 01:21:00,1.17399,1.17399,1.17397,1.17398,6
2025.12.12 01:22:00,1.17399,1.17399,1.17397,1.17398,5
2025.12.12 01:23:00,1.17399,1.174,1.17393,1.17395,20
2025.12.12 01:24:00,1.17395,1.17398,1.17392,1.17392,23
2025.12.12 01:25:00,1.17394,1.17394,1.17392,1.17394,10
2025.12.12 01:26:00,1.17393,1.17395,1.17393,1.17394,9
2025.12.12 01:27:00,1.17394,1.17395,1.17392,1.17393,10
2025.12.12 01:28:00,1.17394,1.17395,1.17394,1.17394,11
2025.12.12 01:29:00,1.17395,1.1739600000000001,1.17394,1.17395,10
2025.12.12 01:30:00,1.17395,1.17395,1.17391,1.17392,13
2025.12.12 01:31:00,1.17391,1.17393,1.17388,1.17388,19
2025.12.12 01:32:00,1.17389,1.1739,1.17379,1.17388,27
2025.12.12 01:33:00,1.17388,1.17391,1.17385,1.17387,31
2025.12.12 01:34:00,1.17387,1.17388,1.17371,1.17372,19
2025.12.12 01:35:00,1.17371,1.17372,1.1736900000000001,1.17371,22
2025.12.12 01:36:00,1.17371,1.17372,1.1736900000000001,1.17371,18
2025.12.12 01:37:00,1.17371,1.17376,1.17371,1.17376,7
2025.12.12 01:38:00,1.17376,1.1738,1.17376,1.1738,13
2025.12.12 01:39:00,1.1738,1.17381,1.17375,1.17375,11
2025.12.12 01:40:00,1.17376,1.17379,1.17376,1.17379,9
2025.12.12 01:41:00,1.1738,1.17381,1.17379,1.1738,7
2025.12.12 01:42:00,1.1738,1.1738,1.1738,1.1738,1
2025.12.12 01:43:00,1.1738,1.17383,1.1738,1.17381,14
2025.12.12 01:44:00,1.17382,1.17382,1.1738,1.1738,12
2025.12.12 01:45:00,1.1738,1.17394,1.17378,1.1739,12
2025.12.12 01:46:00,1.1739,1.17393,1.17386,1.1739,13
2025.12.12 01:47:00,1.17391,1.174,1.17391,1.17395,9
2025.12.12 01:48:00,1.17395,1.17395,1.17395,1.17395,1
2025.12.12 01:49:00,1.17395,1.17399,1.17395,1.17397,7
2025.12.12 01:50:00,1.17397,1.17397,1.17392,1.17393,8
2025.12.12 01:51:00,1.17393,1.17393,1.17393,1.17393,1
2025.12.12 01:52:00,1.17393,1.17397,1.17393,1.1739600000000001,9
2025.12.12 01:53:00,1.1739600000000001,1.1739600000000001,1.17394,1.17394,9
2025.12.12 01:54:00,1.1739600000000001,1.17397,1.1739600000000001,1.17397,2
2025.12.12 01:55:00,1.17397,1.17397,1.17392,1.17392,5
2025.12.12 01:56:00,1.17392,1.17394,1.1739,1.1739,7
2025.12.12 01:57:00,1.1739,1.17391,1.17387,1.17389,15
2025.12.12 01:58:00,1.17388,1.17395,1.17388,1.17395,7
2025.12.12 01:59:00,1.17395,1.17407,1.17395,1.1740599999999999,24
2025.12.12 02:00:00,1.1740599999999999,1.17425,1.1740599999999999,1.17424,35
2025.12.12 02:01:00,1.17425,1.17425,1.17418,1.17425,26
2025.12.12 02:02:00,1.17425,1.17432,1.17409,1.1741,29
2025.12.12 02:03:00,1.1741,1.17426,1.17409,1.17426,20
2025.12.12 02:04:00,1.17426,1.17431,1.17422,1.17424,15
2025.12.12 02:05:00,1.17423,1.17434,1.17422,1.17424,27
2025.12.12 02:06:00,1.17423,1.17435,1.17423,1.17435,38
2025.12.12 02:07:00,1.17436,1.17437,1.17424,1.1743000000000001,28
2025.12.12 02:08:00,1.17429,1.1743000000000001,1.17426,1.17427,12
2025.12.12 02:09:00,1.17429,1.17429,1.17426,1.17426,4
2025.12.12 02:10:00,1.17426,1.17428,1.17423,1.17427,6
2025.12.12 02:11:00,1.17427,1.17432,1.17426,1.17429,15
2025.12.12 02:12:00,1.1743000000000001,1.17436,1.1743000000000001,1.17433,16
2025.12.12 02:13:00,1.17433,1.17434,1.17428,1.17433,20
2025.12.12 02:14:00,1.17432,1.17434,1.17431,1.17433,21
2025.12.12 02:15:00,1.17433,1.17442,1.1743000000000001,1.17436,28
2025.12.12 02:16:00,1.17436,1.17437,1.17431,1.17433,24
2025.12.12 02:17:00,1.17432,1.17433,1.17428,1.17432,24
2025.12.12 02:18:00,1.17431,1.17433,1.17429,1.17429,17
2025.12.12 02:19:00,1.17429,1.17436,1.17426,1.17436,19
2025.12.12 02:20:00,1.17436,1.17438,1.17432,1.17432,14
2025.12.12 02:21:00,1.1743000000000001,1.17438,1.1743000000000001,1.17436,23
2025.12.12 02:22:00,1.17436,1.17441,1.17436,1.17438,14
2025.12.12 02:23:00,1.17438,1.17442,1.17435,1.17438,28
2025.12.12 02:24:00,1.17438,1.17438,1.17434,1.17434,22
2025.12.12 02:25:00,1.17434,1.17434,1.17423,1.17432,21
2025.12.12 02:26:00,1.17432,1.17434,1.17428,1.17429,21
2025.12.12 02:27:00,1.17429,1.17429,1.17422,1.17425,11
2025.12.12 02:28:00,1.17426,1.17431,1.17424,1.1743000000000001,10
2025.12.12 02:29:00,1.17431,1.17433,1.17429,1.17429,13
2025.12.12 02:30:00,1.17427,1.17427,1.1742,1.1742,32
2025.12.12 02:31:00,1.1742,1.17422,1.1742,1.17421,11
2025.12.12 02:32:00,1.17422,1.17422,1.17412,1.17413,21
2025.12.12 02:33:00,1.17412,1.17431,1.17411,1.17426,31
2025.12.12 02:34:00,1.17426,1.17435,1.17425,1.17431,25
2025.12.12 02:35:00,1.17431,1.1743999999999999,1.1743000000000001,1.17437,42
2025.12.12 02:36:00,1.17436,1.17438,1.17425,1.17426,32
2025.12.12 02:37:00,1.17427,1.17427,1.17423,1.17423,17
2025.12.12 02:38:00,1.17423,1.17423,1.17418,1.17422,25
2025.12.12 02:39:00,1.17421,1.17427,1.17421,1.17421,28
2025.12.12 02:40:00,1.17421,1.17427,1.17419,1.17425,24
2025.12.12 02:41:00,1.17425,1.17433,1.17425,1.17426,28
2025.12.12 02:42:00,1.17425,1.17428,1.17425,1.17427,17
2025.12.12 02:43:00,1.17427,1.17431,1.17425,1.17428,8
2025.12.12 02:44:00,1.1743000000000001,1.17432,1.17428,1.17428,7
2025.12.12 02:45:00,1.17428,1.17437,1.17427,1.17437,10
2025.12.12 02:46:00,1.17437,1.17439,1.17436,1.17438,13
2025.12.12 02:47:00,1.17438,1.17443,1.17436,1.17441,29
2025.12.12 02:48:00,1.17441,1.17442,1.17432,1.17436,31
2025.12.12 02:49:00,1.17436,1.17436,1.17432,1.17435,13
2025.12.12 02:50:00,1.17434,1.17437,1.17432,1.17435,32
2025.12.12 02:51:00,1.17435,1.17435,1.17397,1.17398,36
2025.12.12 02:52:00,1.17398,1.17405,1.17397,1.17405,19
2025.12.12 02:53:00,1.1740599999999999,1.17409,1.17404,1.17405,26
2025.12.12 02:54:00,1.17403,1.17405,1.1739,1.17392,55
2025.12.12 02:55:00,1.17401,1.17413,1.17395,1.17407,62
2025.12.12 02:56:00,1.17408,1.17408,1.174,1.17402,38
2025.12.12 02:57:00,1.17404,1.17407,1.174,1.17401,17
2025.12.12 02:58:00,1.17401,1.17403,1.17399,1.17399,18
2025.12.12 02:59:00,1.17399,1.17405,1.17397,1.17402,22
2025.12.12 03:00:00,1.17402,1.17412,1.17401,1.17405,55
2025.12.12 03:01:00,1.1740599999999999,1.17407,1.17399,1.17399,27
2025.12.12 03:02:00,1.17401,1.17403,1.17385,1.17385,26
2025.12.12 03:03:00,1.17386,1.1739,1.17383,1.17385,22
2025.12.12 03:04:00,1.17385,1.17394,1.17375,1.17387,48
2025.12.12 03:05:00,1.17387,1.17401,1.17381,1.17399,24
2025.12.12 03:06:00,1.17398,1.17398,1.17389,1.17389,14
2025.12.12 03:07:00,1.17387,1.17387,1.17382,1.17383,29
2025.12.12 03:08:00,1.17385,1.17397,1.17382,1.1739600000000001,21
2025.12.12 03:09:00,1.17397,1.174,1.17391,1.17393,19
2025.12.12 03:10:00,1.17392,1.17409,1.17392,1.17409,16
2025.12.12 03:11:00,1.17409,1.17413,1.174,1.1740599999999999,21
2025.12.12 03:12:00,1.1740599999999999,1.17407,1.174,1.1740599999999999,32
2025.12.12 03:13:00,1.1740599999999999,1.1741,1.17401,1.17405,26
2025.12.12 03:14:00,1.17405,1.1740599999999999,1.17405,1.17405,7
2025.12.12 03:15:00,1.17405,1.17422,1.17405,1.17422,15
2025.12.12 03:16:00,1.17422,1.17435,1.17422,1.1743000000000001,21
2025.12.12 03:17:00,1.1743000000000001,1.1743000000000001,1.17424,1.17425,13
2025.12.12 03:18:00,1.17425,1.17428,1.1742,1.17421,9
2025.12.12 03:19:00,1.17421,1.17434,1.17421,1.17433,15
2025.12.12 03:20:00,1.17433,1.1743999999999999,1.17431,1.17435,24
2025.12.12 03:21:00,1.17435,1.17438,1.17434,1.17438,11
2025.12.12 03:22:00,1.17439,1.17441,1.17439,1.17439,7
2025.12.12 03:23:00,1.1743999999999999,1.1745,1.1743999999999999,1.17446,11
2025.12.12 03:24:00,1.17446,1.17447,1.17446,1.17446,5
2025.12.12 03:25:00,1.17446,1.17455,1.17445,1.17454,15
2025.12.12 03:26:00,1.17454,1.17459,1.17452,1.17458,25
2025.12.12 03:27:00,1.1745700000000001,1.1746,1.17445,1.17448,29
2025.12.12 03:28:00,1.17447,1.17455,1.17445,1.17451,26
2025.12.12 03:29:00,1.17451,1.1745700000000001,1.17451,1.17454,21
2025.12.12 03:30:00,1.17452,1.17456,1.17447,1.1745,35
2025.12.12 03:31:00,1.1745,1.17451,1.17424,1.17424,30
2025.12.12 03:32:00,1.17424,1.17425,1.17422,1.17424,8
2025.12.12 03:33:00,1.17424,1.17424,1.17404,1.17409,19
2025.12.12 03:34:00,1.17408,1.17408,1.17402,1.17405,13
2025.12.12 03:35:00,1.17405,1.1741,1.17404,1.17408,10
2025.12.12 03:36:00,1.17409,1.17409,1.17395,1.17395,23
2025.12.12 03:37:00,1.17395,1.17402,1.17395,1.17395,30
2025.12.12 03:38:00,1.17395,1.17395,1.17374,1.17374,30
2025.12.12 03:39:00,1.17374,1.17379,1.1737,1.17379,20
2025.12.12 03:40:00,1.17376,1.17378,1.1737,1.17371,19
2025.12.12 03:41:00,1.1737,1.17378,1.1736900000000001,1.17376,15
2025.12.12 03:42:00,1.17376,1.1738,1.17375,1.17376,21
2025.12.12 03:43:00,1.17378,1.17386,1.17365,1.1737,26
2025.12.12 03:44:00,1.1736900000000001,1.1737,1.17364,1.17364,17
2025.12.12 03:45:00,1.17365,1.17373,1.17362,1.17373,23
2025.12.12 03:46:00,1.17373,1.17376,1.17357,1.17357,19
2025.12.12 03:47:00,1.17358,1.17361,1.17353,1.17353,23
2025.12.12 03:48:00,1.17354,1.17355,1.17344,1.17346,16
2025.12.12 03:49:00,1.17347,1.17348,1.17341,1.17348,22
2025.12.12 03:50:00,1.17346,1.17347,1.17337,1.17339,31
2025.12.12 03:51:00,1.17339,1.17346,1.17339,1.17346,54
2025.12.12 03:52:00,1.17346,1.17348,1.17339,1.17342,19
2025.12.12 03:53:00,1.17342,1.17342,1.17332,1.17334,40
2025.12.12 03:54:00,1.1733500000000001,1.1733500000000001,1.17328,1.17328,4
2025.12.12 03:55:00,1.17329,1.17332,1.17322,1.17331,24
2025.12.12 03:56:00,1.17332,1.1734499999999999,1.17332,1.1734499999999999,8
2025.12.12 03:57:00,1.1734499999999999,1.17353,1.17343,1.17346,31
2025.12.12 03:58:00,1.17347,1.17356,1.17343,1.17343,28
2025.12.12 03:59:00,1.17344,1.17347,1.17343,1.17346,19
2025.12.12 04:00:00,1.17346,1.17354,1.17346,1.17348,19
2025.12.12 04:01:00,1.17348,1.17353,1.17336,1.17336,24
