Time,Open,High,Low,Close,Volume
2025.12.12 00:05:00,1.37606,1.37729,1.37606,1.37676,19
2025.12.12 00:06:00,1.37674,1.37735,1.37674,1.37729,13
2025.12.12 00:07:00,1.37726,1.37729,1.37725,1.37729,5
2025.12.12 00:08:00,1.37716,1.37727,1.37716,1.37727,3
2025.12.12 00:09:00,1.3772,1.3772,1.37664,1.37671,19
2025.12.12 00:10:00,1.37671,1.3768099999999999,1.37671,1.3768099999999999,2
2025.12.12 00:11:00,1.37684,1.37686,1.37684,1.37686,4
2025.12.12 00:12:00,1.37687,1.3768799999999999,1.37684,1.37684,3
2025.12.12 00:13:00,1.37684,1.37732,1.37684,1.37729,14
2025.12.12 00:14:00,1.37729,1.37735,1.37729,1.37733,11
2025.12.12 00:15:00,1.37732,1.37732,1.3768099999999999,1.3768099999999999,13
2025.12.12 00:16:00,1.3768,1.3768099999999999,1.37662,1.37662,7
2025.12.12 00:17:00,1.37662,1.37706,1.37662,1.3768799999999999,13
2025.12.12 00:18:00,1.37689,1.37691,1.37689,1.37691,2
2025.12.12 00:19:00,1.37691,1.37691,1.37691,1.37691,1
2025.12.12 00:20:00,1.37691,1.37691,1.37686,1.37686,2
2025.12.12 00:21:00,1.37686,1.37686,1.37686,1.37686,1
2025.12.12 00:22:00,1.37686,1.37686,1.37686,1.37686,1
2025.12.12 00:23:00,1.37686,1.37686,1.37659,1.37659,4
2025.12.12 00:24:00,1.3768500000000001,1.37691,1.3768500000000001,1.3769,4
2025.12.12 00:25:00,1.3769,1.37691,1.3769,1.37691,2
2025.12.12 00:26:00,1.37691,1.37698,1.37691,1.37698,7
2025.12.12 00:27:00,1.37698,1.3771,1.37659,1.37696,17
2025.12.12 00:28:00,1.37687,1.37694,1.3768500000000001,1.3768799999999999,5
2025.12.12 00:29:00,1.3768799999999999,1.37696,1.3768799999999999,1.37696,4
2025.12.12 00:30:00,1.37696,1.37698,1.3768799999999999,1.37696,7
2025.12.12 00:31:00,1.37702,1.37709,1.37697,1.37707,11
2025.12.12 00:32:00,1.37709,1.37709,1.37704,1.37709,6
2025.12.12 00:33:00,1.37709,1.37714,1.37702,1.37714,8
2025.12.12 00:34:00,1.37714,1.3771900000000001,1.37693,1.37705,21
2025.12.12 00:35:00,1.37705,1.3771,1.37692,1.37693,12
2025.12.12 00:36:00,1.37692,1.37693,1.37692,1.37693,6
2025.12.12 00:37:00,1.37692,1.3771900000000001,1.37692,1.3771900000000001,11
2025.12.12 00:38:00,1.3772,1.37729,1.37714,1.37728,10
2025.12.12 00:39:00,1.37729,1.37733,1.3771900000000001,1.3772199999999999,52
2025.12.12 00:40:00,1.37721,1.37736,1.3772,1.37734,31
2025.12.12 00:41:00,1.37735,1.37737,1.37731,1.37735,15
2025.12.12 00:42:00,1.37736,1.37736,1.37735,1.37735,2
2025.12.12 00:43:00,1.37735,1.37737,1.37733,1.37737,13
2025.12.12 00:44:00,1.37736,1.37736,1.37729,1.37733,13
2025.12.12 00:45:00,1.37736,1.37736,1.37704,1.37728,20
2025.12.12 00:46:00,1.37729,1.37732,1.37728,1.37728,8
2025.12.12 00:47:00,1.3773,1.37732,1.37707,1.37732,8
2025.12.12 00:48:00,1.37732,1.37734,1.37727,1.37734,9
2025.12.12 00:49:00,1.37733,1.37733,1.37707,1.37728,21
2025.12.12 00:50:00,1.37729,1.37734,1.37728,1.37728,38
2025.12.12 00:51:00,1.37731,1.37756,1.37724,1.37732,49
2025.12.12 00:52:00,1.37734,1.3774199999999999,1.37729,1.37729,33
2025.12.12 00:53:00,1.3773,1.3774,1.3773,1.37733,19
2025.12.12 00:54:00,1.37736,1.37736,1.37728,1.37736,21
2025.12.12 00:55:00,1.3773,1.37736,1.37728,1.37732,19
2025.12.12 00:56:00,1.37732,1.37735,1.3773,1.37732,9
2025.12.12 00:57:00,1.37734,1.37743,1.37687,1.37717,34
2025.12.12 00:58:00,1.37717,1.37727,1.37717,1.37721,37
2025.12.12 00:59:00,1.3772,1.37724,1.37716,1.37716,25
2025.12.12 01:00:00,1.37716,1.37741,1.37641,1.37741,42
2025.12.12 01:01:00,1.37736,1.37736,1.3771900000000001,1.3771900000000001,5
2025.12.12 01:02:00,1.3771900000000001,1.3771900000000001,1.3771900000000001,1.3771900000000001,1
2025.12.12 01:03:00,1.3771900000000001,1.3771900000000001,1.3771900000000001,1.3771900000000001,1
2025.12.12 01:04:00,1.3771900000000001,1.3772,1.3771900000000001,1.3772,4
2025.12.12 01:05:00,1.3772,1.3772,1.3771,1.3771,6
2025.12.12 01:06:00,1.37711,1.3772,1.3771,1.3772,4
2025.12.12 01:07:00,1.3772,1.3772,1.37711,1.3772,7
2025.12.12 01:08:00,1.3772,1.37721,1.3771900000000001,1.3772,8
2025.12.12 01:09:00,1.37721,1.37721,1.37717,1.3772,5
2025.12.12 01:10:00,1.37718,1.37721,1.37711,1.37711,7
2025.12.12 01:11:00,1.37711,1.37711,1.37711,1.37711,1
2025.12.12 01:12:00,1.37718,1.3772,1.37711,1.37711,5
2025.12.12 01:13:00,1.3771200000000001,1.37721,1.3771200000000001,1.3772,7
2025.12.12 01:14:00,1.37728,1.37738,1.3771900000000001,1.3771900000000001,12
2025.12.12 01:15:00,1.3771900000000001,1.37726,1.37718,1.3772,6
2025.12.12 01:16:00,1.3772,1.3772,1.37716,1.3771900000000001,21
2025.12.12 01:17:00,1.3771900000000001,1.37721,1.37717,1.3772,8
2025.12.12 01:18:00,1.37721,1.3772199999999999,1.37718,1.3772,8
2025.12.12 01:19:00,1.3772,1.3772,1.37717,1.3772,3
2025.12.12 01:20:00,1.3772,1.37721,1.3772,1.3772,3
2025.12.12 01:21:00,1.3772,1.3772,1.3772,1.3772,1
2025.12.12 01:22:00,1.3772,1.37721,1.37717,1.37718,8
