Time,Open,High,Low,Close,Volume
2025.12.12 01:00:00,4280.57,4282.35,4280.57,4281.83,51
2025.12.12 01:01:00,4282.01,4282.65,4281.69,4282.57,42
2025.12.12 01:02:00,4282.62,4283.46,4282.44,4282.44,47
2025.12.12 01:03:00,4282.5,4282.93,4282.5,4282.79,32
2025.12.12 01:04:00,4282.79,4282.9,4282.73,4282.89,34
2025.12.12 01:05:00,4282.88,4282.88,4282.36,4282.4,33
2025.12.12 01:06:00,4282.4,4282.4,4281.82,4282.02,49
2025.12.12 01:07:00,4282.0,4282.85,4281.9,4282.72,44
2025.12.12 01:08:00,4282.73,4282.78,4281.59,4281.89,43
2025.12.12 01:09:00,4281.92,4282.1,4281.73,4281.76,34
2025.12.12 01:10:00,4281.82,4282.85,4281.65,4282.84,97
2025.12.12 01:11:00,4282.83,4282.83,4282.02,4282.08,51
2025.12.12 01:12:00,4282.09,4282.12,4281.37,4282.07,51
2025.12.12 01:13:00,4282.06,4282.63,4282.02,4282.33,63
2025.12.12 01:14:00,4282.26,4282.3,4281.67,4281.73,54
2025.12.12 01:15:00,4281.72,4281.94,4281.33,4281.64,115
2025.12.12 01:16:00,4281.56,4281.56,4280.4,4280.56,41
2025.12.12 01:17:00,4280.84,4281.84,4280.76,4281.84,33
2025.12.12 01:18:00,4281.84,4282.94,4281.81,4282.81,64
2025.12.12 01:19:00,4282.82,4282.89,4281.26,4281.33,50
2025.12.12 01:20:00,4281.37,4281.37,4279.76,4279.76,65
2025.12.12 01:21:00,4279.72,4280.37,4279.47,4280.13,53
2025.12.12 01:22:00,4280.12,4280.41,4279.75,4280.09,69
2025.12.12 01:23:00,4280.17,4280.23,4278.61,4278.94,48
2025.12.12 01:24:00,4278.96,4279.05,4278.42,4278.58,59
2025.12.12 01:25:00,4278.88,4279.11,4278.15,4278.16,53
2025.12.12 01:26:00,4278.15,4278.34,4277.61,4277.85,38
2025.12.12 01:27:00,4277.87,4278.9,4277.87,4278.75,52
2025.12.12 01:28:00,4278.78,4279.02,4278.34,4278.53,32
2025.12.12 01:29:00,4278.53,4280.06,4278.53,4280.0,63
2025.12.12 01:30:00,4280.01,4281.17,4279.54,4280.94,67
2025.12.12 01:31:00,4280.96,4281.04,4279.02,4279.16,73
2025.12.12 01:32:00,4279.26,4279.84,4279.24,4279.45,44
2025.12.12 01:33:00,4279.46,4279.49,4278.51,4278.78,43
2025.12.12 01:34:00,4278.75,4278.75,4277.22,4277.27,64
2025.12.12 01:35:00,4277.29,4277.55,4277.07,4277.18,58
2025.12.12 01:36:00,4277.13,4277.38,4276.56,4276.58,55
2025.12.12 01:37:00,4276.56,4276.99,4275.66,4275.66,54
2025.12.12 01:38:00,4275.72,4276.64,4275.72,4276.26,58
2025.12.12 01:39:00,4276.28,4276.5,4272.77,4276.02,106
2025.12.12 01:40:00,4276.03,4276.06,4272.48,4273.84,133
2025.12.12 01:41:00,4273.87,4274.91,4273.56,4274.08,114
2025.12.12 01:42:00,4274.12,4274.14,4273.22,4273.85,81
2025.12.12 01:43:00,4273.86,4275.6,4273.86,4275.48,93
2025.12.12 01:44:00,4275.65,4276.21,4274.94,4275.4,82
2025.12.12 01:45:00,4275.37,4277.75,4275.37,4276.78,112
2025.12.12 01:46:00,4276.71,4277.34,4275.56,4276.3,96
2025.12.12 01:47:00,4276.19,4277.28,4276.19,4276.51,60
2025.12.12 01:48:00,4276.44,4276.73,4275.55,4276.29,49
2025.12.12 01:49:00,4276.32,4276.45,4274.88,4274.95,44
2025.12.12 01:50:00,4274.96,4275.61,4274.09,4275.22,40
2025.12.12 01:51:00,4275.23,4275.23,4273.91,4274.84,54
2025.12.12 01:52:00,4274.84,4277.29,4274.77,4277.05,88
2025.12.12 01:53:00,4277.06,4277.63,4276.64,4277.12,78
2025.12.12 01:54:00,4277.12,4277.55,4276.83,4277.52,60
2025.12.12 01:55:00,4277.53,4277.53,4275.81,4276.1,72
2025.12.12 01:56:00,4276.1,4276.1,4274.31,4274.59,79
2025.12.12 01:57:00,4274.54,4275.04,4273.54,4274.76,99
2025.12.12 01:58:00,4274.7,4275.32,4273.97,4275.18,84
2025.12.12 01:59:00,4275.19,4276.37,4274.35,4276.36,94
2025.12.12 02:00:00,4276.29,4278.0,4276.08,4277.03,107
2025.12.12 02:01:00,4276.99,4277.01,4274.84,4275.79,109
2025.12.12 02:02:00,4275.75,4275.98,4273.97,4273.97,108
2025.12.12 02:03:00,4273.97,4275.11,4273.79,4274.49,78
2025.12.12 02:04:00,4274.46,4275.06,4274.33,4274.56,91
2025.12.12 02:05:00,4274.58,4274.93,4273.83,4274.56,104
2025.12.12 02:06:00,4274.57,4276.41,4274.57,4276.3,89
2025.12.12 02:07:00,4276.27,4276.53,4275.01,4275.05,97
2025.12.12 02:08:00,4275.02,4275.27,4274.34,4274.96,90
2025.12.12 02:09:00,4274.93,4275.2,4274.13,4274.23,66
2025.12.12 02:10:00,4274.28,4274.74,4273.59,4274.73,75
2025.12.12 02:11:00,4274.65,4274.79,4273.69,4274.66,71
2025.12.12 02:12:00,4274.66,4276.46,4274.62,4276.28,83
2025.12.12 02:13:00,4276.25,4276.93,4275.78,4276.78,73
2025.12.12 02:14:00,4276.79,4277.18,4276.32,4276.51,79
2025.12.12 02:15:00,4276.51,4276.95,4275.7,4276.56,78
2025.12.12 02:16:00,4276.56,4276.93,4276.02,4276.91,67
2025.12.12 02:17:00,4276.9,4278.75,4276.62,4278.74,86
2025.12.12 02:18:00,4278.7,4279.28,4278.08,4278.08,90
2025.12.12 02:19:00,4278.03,4278.74,4277.05,4277.46,77
2025.12.12 02:20:00,4277.43,4278.76,4277.43,4278.34,76
2025.12.12 02:21:00,4278.35,4278.84,4277.94,4278.17,81
2025.12.12 02:22:00,4278.01,4279.11,4277.3,4278.48,99
2025.12.12 02:23:00,4278.48,4280.09,4277.9,4278.65,87
2025.12.12 02:24:00,4278.71,4279.58,4278.31,4279.29,94
2025.12.12 02:25:00,4279.63,4280.05,4277.85,4278.55,109
2025.12.12 02:26:00,4278.52,4278.79,4277.34,4278.75,109
2025.12.12 02:27:00,4278.76,4278.77,4277.47,4278.37,86
2025.12.12 02:28:00,4278.53,4278.53,4277.75,4278.0,52
2025.12.12 02:29:00,4278.02,4278.7,4278.02,4278.39,44
2025.12.12 02:30:00,4278.41,4278.87,4277.73,4278.22,78
2025.12.12 02:31:00,4278.14,4278.14,4277.16,4277.16,57
2025.12.12 02:32:00,4277.17,4277.19,4276.84,4277.07,50
2025.12.12 02:33:00,4277.08,4277.28,4276.61,4276.84,104
2025.12.12 02:34:00,4276.81,4276.87,4276.42,4276.48,101
2025.12.12 02:35:00,4276.47,4276.7,4275.49,4275.51,136
2025.12.12 02:36:00,4275.55,4275.69,4274.41,4274.42,108
2025.12.12 02:37:00,4274.34,4274.49,4273.78,4274.38,106
2025.12.12 02:38:00,4274.4,4275.27,4274.16,4275.25,97
2025.12.12 02:39:00,4275.3,4275.96,4274.95,4274.95,82
2025.12.12 02:40:00,4274.92,4275.32,4274.51,4275.3,104
2025.12.12 02:41:00,4275.29,4276.04,4275.29,4275.55,95
2025.12.12 02:42:00,4275.56,4275.77,4275.29,4275.31,77
2025.12.12 02:43:00,4275.36,4275.88,4275.3,4275.56,107
2025.12.12 02:44:00,4275.53,4275.86,4275.28,4275.33,110
2025.12.12 02:45:00,4275.35,4275.54,4275.06,4275.51,73
2025.12.12 02:46:00,4275.52,4275.91,4274.98,4275.16,108
2025.12.12 02:47:00,4275.15,4275.58,4274.9,4274.98,109
2025.12.12 02:48:00,4274.98,4275.78,4274.77,4275.17,140
2025.12.12 02:49:00,4275.18,4275.43,4274.91,4275.29,102
2025.12.12 02:50:00,4275.29,4275.39,4274.03,4274.2,143
2025.12.12 02:51:00,4274.2,4274.39,4273.25,4273.41,152
2025.12.12 02:52:00,4273.37,4273.85,4272.72,4273.05,139
2025.12.12 02:53:00,4273.08,4273.18,4271.8,4271.85,151
2025.12.12 02:54:00,4271.86,4271.89,4268.87,4270.81,153
2025.12.12 02:55:00,4270.76,4272.52,4270.75,4271.91,174
2025.12.12 02:56:00,4271.86,4273.07,4271.67,4272.01,151
2025.12.12 02:57:00,4272.03,4272.82,4271.56,4272.79,134
2025.12.12 02:58:00,4272.79,4272.84,4271.47,4271.47,119
2025.12.12 02:59:00,4271.46,4271.47,4269.06,4269.42,118
2025.12.12 03:00:00,4269.42,4271.59,4266.88,4269.61,243
2025.12.12 03:01:00,4269.57,4271.06,4268.82,4271.06,249
2025.12.12 03:02:00,4271.1,4272.11,4268.71,4268.84,219
2025.12.12 03:03:00,4268.88,4269.3,4267.17,4267.17,202
2025.12.12 03:04:00,4267.22,4268.47,4266.36,4267.01,206
2025.12.12 03:05:00,4267.02,4269.02,4266.53,4266.53,209
2025.12.12 03:06:00,4266.45,4268.46,4266.39,4268.06,176
2025.12.12 03:07:00,4268.07,4268.44,4266.2,4266.58,185
2025.12.12 03:08:00,4266.56,4268.32,4266.48,4268.26,186
2025.12.12 03:09:00,4268.3,4270.43,4268.25,4269.41,170
2025.12.12 03:10:00,4269.39,4271.63,4269.12,4271.46,177
2025.12.12 03:11:00,4271.43,4272.86,4271.21,4272.86,198
2025.12.12 03:12:00,4272.84,4273.48,4271.74,4273.02,193
2025.12.12 03:13:00,4273.0,4275.48,4273.0,4274.73,231
2025.12.12 03:14:00,4274.84,4275.45,4274.03,4274.33,183
2025.12.12 03:15:00,4274.49,4275.97,4273.84,4275.83,215
2025.12.12 03:16:00,4275.85,4276.04,4274.56,4275.24,174
2025.12.12 03:17:00,4275.25,4276.05,4275.24,4275.74,155
2025.12.12 03:18:00,4275.78,4275.78,4272.93,4272.94,171
2025.12.12 03:19:00,4272.94,4273.51,4270.6,4271.06,188
2025.12.12 03:20:00,4270.99,4271.32,4268.63,4268.63,168
2025.12.12 03:21:00,4268.64,4268.77,4266.39,4266.63,231
2025.12.12 03:22:00,4266.79,4268.36,4266.55,4268.32,231
2025.12.12 03:23:00,4268.24,4268.72,4266.98,4268.02,210
2025.12.12 03:24:00,4268.03,4269.03,4267.52,4268.86,184
2025.12.12 03:25:00,4268.87,4268.9,4267.51,4268.03,152
2025.12.12 03:26:00,4268.02,4268.93,4266.66,4266.79,181
2025.12.12 03:27:00,4266.84,4268.08,4266.84,4267.43,190
2025.12.12 03:28:00,4267.41,4267.61,4264.53,4264.83,209
2025.12.12 03:29:00,4264.86,4266.38,4264.84,4265.99,170
2025.12.12 03:30:00,4266.03,4267.4,4266.03,4266.95,149
2025.12.12 03:31:00,4266.99,4267.74,4265.98,4266.35,147
2025.12.12 03:32:00,4266.29,4268.21,4266.08,4267.57,190
2025.12.12 03:33:00,4267.59,4267.59,4265.56,4265.65,156
2025.12.12 03:34:00,4265.64,4266.86,4265.06,4266.85,181
2025.12.12 03:35:00,4266.93,4267.24,4266.34,4267.18,140
2025.12.12 03:36:00,4267.2,4267.63,4266.1,4266.88,171
2025.12.12 03:37:00,4266.97,4267.48,4266.47,4267.18,191
2025.12.12 03:38:00,4267.13,4267.5,4265.22,4265.59,201
2025.12.12 03:39:00,4265.59,4267.37,4265.31,4267.37,174
2025.12.12 03:40:00,4267.33,4267.77,4266.49,4266.59,160
2025.12.12 03:41:00,4266.59,4268.77,4266.5,4268.55,173
2025.12.12 03:42:00,4268.58,4269.58,4268.43,4269.44,173
2025.12.12 03:43:00,4269.4,4269.77,4268.42,4269.57,148
2025.12.12 03:44:00,4269.55,4270.07,4268.87,4268.97,159
2025.12.12 03:45:00,4269.02,4270.55,4268.92,4270.32,163
2025.12.12 03:46:00,4270.31,4272.49,4270.31,4272.37,131
2025.12.12 03:47:00,4272.42,4273.26,4271.89,4273.06,131
2025.12.12 03:48:00,4273.09,4273.38,4271.95,4272.45,152
2025.12.12 03:49:00,4272.4,4272.62,4271.6,4271.88,170
2025.12.12 03:50:00,4271.84,4272.85,4271.43,4271.91,108
2025.12.12 03:51:00,4271.87,4273.72,4271.86,4273.24,116
2025.12.12 03:52:00,4273.23,4273.98,4271.88,4272.16,177
2025.12.12 03:53:00,4272.19,4272.19,4269.55,4269.73,209
2025.12.12 03:54:00,4269.71,4270.17,4268.49,4268.49,242
2025.12.12 03:55:00,4268.52,4268.98,4267.92,4268.05,133
2025.12.12 03:56:00,4268.1,4269.48,4268.1,4269.48,180
2025.12.12 03:57:00,4269.3,4269.72,4269.04,4269.46,160
2025.12.12 03:58:00,4269.47,4271.31,4269.44,4270.89,202
2025.12.12 03:59:00,4270.92,4271.67,4270.69,4270.98,130
2025.12.12 04:00:00,4270.91,4272.42,4270.65,4271.85,162
2025.12.12 04:01:00,4272.16,4273.5,4272.07,4272.07,229
2025.12.12 04:02:00,4272.09,4272.94,4271.69,4272.52,175
2025.12.12 04:03:00,4272.56,4272.78,4270.66,4271.31,170
2025.12.12 04:04:00,4271.31,4271.66,4270.54,4270.57,156
2025.12.12 04:05:00,4270.72,4271.8,4270.57,4271.8,113
2025.12.12 04:06:00,4271.73,4272.8,4271.62,4272.49,170
2025.12.12 04:07:00,4272.53,4273.82,4272.25,4273.68,186
2025.12.12 04:08:00,4273.64,4273.7,4272.87,4273.41,170
2025.12.12 04:09:00,4273.41,4274.83,4273.21,4274.79,187
2025.12.12 04:10:00,4274.82,4275.74,4274.51,4275.54,184
2025.12.12 04:11:00,4275.49,4275.71,4274.61,4275.29,197
2025.12.12 04:12:00,4275.21,4276.79,4274.72,4274.72,195
2025.12.12 04:13:00,4274.72,4275.46,4274.49,4274.72,197
2025.12.12 04:14:00,4274.68,4275.55,4274.48,4275.4,201
2025.12.12 04:15:00,4275.38,4276.68,4274.68,4276.49,146
2025.12.12 04:16:00,4276.54,4276.67,4275.45,4275.84,157
2025.12.12 04:17:00,4275.85,4275.85,4274.8,4275.02,94
2025.12.12 04:18:00,4275.02,4275.59,4274.29,4275.55,126
2025.12.12 04:19:00,4275.42,4275.73,4274.98,4274.98,83
2025.12.12 04:20:00,4274.99,4275.13,4274.48,4275.13,123
2025.12.12 04:21:00,4275.11,4275.11,4274.52,4274.55,81
2025.12.12 04:22:00,4274.56,4274.87,4274.05,4274.65,86
2025.12.12 04:23:00,4274.66,4274.83,4274.49,4274.71,64
2025.12.12 04:24:00,4274.67,4274.73,4274.02,4274.07,110
2025.12.12 04:25:00,4274.01,4274.63,4274.01,4274.29,101
2025.12.12 04:26:00,4274.25,4274.65,4273.18,4273.25,97
2025.12.12 04:27:00,4273.24,4273.28,4272.05,4273.2,170
2025.12.12 04:28:00,4273.17,4273.86,4272.79,4273.05,99
2025.12.12 04:29:00,4273.04,4273.61,4272.76,4273.61,85
2025.12.12 04:30:00,4273.57,4276.16,4273.22,4275.56,189
2025.12.12 04:31:00,4275.57,4275.63,4274.21,4274.81,220
2025.12.12 04:32:00,4274.83,4275.4,4273.94,4274.66,203
2025.12.12 04:33:00,4274.67,4276.38,4274.48,4276.18,200
2025.12.12 04:34:00,4276.2,4276.42,4274.79,4275.11,165
2025.12.12 04:35:00,4275.11,4275.43,4273.14,4273.74,142
2025.12.12 04:36:00,4273.71,4276.12,4273.5,4276.09,125
2025.12.12 04:37:00,4276.11,4276.75,4275.71,4276.31,145
2025.12.12 04:38:00,4276.3,4276.32,4275.47,4275.61,193
2025.12.12 04:39:00,4275.57,4275.63,4274.61,4275.02,164
2025.12.12 04:40:00,4275.05,4276.02,4274.98,4275.62,152
2025.12.12 04:41:00,4275.64,4276.38,4274.18,4274.18,172
2025.12.12 04:42:00,4274.19,4274.91,4274.04,4274.47,148
2025.12.12 04:43:00,4274.47,4274.53,4273.5,4273.57,169
2025.12.12 04:44:00,4273.58,4274.72,4273.46,4274.5,122
2025.12.12 04:45:00,4274.5,4274.58,4272.76,4272.91,192
2025.12.12 04:46:00,4272.94,4272.97,4271.04,4271.25,149
2025.12.12 04:47:00,4271.23,4271.7,4270.46,4270.9,122
2025.12.12 04:48:00,4270.91,4271.2,4270.01,4270.03,158
2025.12.12 04:49:00,4270.09,4271.46,4269.92,4271.22,147
2025.12.12 04:50:00,4271.22,4271.98,4270.81,4271.17,139
2025.12.12 04:51:00,4271.17,4271.59,4270.83,4271.59,122
2025.12.12 04:52:00,4271.56,4272.89,4271.55,4272.19,112
2025.12.12 04:53:00,4272.22,4273.19,4272.03,4273.14,130
2025.12.12 04:54:00,4273.16,4273.19,4271.09,4271.55,118
2025.12.12 04:55:00,4271.33,4272.17,4271.33,4271.9,119
2025.12.12 04:56:00,4271.95,4272.42,4270.88,4271.37,89
2025.12.12 04:57:00,4271.34,4271.34,4270.14,4270.3,108
2025.12.12 04:58:00,4270.31,4270.31,4269.31,4269.69,161
2025.12.12 04:59:00,4269.67,4270.49,4269.52,4270.39,126
2025.12.12 05:00:00,4270.36,4271.46,4270.23,4271.22,113
2025.12.12 05:01:00,4271.32,4271.56,4270.36,4271.1,111
2025.12.12 05:02:00,4271.22,4271.39,4269.93,4270.18,106
2025.12.12 05:03:00,4270.21,4271.19,4269.86,4271.19,112
2025.12.12 05:04:00,4271.15,4271.48,4269.9,4271.43,109
2025.12.12 05:05:00,4271.45,4273.27,4271.35,4273.17,100
2025.12.12 05:06:00,4273.17,4273.72,4273.09,4273.37,118
2025.12.12 05:07:00,4273.5,4273.68,4272.6,4273.56,200
2025.12.12 05:08:00,4273.51,4274.59,4273.31,4273.79,159
2025.12.12 05:09:00,4273.81,4273.81,4272.74,4272.98,198
2025.12.12 05:10:00,4273.05,4273.07,4270.88,4271.49,180
2025.12.12 05:11:00,4271.44,4272.25,4271.12,4272.17,173
2025.12.12 05:12:00,4272.19,4273.5,4271.7,4273.38,143
2025.12.12 05:13:00,4273.4,4274.06,4273.33,4273.58,155
2025.12.12 05:14:00,4273.65,4274.11,4273.31,4273.31,141
2025.12.12 05:15:00,4273.21,4273.37,4271.79,4272.06,136
2025.12.12 05:16:00,4272.08,4272.57,4271.5,4271.57,185
2025.12.12 05:17:00,4271.53,4272.41,4270.95,4271.06,150
2025.12.12 05:18:00,4271.05,4271.05,4270.04,4270.24,165
2025.12.12 05:19:00,4270.25,4270.25,4268.96,4269.26,178
2025.12.12 05:20:00,4269.23,4269.99,4268.61,4269.54,106
2025.12.12 05:21:00,4269.59,4270.55,4269.49,4269.52,122
2025.12.12 05:22:00,4269.73,4270.96,4269.32,4270.65,99
2025.12.12 05:23:00,4270.65,4271.27,4270.55,4270.83,89
2025.12.12 05:24:00,4270.94,4271.03,4270.19,4270.51,102
2025.12.12 05:25:00,4270.51,4271.07,4270.08,4270.45,83
2025.12.12 05:26:00,4270.42,4270.52,4269.71,4270.49,82
2025.12.12 05:27:00,4270.46,4270.6,4269.99,4270.18,69
2025.12.12 05:28:00,4270.17,4270.25,4269.25,4269.25,95
2025.12.12 05:29:00,4269.31,4270.01,4269.04,4269.97,142
2025.12.12 05:30:00,4269.94,4270.7,4269.78,4270.1,126
2025.12.12 05:31:00,4270.07,4271.34,4270.07,4270.6,95
2025.12.12 05:32:00,4270.61,4270.77,4269.86,4269.94,107
2025.12.12 05:33:00,4269.94,4269.94,4269.06,4269.52,85
2025.12.12 05:34:00,4269.6,4269.7,4269.16,4269.64,40
2025.12.12 05:35:00,4269.66,4270.87,4269.38,4270.87,112
2025.12.12 05:36:00,4270.88,4271.57,4270.7,4271.21,73
2025.12.12 05:37:00,4271.21,4271.21,4270.45,4271.03,46
2025.12.12 05:38:00,4271.03,4271.7,4270.5,4271.48,84
2025.12.12 05:39:00,4271.49,4272.16,4271.49,4271.9,156
2025.12.12 05:40:00,4271.95,4271.96,4271.28,4271.75,141
2025.12.12 05:41:00,4271.74,4272.44,4271.66,4272.42,156
2025.12.12 05:42:00,4272.45,4272.51,4271.16,4271.19,118
2025.12.12 05:43:00,4271.21,4271.94,4271.16,4271.63,178
2025.12.12 05:44:00,4271.67,4272.04,4271.51,4271.89,184
2025.12.12 05:45:00,4271.87,4271.92,4271.15,4271.89,83
2025.12.12 05:46:00,4271.89,4272.93,4271.78,4272.77,93
2025.12.12 05:47:00,4272.71,4272.73,4272.23,4272.32,44
2025.12.12 05:48:00,4272.29,4272.29,4271.15,4271.72,64
2025.12.12 05:49:00,4271.65,4271.98,4271.39,4271.9,61
2025.12.12 05:50:00,4271.89,4272.55,4271.69,4272.38,66
2025.12.12 05:51:00,4272.41,4272.48,4271.28,4271.34,57
2025.12.12 05:52:00,4271.34,4271.75,4270.61,4271.3,59
2025.12.12 05:53:00,4271.3,4271.85,4271.2,4271.27,40
2025.12.12 05:54:00,4271.25,4271.45,4270.8,4271.31,61
2025.12.12 05:55:00,4271.31,4271.85,4271.29,4271.84,44
2025.12.12 05:56:00,4271.82,4272.15,4270.67,4270.92,40
